"","Div","HomeTeam","AwayTeam","Date"
"238","I2","Juve Stabia","Carrarese",2026-03-14
"239","I2","Virtus Entella","Avellino",2026-03-14
"240","I2","Bari","Reggiana",2026-03-14
"241","I2","Reggiana","Monza",2026-03-17
"242","I2","Pescara","Virtus Entella",2026-03-17
"243","I2","Frosinone","Bari",2026-03-17
"244","I2","Avellino","Sudtirol",2026-03-17
"245","I2","Venezia","Padova",2026-03-17
"246","I2","Mantova","Cesena",2026-03-17
"247","I2","Palermo","Juve Stabia",2026-03-17
"248","I2","Catanzaro","Modena",2026-03-17
"249","I2","Carrarese","Sampdoria",2026-03-17
"250","I2","Spezia","Empoli",2026-03-17
"251","I2","Juve Stabia","Spezia",2026-03-21
"252","I2","Monza","Venezia",2026-03-21
"253","I2","Empoli","Pescara",2026-03-21
"254","I2","Padova","Palermo",2026-03-21
"255","I2","Cesena","Catanzaro",2026-03-21
"256","I2","Sampdoria","Avellino",2026-03-21
"257","I2","Virtus Entella","Reggiana",2026-03-21
"258","I2","Modena","Mantova",2026-03-21
"259","I2","Bari","Carrarese",2026-03-21
"260","I2","Sudtirol","Frosinone",2026-03-21
"261","I2","Mantova","Virtus Entella",2026-04-06
"262","I2","Catanzaro","Monza",2026-04-06
"263","I2","Sampdoria","Empoli",2026-04-06
"264","I2","Venezia","Juve Stabia",2026-04-06
"265","I2","Frosinone","Padova",2026-04-06
"266","I2","Bari","Modena",2026-04-06
"267","I2","Cesena","Sudtirol",2026-04-06
"268","I2","Palermo","Avellino",2026-04-06
"269","I2","Reggiana","Pescara",2026-04-06
"270","I2","Carrarese","Spezia",2026-04-06
"271","I2","Spezia","Mantova",2026-04-11
"272","I2","Pescara","Sampdoria",2026-04-11
"273","I2","Juve Stabia","Cesena",2026-04-11
"274","I2","Padova","Empoli",2026-04-11
"275","I2","Frosinone","Palermo",2026-04-11
"276","I2","Avellino","Catanzaro",2026-04-11
"277","I2","Reggiana","Carrarese",2026-04-11
"278","I2","Sudtirol","Modena",2026-04-11
"279","I2","Virtus Entella","Venezia",2026-04-11
"280","I2","Monza","Bari",2026-04-11
"281","I2","Empoli","Virtus Entella",2026-04-18
"282","I2","Sampdoria","Monza",2026-04-18
"283","I2","Bari","Venezia",2026-04-18
"284","I2","Palermo","Cesena",2026-04-18
"285","I2","Mantova","Avellino",2026-04-18
"286","I2","Spezia","Sudtirol",2026-04-18
"287","I2","Modena","Frosinone",2026-04-18
"288","I2","Juve Stabia","Catanzaro",2026-04-18
"289","I2","Carrarese","Pescara",2026-04-18
"290","I2","Padova","Reggiana",2026-04-18
"291","I2","Pescara","Juve Stabia",2026-04-25
"292","I2","Virtus Entella","Padova",2026-04-25
"293","I2","Venezia","Empoli",2026-04-25
"294","I2","Catanzaro","Spezia",2026-04-25
"295","I2","Avellino","Bari",2026-04-25
"296","I2","Sudtirol","Mantova",2026-04-25
"297","I2","Monza","Modena",2026-04-25
"298","I2","Cesena","Sampdoria",2026-04-25
"299","I2","Frosinone","Carrarese",2026-04-25
"300","I2","Reggiana","Palermo",2026-04-25
"301","I2","Carrarese","Cesena",2026-05-01
"302","I2","Empoli","Avellino",2026-05-01
"303","I2","Padova","Pescara",2026-05-01
"304","I2","Palermo","Catanzaro",2026-05-01
"305","I2","Sampdoria","Sudtirol",2026-05-01
"306","I2","Spezia","Venezia",2026-05-01
"307","I2","Mantova","Monza",2026-05-01
"308","I2","Modena","Reggiana",2026-05-01
"309","I2","Bari","Virtus Entella",2026-05-01
"310","I2","Juve Stabia","Frosinone",2026-05-01
"311","I2","Venezia","Palermo",2026-05-09
"312","I2","Sudtirol","Juve Stabia",2026-05-09
"313","I2","Avellino","Modena",2026-05-09
"314","I2","Frosinone","Mantova",2026-05-09
"315","I2","Pescara","Spezia",2026-05-09
"316","I2","Monza","Empoli",2026-05-09
"317","I2","Reggiana","Sampdoria",2026-05-09
"318","I2","Catanzaro","Bari",2026-05-09
"319","I2","Virtus Entella","Carrarese",2026-05-09
"320","I2","Cesena","Padova",2026-05-09
"321","I2","Frosinone","Sudtirol",2025-09-19
"322","I2","Palermo","Bari",2025-09-19
"323","I2","Spezia","Juve Stabia",2025-09-20
"324","I2","Venezia","Cesena",2025-09-20
"325","I2","Reggiana","Catanzaro",2025-09-20
"326","I2","Monza","Sampdoria",2025-09-20
"327","I2","Mantova","Modena",2025-09-20
"328","I2","Carrarese","Avellino",2025-09-21
"329","I2","Pescara","Empoli",2025-09-21
"330","I2","Padova","Virtus Entella",2025-09-21
"331","I2","Catanzaro","Juve Stabia",2025-09-26
"332","I2","Cesena","Palermo",2025-09-27
"333","I2","Avellino","Virtus Entella",2025-09-27
"334","I2","Venezia","Spezia",2025-09-27
"335","I2","Sudtirol","Reggiana",2025-09-27
"336","I2","Mantova","Frosinone",2025-09-27
"337","I2","Monza","Padova",2025-09-27
"338","I2","Bari","Sampdoria",2025-09-27
"339","I2","Modena","Pescara",2025-09-28
"340","I2","Empoli","Carrarese",2025-09-28
"341","I2","Virtus Entella","Bari",2025-09-30
"342","I2","Reggiana","Spezia",2025-09-30
"343","I2","Frosinone","Cesena",2025-09-30
"344","I2","Padova","Avellino",2025-09-30
"345","I2","Juve Stabia","Mantova",2025-09-30
"346","I2","Palermo","Venezia",2025-09-30
"347","I2","Carrarese","Modena",2025-10-01
"348","I2","Sampdoria","Catanzaro",2025-10-01
"349","I2","Empoli","Monza",2025-10-01
"350","I2","Pescara","Sudtirol",2025-10-01
"351","I2","Venezia","Frosinone",2025-10-04
"352","I2","Bari","Padova",2025-10-04
"353","I2","Monza","Catanzaro",2025-10-04
"354","I2","Avellino","Mantova",2025-10-04
"355","I2","Spezia","Palermo",2025-10-04
"356","I2","Cesena","Reggiana",2025-10-04
"357","I2","Carrarese","Juve Stabia",2025-10-05
"358","I2","Sudtirol","Empoli",2025-10-05
"359","I2","Sampdoria","Pescara",2025-10-05
"360","I2","Modena","Virtus Entella",2025-10-05
"361","I2","Virtus Entella","Sampdoria",2025-10-17
"362","I2","Mantova","Sudtirol",2025-10-18
"363","I2","Reggiana","Bari",2025-10-18
"364","I2","Frosinone","Monza",2025-10-18
"365","I2","Pescara","Carrarese",2025-10-18
"366","I2","Juve Stabia","Avellino",2025-10-18
"367","I2","Spezia","Cesena",2025-10-18
"368","I2","Palermo","Modena",2025-10-19
"369","I2","Empoli","Venezia",2025-10-19
"370","I2","Catanzaro","Padova",2025-10-19
"371","I2","Modena","Empoli",2025-10-24
"372","I2","Monza","Reggiana",2025-10-25
"373","I2","Virtus Entella","Pescara",2025-10-25
"374","I2","Avellino","Spezia",2025-10-25
"375","I2","Sampdoria","Frosinone",2025-10-25
"376","I2","Sudtirol","Cesena",2025-10-25
"377","I2","Carrarese","Venezia",2025-10-25
"378","I2","Catanzaro","Palermo",2025-10-25
"379","I2","Padova","Juve Stabia",2025-10-26
"380","I2","Bari","Mantova",2025-10-26
