"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","all_matchday"
"3639","I2",2023-10-01,"Sampdoria","Catanzaro",1,2,"A",1,2,"A",2.19,3.55,3.46,"1-2","1-2",17,6,4,3,1,4,0,0,11,2,12,23,3,13,35,"11-2","Y","Y","N",5,0,8
"3640","I2",2023-10-01,"Cremonese","Parma",1,2,"A",0,0,"D",2.19,3.4,3.61,"0-0","1-2",15,3,9,3,1,1,0,0,2,4,12,13,3,6,25,"2-4","Y","Y","N",2,0,8
"3641","I2",2023-10-06,"Brescia","FeralpiSalo",1,1,"D",0,1,"A",1.93,3.32,4.76,"0-1","1-1",19,4,16,6,2,3,0,0,2,5,13,11,2,7,24,"2-5","Y","N","N",5,0,8
"3642","I2",2023-10-07,"Cosenza","Lecco",3,0,"H",2,0,"H",1.8,3.44,5.42,"2-0","3-0",22,8,15,6,2,3,0,0,4,3,11,7,3,7,18,"4-3","Y","Y","N",5,0,8
"3643","I2",2023-10-07,"Modena","Palermo",0,2,"A",0,0,"D",2.64,3.07,3.09,"0-0","0-2",11,2,11,4,2,3,1,0,7,2,11,11,2,9,22,"7-2","Y","N","N",5,1,8
"3644","I2",2023-10-07,"Reggiana","Bari",1,1,"D",1,1,"D",2.75,3.15,2.89,"1-1","1-1",14,3,10,2,2,1,0,0,6,9,11,18,2,15,29,"6-9","Y","N","N",3,0,8
"3645","I2",2023-10-07,"Sudtirol","Catanzaro",0,1,"A",0,1,"A",2.64,2.99,3.18,"0-1","0-1",9,3,13,6,1,3,0,0,4,4,11,10,1,8,21,"4-4","N","N","N",4,0,8
"3646","I2",2023-10-07,"Ascoli","Sampdoria",1,1,"D",1,0,"H",2.64,3.24,2.95,"1-0","1-1",14,4,12,4,2,4,0,0,6,1,20,14,2,7,34,"6-1","Y","N","N",6,0,8
"3647","I2",2023-10-07,"Cittadella","Ternana",2,2,"D",2,1,"H",2.27,3.27,3.56,"2-1","2-2",12,4,17,5,2,1,0,0,3,4,10,11,4,7,21,"3-4","Y","Y","Y",3,0,9
"3648","I2",2023-10-07,"Venezia","Parma",3,2,"H",0,0,"D",2.55,3.35,2.97,"0-0","3-2",12,5,15,4,0,2,0,0,5,8,5,8,5,13,13,"5-8","Y","Y","Y",2,0,9
"3649","I2",2023-10-08,"Como","Cremonese",1,3,"A",0,2,"A",2.82,3.26,2.73,"0-2","1-3",16,5,10,3,0,3,0,1,10,6,7,12,4,16,19,"10-6","Y","Y","Y",3,1,9
"3650","I2",2023-10-08,"Spezia","Pisa",0,0,"D",0,0,"D",1.92,3.32,4.84,"0-0","0-0",20,6,10,3,3,2,1,0,6,3,11,12,0,9,23,"6-3","N","N","N",5,1,9
"3651","I2",2023-10-20,"Parma","Como",2,1,"H",1,0,"H",1.99,3.42,4.28,"1-0","2-1",14,4,18,6,2,2,0,0,3,4,11,10,3,7,21,"3-4","Y","Y","N",4,0,9
"3652","I2",2023-10-21,"Bari","Modena",1,1,"D",0,0,"D",2.3,3.19,3.58,"0-0","1-1",11,3,10,4,3,5,0,0,8,4,26,11,2,12,37,"8-4","Y","N","N",8,0,9
"3653","I2",2023-10-21,"Cremonese","Sudtirol",0,1,"A",0,0,"D",1.67,3.8,5.89,"0-0","0-1",20,6,9,4,3,2,0,0,11,8,11,8,1,19,19,"11-8","N","N","N",5,0,9
"3654","I2",2023-10-21,"Lecco","Ascoli",0,2,"A",0,1,"A",2.7,3.41,2.75,"0-1","0-2",12,4,14,5,3,2,0,0,5,2,15,14,2,7,29,"5-2","Y","N","N",5,0,9
"3655","I2",2023-10-21,"Pisa","Cittadella",2,1,"H",1,0,"H",2.29,2.94,3.28,"1-0","2-1",13,6,15,4,3,3,0,0,6,7,14,14,3,13,28,"6-7","Y","Y","N",6,0,9
"3656","I2",2023-10-21,"Ternana","Brescia",0,1,"A",0,0,"D",2.45,3.24,3.21,"0-0","0-1",9,0,14,5,3,1,1,0,4,4,7,9,1,8,16,"4-4","N","N","N",4,1,9
"3657","I2",2023-10-21,"Catanzaro","FeralpiSalo",3,0,"H",0,0,"D",1.64,4.17,5.48,"0-0","3-0",11,6,7,2,3,2,0,0,5,4,13,11,3,9,24,"5-4","Y","Y","N",5,0,10
"3658","I2",2023-10-22,"Sampdoria","Cosenza",2,0,"H",0,0,"D",2.07,3.45,3.93,"0-0","2-0",17,5,14,5,3,5,0,0,4,4,15,16,2,8,31,"4-4","Y","N","N",8,0,10
"3659","I2",2023-10-22,"Reggiana","Venezia",1,0,"H",0,0,"D",2.9,3.37,2.59,"0-0","1-0",11,2,15,5,3,5,0,1,5,9,13,15,1,14,28,"5-9","N","N","N",8,1,10
"3660","I2",2023-10-23,"Palermo","Spezia",2,2,"D",0,1,"A",2.02,3.36,3.39,"0-1","2-2",16,7,10,5,3,6,0,1,4,5,14,12,4,9,26,"4-5","Y","Y","Y",9,1,10
"3661","I2",2023-10-24,"Brescia","Modena",0,1,"A",0,0,"D",2.79,3.08,2.91,"0-0","0-1",6,0,14,3,3,3,0,0,2,7,13,20,1,9,33,"2-7","N","N","N",6,0,10
"3662","I2",2023-10-24,"Pisa","Lecco",1,2,"A",0,1,"A",1.67,3.78,5.95,"0-1","1-2",24,4,10,2,3,4,0,0,8,1,11,13,3,9,24,"8-1","Y","Y","N",7,0,10
"3663","I2",2023-10-27,"Cittadella","Cremonese",1,2,"A",0,0,"D",3.35,3.3,2.35,"0-0","1-2",8,3,20,4,4,1,0,0,4,8,15,13,3,12,28,"4-8","Y","Y","N",5,0,10
"3664","I2",2023-10-28,"Como","Catanzaro",1,0,"H",1,0,"H",2.26,3.34,3.49,"1-0","1-0",15,2,9,4,4,0,0,0,4,4,6,21,1,8,27,"4-4","N","N","N",4,0,10
"3665","I2",2023-10-28,"FeralpiSalo","Reggiana",0,3,"A",0,2,"A",2.58,3.04,3.22,"0-2","0-3",19,4,9,9,2,1,0,0,6,3,15,14,3,9,29,"6-3","Y","Y","N",3,0,10
"3666","I2",2023-10-28,"Spezia","Cosenza",0,0,"D",0,0,"D",1.96,3.49,4.32,"0-0","0-0",19,5,13,3,3,5,0,0,8,4,11,14,0,12,25,"8-4","N","N","N",8,0,10
"3667","I2",2023-10-28,"Sudtirol","Sampdoria",3,1,"H",0,0,"D",2.74,3.26,2.81,"0-0","3-1",9,3,16,4,3,3,0,0,2,9,15,14,4,11,29,"2-9","Y","Y","Y",6,0,11
"3668","I2",2023-10-28,"Ascoli","Parma",1,3,"A",1,2,"A",3.6,3.13,2.32,"1-2","1-3",13,4,9,4,7,2,1,0,9,8,12,12,4,17,24,"9-8","Y","Y","Y",9,1,11
"3669","I2",2023-10-29,"Brescia","Bari",1,2,"A",1,0,"H",2.94,3.05,2.78,"1-0","1-2",16,3,19,6,3,3,0,0,2,5,16,21,3,7,37,"2-5","Y","Y","N",6,0,11
"3670","I2",2023-10-29,"Modena","Ternana",2,1,"H",1,0,"H",2.07,3.48,3.87,"1-0","2-1",19,5,13,3,3,2,0,0,5,5,13,9,3,10,22,"5-5","Y","Y","N",5,0,11
"3671","I2",2023-10-29,"Palermo","Lecco",1,2,"A",0,2,"A",1.47,4.72,7.28,"0-2","1-2",26,9,12,7,2,2,0,0,6,5,10,15,3,11,25,"6-5","Y","Y","N",4,0,11
"3672","I2",2023-10-29,"Venezia","Pisa",2,1,"H",1,1,"D",2.18,3.27,3.78,"1-1","2-1",13,3,8,3,2,4,0,0,6,4,8,11,3,10,19,"6-4","Y","Y","N",6,0,11
"3673","I2",2023-11-04,"Bari","Ascoli",1,0,"H",0,0,"D",2.04,3.18,4.45,"0-0","1-0",18,3,7,3,3,4,0,0,10,7,15,17,1,17,32,"10-7","N","N","N",7,0,11
"3674","I2",2023-11-04,"Catanzaro","Modena",1,2,"A",1,1,"D",2.35,3.46,3.19,"1-1","1-2",10,5,9,4,2,4,0,0,2,2,27,13,3,4,40,"2-2","Y","Y","N",6,0,11
"3675","I2",2023-11-04,"Cittadella","Brescia",3,2,"H",2,1,"H",2.59,2.99,3.26,"2-1","3-2",16,5,16,4,2,3,0,0,5,4,12,14,5,9,26,"5-4","Y","Y","Y",5,0,11
"3676","I2",2023-11-04,"Cosenza","FeralpiSalo",1,1,"D",1,0,"H",1.85,3.57,4.74,"1-0","1-1",8,3,19,5,2,4,0,0,6,8,12,13,2,14,25,"6-8","Y","N","N",6,0,11
"3677","I2",2023-11-04,"Pisa","Como",1,1,"D",0,1,"A",2.28,3.26,3.54,"0-1","1-1",15,4,12,2,3,3,0,0,4,6,11,10,2,10,21,"4-6","Y","N","N",6,0,12
"3678","I2",2023-11-04,"Ternana","Venezia",0,1,"A",0,0,"D",2.73,3.19,2.67,"0-0","0-1",11,2,8,2,1,2,0,0,4,4,14,8,1,8,22,"4-4","N","N","N",3,0,12
"3679","I2",2023-11-04,"Sampdoria","Palermo",1,0,"H",1,0,"H",3.01,3.33,2.53,"1-0","1-0",16,6,9,4,4,1,0,0,2,8,16,17,1,10,33,"2-8","N","N","N",5,0,12
"3680","I2",2023-11-05,"Cremonese","Spezia",3,0,"H",2,0,"H",2.04,3.48,4,"2-0","3-0",21,12,17,5,3,1,0,1,5,7,10,15,3,12,25,"5-7","Y","Y","N",4,1,12
"3681","I2",2023-11-05,"Parma","Sudtirol",2,0,"H",1,0,"H",1.64,3.9,6.05,"1-0","2-0",10,3,10,2,0,5,0,0,4,3,13,14,2,7,27,"4-3","Y","N","N",5,0,12
"3682","I2",2023-11-05,"Reggiana","Lecco",1,1,"D",1,0,"H",1.81,3.76,4.71,"1-0","1-1",16,6,16,4,4,3,0,0,2,7,15,10,2,9,25,"2-7","Y","N","N",7,0,12
"3683","I2",2023-11-08,"Lecco","Spezia",0,0,"D",0,0,"D",3.85,3.56,2.05,"0-0","0-0",20,4,17,4,3,6,0,0,5,2,17,14,0,7,31,"5-2","N","N","N",9,0,12
"3684","I2",2023-11-08,"Palermo","Brescia",1,0,"H",1,0,"H",1.69,3.87,5.56,"1-0","1-0",9,3,18,4,3,4,0,0,2,4,19,8,1,6,27,"2-4","N","N","N",7,0,12
"3685","I2",2023-11-10,"Venezia","Catanzaro",2,1,"H",2,1,"H",2.06,3.4,4.02,"2-1","2-1",10,5,6,2,2,1,1,0,1,3,8,17,3,4,25,"1-3","Y","Y","N",3,1,12
"3686","I2",2023-11-11,"Ascoli","Como",0,1,"A",0,1,"A",3.04,3.01,2.73,"0-1","0-1",8,4,9,3,3,5,0,0,3,3,19,19,1,6,38,"3-3","N","N","N",8,0,12
"3687","I2",2023-11-11,"Cosenza","Reggiana",2,0,"H",1,0,"H",2.16,3.35,3.75,"1-0","2-0",12,5,6,2,4,3,0,0,3,2,16,9,2,5,25,"3-2","Y","N","N",7,0,13
"3688","I2",2023-11-11,"FeralpiSalo","Bari",3,3,"D",0,1,"A",3.5,3.07,2.4,"0-1","3-3",11,5,15,5,4,5,0,0,1,3,19,18,6,4,37,"1-3","Y","Y","Y",9,0,13
"3689","I2",2023-11-11,"Sudtirol","Pisa",1,2,"A",0,1,"A",2.73,2.95,3.11,"0-1","1-2",10,2,8,5,2,6,0,0,3,0,20,15,3,3,35,"3-0","Y","Y","N",8,0,13
"3690","I2",2023-11-11,"Modena","Sampdoria",0,2,"A",0,1,"A",2.15,3.16,4.04,"0-1","0-2",8,2,14,4,5,3,1,0,5,2,13,13,2,7,26,"5-2","Y","N","N",8,1,13
"3691","I2",2023-11-12,"Brescia","Cremonese",0,3,"A",0,2,"A",3.79,3.39,2.11,"0-2","0-3",15,1,25,5,3,3,0,0,4,9,11,13,3,13,24,"4-9","Y","Y","N",6,0,13
"3692","I2",2023-11-12,"Lecco","Parma",3,2,"H",2,1,"H",4.54,3.9,1.81,"2-1","3-2",16,7,12,7,3,4,0,1,5,3,10,13,5,8,23,"5-3","Y","Y","Y",7,1,13
"3693","I2",2023-11-12,"Palermo","Cittadella",0,1,"A",0,0,"D",1.73,3.92,5.06,"0-0","0-1",10,0,15,3,1,4,0,0,2,4,15,11,1,6,26,"2-4","N","N","N",5,0,13
"3694","I2",2023-11-12,"Spezia","Ternana",2,2,"D",1,1,"D",1.85,3.61,4.62,"1-1","2-2",22,9,13,5,2,3,0,0,4,5,19,16,4,9,35,"4-5","Y","Y","Y",5,0,13
"3695","I2",2023-11-24,"Sampdoria","Spezia",2,1,"H",1,1,"D",2.31,3.29,3.44,"1-1","2-1",14,4,9,2,5,4,0,0,2,6,19,19,3,8,38,"2-6","Y","Y","N",9,0,13
"3696","I2",2023-11-25,"Bari","Venezia",0,3,"A",0,1,"A",2.63,3.01,2.92,"0-1","0-3",17,4,13,6,3,0,0,0,8,2,7,14,3,10,21,"8-2","Y","Y","N",3,0,13
"3697","I2",2023-11-25,"Cittadella","Sudtirol",2,1,"H",1,0,"H",1.94,3.14,4.44,"1-0","2-1",14,6,5,2,3,5,0,0,5,2,14,13,3,7,27,"5-2","Y","Y","N",8,0,14
"3698","I2",2023-11-25,"Como","FeralpiSalo",2,1,"H",1,0,"H",1.65,3.77,5.24,"1-0","2-1",14,7,11,3,2,2,1,1,3,5,8,12,3,8,20,"3-5","Y","Y","N",4,2,14
"3699","I2",2023-11-25,"Cremonese","Lecco",1,0,"H",1,0,"H",1.38,4.85,7.42,"1-0","1-0",16,2,11,3,4,2,0,0,6,7,11,19,1,13,30,"6-7","N","N","N",6,0,14
"3700","I2",2023-11-25,"Parma","Modena",1,1,"D",0,0,"D",2.03,3.26,3.87,"0-0","1-1",18,7,6,1,3,2,1,0,10,5,9,16,2,15,25,"10-5","Y","N","N",5,1,14
"3701","I2",2023-11-25,"Reggiana","Ascoli",1,1,"D",0,1,"A",2.32,3.13,3.3,"0-1","1-1",18,3,6,3,2,4,0,0,9,5,11,11,2,14,22,"9-5","Y","N","N",6,0,14
"3702","I2",2023-11-25,"Pisa","Brescia",1,1,"D",1,1,"D",2.08,3.08,4,"1-1","1-1",12,2,18,7,2,2,0,0,3,6,9,8,2,9,17,"3-6","Y","N","N",4,0,14
"3703","I2",2023-11-26,"Catanzaro","Cosenza",2,0,"H",1,0,"H",1.88,3.43,4.19,"1-0","2-0",12,3,14,4,3,4,0,0,6,8,21,16,2,14,37,"6-8","Y","N","N",7,0,14
"3704","I2",2023-11-26,"Ternana","Palermo",1,1,"D",0,1,"A",3.19,3.26,2.28,"0-1","1-1",16,4,16,5,3,2,1,0,7,8,8,10,2,15,18,"7-8","Y","N","N",5,1,14
"3705","I2",2023-11-28,"Como","Lecco",0,0,"D",0,0,"D",1.69,3.97,5.35,"0-0","0-0",16,3,11,4,2,3,0,0,3,2,11,14,0,5,25,"3-2","N","N","N",5,0,14
"3706","I2",2023-11-28,"Sudtirol","Brescia",1,1,"D",1,0,"H",2.55,2.91,3.44,"1-0","1-1",10,4,8,3,1,4,0,1,5,5,18,15,2,10,33,"5-5","Y","N","N",5,1,14
"3707","I2",2023-12-01,"Palermo","Catanzaro",1,2,"A",0,1,"A",1.98,3.44,4.27,"0-1","1-2",14,8,17,7,4,5,0,0,8,4,9,19,3,12,28,"8-4","Y","Y","N",9,0,15
"3708","I2",2023-12-02,"Cosenza","Ternana",1,3,"A",0,0,"D",2.19,3.44,3.55,"0-0","1-3",18,6,16,7,2,4,1,0,11,4,14,9,4,15,23,"11-4","Y","Y","Y",6,1,15
"3709","I2",2023-12-02,"FeralpiSalo","Cittadella",0,1,"A",0,1,"A",3.22,3.09,2.54,"0-1","0-1",14,4,9,5,2,2,0,0,6,2,18,11,1,8,29,"6-2","N","N","N",4,0,15
"3710","I2",2023-12-02,"Modena","Reggiana",2,1,"H",1,0,"H",1.9,3.64,4.38,"1-0","2-1",12,7,8,3,2,4,0,1,6,6,17,20,3,12,37,"6-6","Y","Y","N",6,1,15
"3711","I2",2023-12-02,"Pisa","Cremonese",0,0,"D",0,0,"D",3.54,3.43,2.2,"0-0","0-0",15,4,10,2,3,4,0,0,5,4,16,9,0,9,25,"5-4","N","N","N",7,0,15
"3712","I2",2023-12-02,"Venezia","Ascoli",3,1,"H",2,0,"H",1.83,3.59,4.92,"2-0","3-1",23,6,17,4,1,3,0,0,6,4,13,12,4,10,25,"6-4","Y","Y","Y",4,0,15
"3713","I2",2023-12-02,"Spezia","Parma",0,1,"A",0,0,"D",2.62,3.35,2.87,"0-0","0-1",6,1,13,6,1,2,0,0,3,7,15,6,1,10,21,"3-7","N","N","N",3,0,15
"3714","I2",2023-12-03,"Brescia","Sampdoria",3,1,"H",3,0,"H",2.94,3.17,2.69,"3-0","3-1",13,4,9,3,4,3,0,0,4,7,15,19,4,11,34,"4-7","Y","Y","Y",7,0,15
"3715","I2",2023-12-03,"Lecco","Bari",1,0,"H",0,0,"D",2.99,3.44,2.48,"0-0","1-0",10,5,13,1,5,3,0,0,3,4,12,13,1,7,25,"3-4","N","N","N",8,0,15
"3716","I2",2023-12-03,"Sudtirol","Como",0,1,"A",0,0,"D",3.26,3.05,2.55,"0-0","0-1",8,1,16,4,1,3,0,0,6,2,8,17,1,8,25,"6-2","N","N","N",4,0,15
"3717","I2",2023-12-09,"Ascoli","Spezia",1,2,"A",0,1,"A",3.11,3.14,2.58,"0-1","1-2",12,4,7,5,3,3,0,0,7,3,12,17,3,10,29,"7-3","Y","Y","N",6,0,16
"3718","I2",2023-12-09,"Bari","Sudtirol",2,1,"H",1,1,"D",1.93,3.19,5.02,"1-1","2-1",17,3,10,5,3,4,0,1,10,5,16,11,3,15,27,"10-5","Y","Y","N",7,1,16
"3719","I2",2023-12-09,"Cittadella","Cosenza",2,0,"H",2,0,"H",2.11,3.26,4.03,"2-0","2-0",13,3,11,5,3,5,0,0,3,1,16,15,2,4,31,"3-1","Y","N","N",8,0,16
"3720","I2",2023-12-09,"Cremonese","Venezia",1,0,"H",0,0,"D",1.89,3.47,4.13,"0-0","1-0",9,2,13,4,4,2,1,0,3,6,12,13,1,9,25,"3-6","N","N","N",6,1,16
"3721","I2",2023-12-09,"Sampdoria","Lecco",2,0,"H",1,0,"H",1.78,3.68,5.11,"1-0","2-0",20,5,13,5,5,3,0,0,4,10,15,12,2,14,27,"4-10","Y","N","N",8,0,16
"3722","I2",2023-12-09,"Ternana","FeralpiSalo",2,1,"H",1,0,"H",1.92,3.56,4.39,"1-0","2-1",16,4,16,2,2,3,0,0,7,3,9,12,3,10,21,"7-3","Y","Y","N",5,0,16
"3723","I2",2023-12-09,"Catanzaro","Pisa",2,0,"H",0,0,"D",2.34,3.25,3.42,"0-0","2-0",8,5,14,5,3,2,0,0,2,6,10,6,2,8,16,"2-6","Y","N","N",5,0,16
"3724","I2",2023-12-10,"Como","Modena",2,1,"H",1,0,"H",2.19,3.22,3.47,"1-0","2-1",7,4,22,7,1,4,1,0,2,7,12,10,3,9,22,"2-7","Y","Y","N",5,1,16
"3725","I2",2023-12-10,"Parma","Palermo",3,3,"D",0,2,"A",2.15,3.48,3.63,"0-2","3-3",24,7,8,3,4,3,0,0,10,1,16,13,6,11,29,"10-1","Y","Y","Y",7,0,16
"3726","I2",2023-12-10,"Reggiana","Brescia",1,1,"D",0,0,"D",2.32,3.12,3.3,"0-0","1-1",8,2,12,4,5,4,1,0,0,5,13,15,2,5,28,"0-5","Y","N","N",9,1,16
"3727","I2",2023-12-15,"Spezia","Bari",1,0,"H",0,0,"D",2.1,3.16,4.22,"0-0","1-0",18,2,12,4,5,4,1,0,10,7,14,15,1,17,29,"10-7","N","N","N",9,1,17
"3728","I2",2023-12-16,"Brescia","Como",2,0,"H",0,0,"D",2.61,2.96,3.27,"0-0","2-0",11,5,21,5,2,2,0,0,2,5,13,14,2,7,27,"2-5","Y","N","N",4,0,17
"3729","I2",2023-12-16,"FeralpiSalo","Cremonese",1,0,"H",1,0,"H",5.38,4.08,1.67,"1-0","1-0",7,4,18,6,0,4,0,0,1,6,10,12,1,7,22,"1-6","N","N","N",4,0,17
"3730","I2",2023-12-16,"Modena","Cittadella",1,1,"D",1,1,"D",2.11,3.18,4.16,"1-1","1-1",9,2,11,4,2,4,0,0,5,6,21,17,2,11,38,"5-6","Y","N","N",6,0,17
"3731","I2",2023-12-16,"Reggiana","Sampdoria",1,2,"A",0,1,"A",2.93,3.12,2.74,"0-1","1-2",8,3,14,6,4,4,0,1,3,7,16,15,3,10,31,"3-7","Y","Y","N",8,1,17
"3732","I2",2023-12-16,"Venezia","Sudtirol",2,3,"A",2,1,"H",1.68,3.69,5.98,"2-1","2-3",9,3,10,3,3,3,1,0,6,2,9,12,5,8,21,"6-2","Y","Y","Y",6,1,17
"3733","I2",2023-12-16,"Ascoli","Catanzaro",1,0,"H",1,0,"H",2.84,3.12,2.82,"1-0","1-0",10,5,6,2,6,5,0,0,3,2,15,19,1,5,34,"3-2","N","N","N",11,0,17
"3734","I2",2023-12-16,"Cosenza","Parma",0,0,"D",0,0,"D",3.94,3.56,2.02,"0-0","0-0",13,1,11,2,6,4,0,1,5,4,7,18,0,9,25,"5-4","N","N","N",10,1,17
"3735","I2",2023-12-16,"Palermo","Pisa",3,2,"H",2,0,"H",1.89,3.46,4.73,"2-0","3-2",17,7,15,7,4,1,0,1,2,9,10,10,5,11,20,"2-9","Y","Y","Y",5,1,17
"3736","I2",2023-12-17,"Lecco","Ternana",2,3,"A",2,0,"H",2.52,3.38,2.99,"2-0","2-3",20,7,13,5,0,4,0,1,5,1,12,8,5,6,20,"5-1","Y","Y","Y",4,1,17
"3737","I2",2023-12-23,"Cittadella","Spezia",4,1,"H",1,0,"H",2.47,3.03,3.42,"1-0","4-1",24,7,16,5,2,4,0,0,7,3,12,13,5,10,25,"7-3","Y","Y","Y",6,0,18
"3738","I2",2023-12-23,"Como","Palermo",3,3,"D",0,1,"A",2.32,3.29,3.42,"0-1","3-3",12,8,12,6,4,2,0,1,4,6,13,10,6,10,23,"4-6","Y","Y","Y",6,1,18
"3739","I2",2023-12-23,"Cremonese","Modena",4,0,"H",4,0,"H",1.84,3.65,4.7,"4-0","4-0",15,7,8,4,2,1,0,0,1,4,18,13,4,5,31,"1-4","Y","Y","Y",3,0,18
"3740","I2",2023-12-23,"Parma","Ternana",3,1,"H",1,1,"D",1.64,4.08,5.68,"1-1","3-1",21,8,12,2,0,3,0,0,5,8,10,7,4,13,17,"5-8","Y","Y","Y",3,0,18
"3741","I2",2023-12-23,"Venezia","Lecco",2,2,"D",0,1,"A",1.64,4.13,5.65,"0-1","2-2",10,5,6,2,2,3,0,1,3,1,12,12,4,4,24,"3-1","Y","Y","Y",5,1,18
"3742","I2",2023-12-23,"Catanzaro","Brescia",2,3,"A",2,0,"H",2.26,3.18,3.69,"2-0","2-3",10,5,8,6,1,3,0,0,6,3,17,11,5,9,28,"6-3","Y","Y","Y",4,0,18
"3743","I2",2023-12-23,"Bari","Cosenza",0,0,"D",0,0,"D",2.22,3.08,3.95,"0-0","0-0",16,4,14,2,5,4,0,1,7,7,15,19,0,14,34,"7-7","N","N","N",9,1,18
"3744","I2",2023-12-23,"Pisa","Ascoli",1,0,"H",1,0,"H",2.02,3.19,4.05,"1-0","1-0",6,2,10,1,5,3,0,0,3,1,13,10,1,4,23,"3-1","N","N","N",8,0,18
"3745","I2",2023-12-23,"Sampdoria","FeralpiSalo",2,3,"A",1,2,"A",1.63,3.97,6.04,"1-2","2-3",15,5,21,7,1,5,1,0,3,5,17,9,5,8,26,"3-5","Y","Y","Y",6,1,18
"3746","I2",2023-12-23,"Sudtirol","Reggiana",2,3,"A",1,1,"D",2.51,2.97,3.43,"1-1","2-3",13,4,7,4,3,3,0,1,0,1,16,14,5,1,30,"0-1","Y","Y","Y",6,1,18
"3747","I2",2023-12-26,"Reggiana","Catanzaro",1,0,"H",1,0,"H",2.93,3.09,2.76,"1-0","1-0",8,2,7,4,2,5,0,0,2,5,20,8,1,7,28,"2-5","N","N","N",7,0,19
"3748","I2",2023-12-26,"Ascoli","Cittadella",0,0,"D",0,0,"D",2.88,3.01,2.88,"0-0","0-0",12,5,11,3,3,4,0,0,6,2,17,16,0,8,33,"6-2","N","N","N",7,0,19
"3749","I2",2023-12-26,"Brescia","Parma",0,2,"A",0,2,"A",3.45,3.24,2.33,"0-2","0-2",8,0,10,6,5,4,0,0,2,6,13,12,2,8,25,"2-6","Y","N","N",9,0,19
"3750","I2",2023-12-26,"Cosenza","Como",1,2,"A",1,1,"D",2.82,3.13,2.83,"1-1","1-2",4,2,10,6,3,2,0,0,6,3,16,17,3,9,33,"6-3","Y","Y","N",5,0,19
"3751","I2",2023-12-26,"FeralpiSalo","Venezia",2,2,"D",1,1,"D",4.17,3.5,1.99,"1-1","2-2",8,3,11,4,2,2,0,0,3,4,12,13,4,7,25,"3-4","Y","Y","Y",4,0,19
"3752","I2",2023-12-26,"Lecco","Sudtirol",2,1,"H",0,0,"D",2.52,3.13,3.21,"0-0","2-1",10,4,12,5,5,3,0,0,1,2,18,16,3,3,34,"1-2","Y","Y","N",8,0,19
"3753","I2",2023-12-26,"Spezia","Modena",1,1,"D",0,0,"D",2.38,3.23,3.35,"0-0","1-1",19,2,12,6,2,3,0,0,6,4,15,12,2,10,27,"6-4","Y","N","N",5,0,19
"3754","I2",2023-12-26,"Ternana","Pisa",1,1,"D",0,1,"A",2.54,3.33,3,"0-1","1-1",12,7,14,2,5,3,0,0,4,10,7,15,2,14,22,"4-10","Y","N","N",8,0,19
"3755","I2",2023-12-26,"Palermo","Cremonese",3,2,"H",1,2,"A",2.62,3.49,2.79,"1-2","3-2",11,6,17,5,2,2,0,0,6,4,17,5,5,10,22,"6-4","Y","Y","Y",4,0,19
"3756","I2",2023-12-26,"Sampdoria","Bari",1,1,"D",0,0,"D",2.22,3.18,3.81,"0-0","1-1",23,4,11,2,1,5,0,1,5,2,12,20,2,7,32,"5-2","Y","N","N",6,1,19
"3757","I2",2024-01-12,"Catanzaro","Lecco",5,3,"H",1,2,"A",1.86,3.46,4.92,"1-2","5-3",20,9,14,4,3,2,0,0,9,4,13,12,8,13,25,"9-4","Y","Y","Y",5,0,20
"3758","I2",2024-01-13,"Bari","Ternana",3,1,"H",2,0,"H",2.29,3.22,3.57,"2-0","3-1",16,6,11,1,1,3,0,0,5,6,15,9,4,11,24,"5-6","Y","Y","Y",4,0,20
"3759","I2",2024-01-13,"Cittadella","Palermo",2,0,"H",1,0,"H",2.44,3.15,3.34,"1-0","2-0",16,6,8,3,1,2,0,1,2,4,10,17,2,6,27,"2-4","Y","N","N",3,1,20
"3760","I2",2024-01-13,"Como","Spezia",4,0,"H",2,0,"H",2,3.46,4.19,"2-0","4-0",26,8,13,4,1,1,0,0,5,6,9,21,4,11,30,"5-6","Y","Y","Y",2,0,20
"3761","I2",2024-01-13,"Modena","Brescia",1,2,"A",0,2,"A",2.1,3.13,4.29,"0-2","1-2",14,2,11,5,4,5,0,0,10,5,18,13,3,15,31,"10-5","Y","Y","N",9,0,20
"3762","I2",2024-01-13,"Sudtirol","FeralpiSalo",1,0,"H",0,0,"D",2.32,3.07,3.7,"0-0","1-0",13,2,17,5,2,3,0,0,6,6,12,11,1,12,23,"6-6","N","N","N",5,0,20
"3763","I2",2024-01-13,"Pisa","Reggiana",2,2,"D",1,2,"A",2.05,3.09,4.6,"1-2","2-2",17,8,7,2,7,2,0,0,6,3,14,19,4,9,33,"6-3","Y","Y","Y",9,0,20
"3764","I2",2024-01-14,"Cremonese","Cosenza",1,0,"H",0,0,"D",1.63,3.98,6.02,"0-0","1-0",12,6,7,4,3,5,0,0,11,2,7,14,1,13,21,"11-2","N","N","N",8,0,20
