"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","all_matchday"
"7122","SC0",2025-05-03,"St Mirren","Aberdeen",1,0,"H",0,0,"D",2.63,3.3,2.73,"0-0","1-0",10,4,7,0,3,2,0,0,5,11,10,11,1,16,21,"5-11","N","N","N",5,0,35
"7123","SC0",2025-05-04,"Rangers","Celtic",1,1,"D",1,0,"H",3.85,3.91,1.86,"1-0","1-1",13,4,7,3,1,1,0,0,5,6,9,18,2,11,27,"5-6","Y","N","N",2,0,35
"7124","SC0",2025-05-10,"Celtic","Hibernian",3,1,"H",2,1,"H",1.28,5.79,9.26,"2-1","3-1",18,8,10,4,2,3,0,0,8,3,8,6,4,11,14,"8-3","Y","Y","Y",5,0,36
"7125","SC0",2025-05-10,"Dundee United","St Mirren",0,2,"A",0,1,"A",2.32,3.59,2.94,"0-1","0-2",12,3,21,6,0,2,0,0,4,6,6,5,2,10,11,"4-6","Y","N","N",2,0,36
"7126","SC0",2025-05-10,"Hearts","Motherwell",3,0,"H",1,0,"H",1.5,4.28,6.48,"1-0","3-0",8,5,9,3,2,2,0,0,6,1,17,10,3,7,27,"6-1","Y","Y","N",4,0,36
"7127","SC0",2025-05-10,"Kilmarnock","Dundee",3,2,"H",1,0,"H",1.83,3.61,4.36,"1-0","3-2",16,7,13,5,1,2,0,0,7,2,14,7,5,9,21,"7-2","Y","Y","Y",3,0,36
"7128","SC0",2025-05-10,"St Johnstone","Ross County",2,1,"H",1,1,"D",2.22,3.21,3.46,"1-1","2-1",21,6,9,1,1,2,0,1,4,4,12,17,3,8,29,"4-4","Y","Y","N",3,1,36
"7129","SC0",2025-05-11,"Rangers","Aberdeen",4,0,"H",0,0,"D",1.59,4.23,5.28,"0-0","4-0",24,11,8,4,2,2,0,0,7,2,11,14,4,9,25,"7-2","Y","Y","Y",4,0,36
"7130","SC0",2025-05-14,"Dundee","Ross County",1,1,"D",0,0,"D",1.93,3.59,3.93,"0-0","1-1",15,8,12,3,3,1,0,0,10,5,14,10,2,15,24,"10-5","Y","N","N",4,0,37
"7131","SC0",2025-05-14,"Hearts","St Johnstone",2,1,"H",2,0,"H",1.68,3.82,5.05,"2-0","2-1",11,3,9,3,1,2,0,0,8,7,7,9,3,15,16,"8-7","Y","Y","N",3,0,37
"7132","SC0",2025-05-14,"Motherwell","Kilmarnock",3,0,"H",0,0,"D",2.74,3.38,2.57,"0-0","3-0",24,8,14,3,0,1,0,1,5,4,11,7,3,9,18,"5-4","Y","Y","N",1,1,37
"7133","SC0",2025-05-14,"Rangers","Dundee United",3,1,"H",1,1,"D",1.38,4.91,7.65,"1-1","3-1",19,7,4,3,0,1,0,0,9,4,7,13,4,13,20,"9-4","Y","Y","Y",1,0,37
"7134","SC0",2025-05-14,"St Mirren","Hibernian",2,2,"D",1,2,"A",3.01,3.22,2.46,"1-2","2-2",11,4,9,4,3,3,0,0,5,6,12,13,4,11,25,"5-6","Y","Y","Y",6,0,37
"7135","SC0",2025-05-14,"Aberdeen","Celtic",1,5,"A",1,2,"A",5.39,4.25,1.57,"1-2","1-5",12,4,25,14,2,0,1,0,6,6,12,2,6,12,14,"6-6","Y","Y","Y",2,1,37
"7136","SC0",2025-05-17,"Celtic","St Mirren",1,1,"D",0,0,"D",1.22,6.89,9.59,"0-0","1-1",21,4,4,3,0,3,0,0,14,0,12,6,2,14,18,"14-0","Y","N","N",3,0,38
"7137","SC0",2025-05-17,"Dundee United","Aberdeen",2,1,"H",0,1,"A",2.92,3.61,2.29,"0-1","2-1",16,6,20,4,1,2,0,0,8,13,7,12,3,21,19,"8-13","Y","Y","N",3,0,38
"7138","SC0",2025-05-17,"Hibernian","Rangers",2,2,"D",1,1,"D",3.29,3.88,2.02,"1-1","2-2",8,3,21,10,3,2,0,0,3,13,10,9,4,16,19,"3-13","Y","Y","Y",5,0,38
"7139","SC0",2025-05-18,"Kilmarnock","Hearts",0,1,"A",0,0,"D",2.62,3.27,2.65,"0-0","0-1",17,1,11,5,1,1,0,1,3,5,14,13,1,8,27,"3-5","N","N","N",2,1,38
"7140","SC0",2025-05-18,"Ross County","Motherwell",1,1,"D",1,0,"H",1.88,3.62,3.8,"1-0","1-1",15,4,21,6,2,1,0,0,5,6,8,10,2,11,18,"5-6","Y","N","N",3,0,38
"7141","SC0",2025-05-18,"St Johnstone","Dundee",0,2,"A",0,1,"A",3.03,3.61,2.17,"0-1","0-2",13,1,15,5,3,1,0,0,1,9,10,8,2,10,18,"1-9","Y","N","N",4,0,38
"7142","SC1",2024-08-02,"Falkirk","Queens Park",2,1,"H",1,0,"H",1.79,3.77,4.34,"1-0","2-1",10,4,8,4,2,1,0,0,17,15,9,3,3,32,12,"17-15","Y","Y","N",3,0,1
"7143","SC1",2024-08-03,"Airdrie Utd","Raith Rvs",1,0,"H",0,0,"D",2.56,3.21,2.76,"0-0","1-0",12,2,4,1,2,3,0,0,7,3,14,10,1,10,24,"7-3","N","N","N",5,0,1
"7144","SC1",2024-08-03,"Hamilton","Ayr",0,2,"A",0,1,"A",3.04,3.56,2.19,"0-1","0-2",9,3,13,6,2,1,1,0,6,5,16,9,2,11,25,"6-5","Y","N","N",3,1,1
"7145","SC1",2024-08-03,"Livingston","Dunfermline",2,0,"H",0,0,"D",1.97,3.35,3.8,"0-0","2-0",15,5,11,5,1,0,0,0,2,3,14,9,2,5,23,"2-3","Y","N","N",1,0,1
"7146","SC1",2024-08-03,"Partick","Morton",0,0,"D",0,0,"D",1.81,3.59,4.18,"0-0","0-0",6,3,8,2,2,1,0,0,8,5,14,7,0,13,21,"8-5","N","N","N",3,0,1
"7147","SC1",2024-08-09,"Ayr","Airdrie Utd",5,0,"H",2,0,"H",2.21,3.32,3.38,"2-0","5-0",23,13,5,1,1,3,0,0,4,5,12,13,5,9,25,"4-5","Y","Y","Y",4,0,2
"7148","SC1",2024-08-09,"Queens Park","Livingston",1,1,"D",1,0,"H",2.64,3.41,2.66,"1-0","1-1",13,4,15,5,0,3,0,0,5,10,10,9,2,15,19,"5-10","Y","N","N",3,0,2
"7149","SC1",2024-08-10,"Dunfermline","Falkirk",0,2,"A",0,1,"A",3.75,3.69,1.88,"0-1","0-2",8,2,8,4,1,1,0,0,4,5,9,10,2,9,19,"4-5","Y","N","N",2,0,2
"7150","SC1",2024-08-10,"Morton","Hamilton",0,0,"D",0,0,"D",2.17,3.48,3.14,"0-0","0-0",9,3,7,1,1,3,0,0,4,3,11,12,0,7,23,"4-3","N","N","N",4,0,2
"7151","SC1",2024-08-10,"Raith Rvs","Partick",1,0,"H",1,0,"H",2.22,3.35,3.14,"1-0","1-0",6,2,10,6,4,2,0,1,2,6,12,14,1,8,26,"2-6","N","N","N",6,1,2
"7152","SC1",2024-08-17,"Ayr","Hamilton",3,2,"H",1,2,"A",1.57,4.31,4.86,"1-2","3-2",14,6,8,5,3,3,0,0,2,4,14,12,5,6,26,"2-4","Y","Y","Y",6,0,3
"7153","SC1",2024-08-24,"Airdrie Utd","Queens Park",0,2,"A",0,2,"A",2.28,3.19,3.18,"0-2","0-2",11,2,2,4,3,2,0,1,6,1,14,12,2,7,26,"6-1","Y","N","N",5,1,3
"7154","SC1",2024-08-24,"Ayr","Raith Rvs",2,0,"H",1,0,"H",1.87,3.31,4.3,"1-0","2-0",13,4,4,1,1,3,0,1,3,5,9,10,2,8,19,"3-5","Y","N","N",4,1,3
"7155","SC1",2024-08-24,"Falkirk","Partick",2,1,"H",0,0,"D",1.76,3.93,4.02,"0-0","2-1",21,7,7,3,2,3,0,1,13,0,9,9,3,13,18,"13-0","Y","Y","N",5,1,3
"7156","SC1",2024-08-24,"Hamilton","Dunfermline",1,0,"H",1,0,"H",2.15,3.44,3.21,"1-0","1-0",5,2,5,1,2,2,0,0,5,3,20,6,1,8,26,"5-3","N","N","N",4,0,3
"7157","SC1",2024-08-24,"Livingston","Morton",1,1,"D",0,0,"D",1.8,3.51,4.36,"0-0","1-1",14,6,2,2,2,3,0,0,7,1,13,11,2,8,24,"7-1","Y","N","N",5,0,4
"7158","SC1",2024-08-31,"Dunfermline","Ayr",1,1,"D",1,1,"D",4.17,3.68,1.83,"1-1","1-1",5,5,9,5,2,3,0,0,2,5,13,13,2,7,26,"2-5","Y","N","N",5,0,4
"7159","SC1",2024-08-31,"Hamilton","Airdrie Utd",2,2,"D",0,0,"D",2.28,3.56,2.98,"0-0","2-2",11,6,13,4,1,2,0,0,6,3,9,8,4,9,17,"6-3","Y","Y","Y",3,0,4
"7160","SC1",2024-08-31,"Morton","Falkirk",2,3,"A",2,2,"D",4.26,3.59,1.83,"2-2","2-3",11,4,10,6,4,3,0,0,2,9,13,18,5,11,31,"2-9","Y","Y","Y",7,0,4
"7161","SC1",2024-08-31,"Partick","Queens Park",3,0,"H",1,0,"H",2.26,3.61,2.97,"1-0","3-0",10,5,4,2,1,1,0,0,6,5,13,6,3,11,19,"6-5","Y","Y","N",2,0,4
"7162","SC1",2024-08-31,"Raith Rvs","Livingston",0,1,"A",0,0,"D",2.69,3.04,2.83,"0-0","0-1",10,3,5,3,4,3,0,0,2,0,14,18,1,2,32,"2-0","N","N","N",7,0,5
"7163","SC1",2024-09-13,"Dunfermline","Raith Rvs",2,0,"H",0,0,"D",2.93,3.03,2.62,"0-0","2-0",13,3,3,0,3,4,0,1,5,0,10,16,2,5,26,"5-0","Y","N","N",7,1,5
"7164","SC1",2024-09-14,"Airdrie Utd","Falkirk",0,2,"A",0,0,"D",4.63,3.57,1.73,"0-0","0-2",11,4,22,7,3,4,0,0,3,14,9,11,2,17,20,"3-14","Y","N","N",7,0,5
"7165","SC1",2024-09-14,"Ayr","Partick",1,1,"D",1,0,"H",1.78,3.82,4.05,"1-0","1-1",10,5,7,5,3,3,0,0,3,11,15,10,2,14,25,"3-11","Y","N","N",6,0,5
"7166","SC1",2024-09-14,"Livingston","Hamilton",3,0,"H",0,0,"D",1.73,3.71,4.44,"0-0","3-0",13,4,1,0,4,4,0,0,5,3,12,18,3,8,30,"5-3","Y","Y","N",8,0,5
"7167","SC1",2024-09-14,"Queens Park","Morton",1,0,"H",1,0,"H",1.98,3.5,3.57,"1-0","1-0",14,4,5,3,5,4,0,0,8,6,12,6,1,14,18,"8-6","N","N","N",9,0,6
"7168","SC1",2024-09-21,"Morton","Airdrie Utd",2,0,"H",1,0,"H",2.38,3.16,3.04,"1-0","2-0",16,5,3,1,0,0,0,1,8,4,7,15,2,12,22,"8-4","Y","N","N",0,1,6
"7169","SC1",2024-09-21,"Partick","Dunfermline",1,0,"H",0,0,"D",1.92,3.6,3.7,"0-0","1-0",8,1,5,1,2,4,0,0,6,2,20,20,1,8,40,"6-2","N","N","N",6,0,6
"7170","SC1",2024-09-21,"Queens Park","Ayr",1,1,"D",1,0,"H",3.01,3.47,2.24,"1-0","1-1",7,2,13,6,2,2,0,0,4,10,10,9,2,14,19,"4-10","Y","N","N",4,0,6
"7171","SC1",2024-09-21,"Raith Rvs","Hamilton",3,3,"D",2,1,"H",1.98,3.51,3.6,"2-1","3-3",11,8,5,4,1,2,0,0,5,2,7,15,6,7,22,"5-2","Y","Y","Y",3,0,6
"7172","SC1",2024-09-28,"Ayr","Morton",1,0,"H",0,0,"D",1.63,3.95,4.81,"0-0","1-0",12,5,4,2,2,3,0,0,5,2,14,8,1,7,22,"5-2","N","N","N",5,0,7
"7173","SC1",2024-09-28,"Dunfermline","Queens Park",1,2,"A",0,1,"A",2.55,3.28,2.71,"0-1","1-2",14,3,6,5,2,2,0,0,12,3,9,6,3,15,15,"12-3","Y","Y","N",4,0,7
"7174","SC1",2024-09-28,"Hamilton","Partick",1,0,"H",0,0,"D",2.69,3.58,2.41,"0-0","1-0",8,3,9,4,1,4,0,0,1,12,9,7,1,13,16,"1-12","N","N","N",5,0,7
"7175","SC1",2024-09-28,"Livingston","Airdrie Utd",2,1,"H",1,1,"D",1.44,4.35,6.61,"1-1","2-1",9,3,3,1,2,4,0,0,7,8,8,12,3,15,20,"7-8","Y","Y","N",6,0,7
"7176","SC1",2024-09-28,"Raith Rvs","Falkirk",1,0,"H",1,0,"H",3.95,3.78,1.81,"1-0","1-0",4,1,4,0,2,4,0,0,2,4,12,13,1,6,25,"2-4","N","N","N",6,0,7
"7177","SC1",2024-10-05,"Airdrie Utd","Dunfermline",1,1,"D",0,1,"A",2.56,3.31,2.68,"0-1","1-1",12,5,10,5,4,3,0,0,6,4,14,17,2,10,31,"6-4","Y","N","N",7,0,8
"7178","SC1",2024-10-05,"Falkirk","Ayr",2,0,"H",1,0,"H",2.05,3.33,3.59,"1-0","2-0",13,5,6,4,0,0,0,0,6,2,13,14,2,8,27,"6-2","Y","N","N",0,0,8
"7179","SC1",2024-10-05,"Morton","Raith Rvs",2,0,"H",0,0,"D",2.83,3.13,2.55,"0-0","2-0",9,7,10,2,3,1,0,0,5,10,13,9,2,15,22,"5-10","Y","N","N",4,0,8
"7180","SC1",2024-10-05,"Partick","Livingston",0,0,"D",0,0,"D",3.03,3.36,2.28,"0-0","0-0",12,2,9,2,3,2,0,0,9,5,12,12,0,14,24,"9-5","N","N","N",5,0,8
"7181","SC1",2024-10-05,"Queens Park","Hamilton",1,0,"H",0,0,"D",2.01,3.6,3.43,"0-0","1-0",17,6,11,3,1,1,0,0,3,2,9,8,1,5,17,"3-2","N","N","N",2,0,8
"7182","SC1",2024-10-08,"Falkirk","Livingston",0,0,"D",0,0,"D",1.57,4.23,5.5,"0-0","0-0",10,3,3,2,3,1,0,0,8,5,11,10,0,13,21,"8-5","N","N","N",4,0,9
"7183","SC1",2024-10-12,"Partick","Falkirk",1,1,"D",0,0,"D",3.18,3.66,2.13,"0-0","1-1",7,2,20,6,2,0,0,0,4,13,12,8,2,17,20,"4-13","Y","N","N",2,0,9
"7184","SC1",2024-10-18,"Hamilton","Falkirk",1,3,"A",0,3,"A",5.41,4.25,1.57,"0-3","1-3",7,4,13,6,7,3,0,0,1,4,26,9,4,5,35,"1-4","Y","Y","Y",10,0,9
"7185","SC1",2024-10-19,"Ayr","Livingston",1,2,"A",1,2,"A",2.41,3.39,2.81,"1-2","1-2",19,6,5,4,3,4,0,0,9,1,8,10,3,10,18,"9-1","Y","Y","N",7,0,9
"7186","SC1",2024-10-19,"Dunfermline","Morton",0,0,"D",0,0,"D",2.36,3.1,3.13,"0-0","0-0",12,4,7,4,3,1,0,0,6,0,12,11,0,6,23,"6-0","N","N","N",4,0,9
"7187","SC1",2024-10-19,"Partick","Airdrie Utd",2,1,"H",1,1,"D",1.64,3.83,4.94,"1-1","2-1",11,4,3,2,2,0,0,1,7,1,9,7,3,8,16,"7-1","Y","Y","N",2,1,10
"7188","SC1",2024-10-19,"Raith Rvs","Queens Park",1,1,"D",1,0,"H",2.27,3.23,3.15,"1-0","1-1",11,6,4,2,3,1,1,0,10,7,13,9,2,17,22,"10-7","Y","N","N",4,1,10
"7189","SC1",2024-10-26,"Airdrie Utd","Ayr",0,1,"A",0,0,"D",4.16,3.55,1.83,"0-0","0-1",7,2,6,2,3,2,0,0,6,7,18,12,1,13,30,"6-7","N","N","N",5,0,10
"7190","SC1",2024-10-26,"Falkirk","Dunfermline",2,1,"H",1,0,"H",1.41,4.36,7.17,"1-0","2-1",12,5,8,5,2,4,0,0,6,4,14,14,3,10,28,"6-4","Y","Y","N",6,0,10
"7191","SC1",2024-10-26,"Hamilton","Morton",3,0,"H",0,0,"D",2.3,3.26,3.08,"0-0","3-0",9,5,5,1,0,3,0,0,9,4,12,10,3,13,22,"9-4","Y","Y","N",3,0,10
"7192","SC1",2024-10-26,"Livingston","Raith Rvs",2,1,"H",0,1,"A",1.75,3.48,4.7,"0-1","2-1",8,5,10,5,1,1,1,1,5,5,14,6,3,10,20,"5-5","Y","Y","N",2,2,11
"7193","SC1",2024-10-26,"Queens Park","Partick",0,1,"A",0,1,"A",2.47,3.6,2.61,"0-1","0-1",9,4,8,3,1,1,0,0,5,3,9,11,1,8,20,"5-3","N","N","N",2,0,11
"7194","SC1",2024-10-29,"Dunfermline","Livingston",3,0,"H",1,0,"H",2.98,3.21,2.49,"1-0","3-0",15,6,6,3,2,3,0,0,6,5,15,16,3,11,31,"6-5","Y","Y","N",5,0,11
"7195","SC1",2024-10-29,"Morton","Queens Park",0,1,"A",0,1,"A",3.35,3.16,2.3,"0-1","0-1",13,5,9,6,4,2,1,0,8,3,11,9,1,11,20,"8-3","N","N","N",6,1,11
"7196","SC1",2024-10-29,"Raith Rvs","Airdrie Utd",1,0,"H",1,0,"H",1.72,3.85,4.68,"1-0","1-0",6,3,5,3,1,1,0,0,3,3,14,10,1,6,24,"3-3","N","N","N",2,0,11
"7197","SC1",2024-11-01,"Raith Rvs","Ayr",2,0,"H",2,0,"H",3.1,3.09,2.48,"2-0","2-0",12,5,3,2,3,1,0,0,3,4,14,6,2,7,20,"3-4","Y","N","N",4,0,12
"7198","SC1",2024-11-02,"Airdrie Utd","Hamilton",0,4,"A",0,2,"A",2.47,3.27,2.82,"0-2","0-4",18,9,19,10,2,2,0,0,16,6,12,10,4,22,22,"16-6","Y","Y","Y",4,0,12
"7199","SC1",2024-11-02,"Dunfermline","Partick",0,1,"A",0,0,"D",2.68,3.57,2.42,"0-0","0-1",9,2,6,3,2,2,0,0,6,2,13,8,1,8,21,"6-2","N","N","N",4,0,12
"7200","SC1",2024-11-02,"Falkirk","Morton",6,0,"H",2,0,"H",1.41,4.37,7.33,"2-0","6-0",19,13,3,2,0,3,0,0,17,0,10,11,6,17,21,"17-0","Y","Y","Y",3,0,12
"7201","SC1",2024-11-02,"Livingston","Queens Park",1,1,"D",0,0,"D",1.86,3.28,4.41,"0-0","1-1",13,5,7,3,4,2,0,1,6,4,15,9,2,10,24,"6-4","Y","N","N",6,1,12
"7202","SC1",2024-11-08,"Morton","Ayr",1,1,"D",1,0,"H",4.41,3.15,1.97,"1-0","1-1",7,3,8,5,1,5,0,0,4,4,12,20,2,8,32,"4-4","Y","N","N",6,0,13
"7203","SC1",2024-11-09,"Falkirk","Airdrie Utd",2,0,"H",1,0,"H",1.22,6.07,10.3,"1-0","2-0",22,9,9,2,1,3,0,0,4,3,10,12,2,7,22,"4-3","Y","N","N",4,0,13
"7204","SC1",2024-11-09,"Hamilton","Livingston",1,3,"A",1,1,"D",3.43,3.44,2.06,"1-1","1-3",9,4,12,6,2,2,0,0,5,3,15,13,4,8,28,"5-3","Y","Y","Y",4,0,13
"7205","SC1",2024-11-09,"Partick","Raith Rvs",1,1,"D",1,0,"H",2.3,3.18,3.15,"1-0","1-1",10,2,12,4,1,2,0,0,3,5,11,9,2,8,20,"3-5","Y","N","N",3,0,13
"7206","SC1",2024-11-09,"Queens Park","Dunfermline",2,1,"H",1,0,"H",2.28,3.48,2.94,"1-0","2-1",11,4,19,4,1,1,0,0,4,10,8,6,3,14,14,"4-10","Y","Y","N",2,0,13
"7207","SC1",2024-11-16,"Ayr","Queens Park",3,2,"H",2,0,"H",2.03,3.3,3.85,"2-0","3-2",10,4,8,4,2,2,0,1,3,7,10,12,5,10,22,"3-7","Y","Y","Y",4,1,14
"7208","SC1",2024-11-16,"Dunfermline","Airdrie Utd",1,0,"H",0,0,"D",1.72,3.71,4.76,"0-0","1-0",9,5,7,2,1,3,0,0,5,9,11,10,1,14,21,"5-9","N","N","N",4,0,14
"7209","SC1",2024-11-16,"Livingston","Falkirk",1,0,"H",1,0,"H",4.28,3.45,1.87,"1-0","1-0",7,2,6,1,5,2,0,0,3,8,18,15,1,11,33,"3-8","N","N","N",7,0,14
"7210","SC1",2024-11-16,"Partick","Hamilton",5,1,"H",2,1,"H",1.74,3.78,4.53,"2-1","5-1",19,10,7,2,2,1,0,0,5,0,10,12,6,5,22,"5-0","Y","Y","Y",3,0,14
"7211","SC1",2024-11-16,"Raith Rvs","Morton",2,3,"A",0,2,"A",1.74,3.54,4.92,"0-2","2-3",12,6,5,4,1,3,0,0,8,2,8,11,5,10,19,"8-2","Y","Y","Y",4,0,14
"7212","SC1",2024-11-22,"Queens Park","Falkirk",0,1,"A",0,1,"A",4.98,4.25,1.61,"0-1","0-1",5,1,22,8,2,2,0,0,2,4,7,6,1,6,13,"2-4","N","N","N",4,0,15
"7213","SC1",2024-11-23,"Ayr","Dunfermline",1,0,"H",0,0,"D",1.96,3.52,3.66,"0-0","1-0",10,6,3,2,3,4,0,0,6,5,12,10,1,11,22,"6-5","N","N","N",7,0,15
"7214","SC1",2024-12-07,"Dunfermline","Hamilton",3,2,"H",0,0,"D",1.85,3.48,4.13,"0-0","3-2",10,3,7,3,2,0,0,0,12,2,12,13,5,14,25,"12-2","Y","Y","Y",2,0,15
"7215","SC1",2024-12-07,"Falkirk","Raith Rvs",3,0,"H",1,0,"H",1.56,4.07,5.3,"1-0","3-0",14,7,2,1,1,2,0,0,10,4,8,13,3,14,21,"10-4","Y","Y","N",3,0,15
"7216","SC1",2024-12-07,"Morton","Livingston",0,0,"D",0,0,"D",4.1,3.34,1.9,"0-0","0-0",2,0,6,0,1,0,0,0,3,8,9,14,0,11,23,"3-8","N","N","N",1,0,15
"7217","SC1",2024-12-07,"Partick","Ayr",1,0,"H",0,0,"D",2.17,3.07,3.56,"0-0","1-0",8,4,9,4,0,5,0,0,4,7,6,14,1,11,20,"4-7","N","N","N",5,0,16
"7218","SC1",2024-12-07,"Queens Park","Airdrie Utd",2,0,"H",2,0,"H",1.69,4.14,4.16,"2-0","2-0",21,7,8,3,0,1,0,0,12,4,11,5,2,16,16,"12-4","Y","N","N",1,0,16
"7219","SC1",2024-12-13,"Livingston","Partick",2,0,"H",1,0,"H",2.32,3.26,3.21,"1-0","2-0",17,7,7,1,1,4,0,0,6,6,20,13,2,12,33,"6-6","Y","N","N",5,0,16
"7220","SC1",2024-12-14,"Airdrie Utd","Morton",2,2,"D",1,2,"A",2.48,3.19,2.87,"1-2","2-2",14,7,8,3,4,3,0,0,3,2,8,16,4,5,24,"3-2","Y","Y","Y",7,0,16
"7221","SC1",2024-12-14,"Ayr","Falkirk",5,2,"H",3,2,"H",4.4,3.7,1.74,"3-2","5-2",12,6,2,2,1,1,0,1,9,3,10,7,7,12,17,"9-3","Y","Y","Y",2,1,16
"7222","SC1",2024-12-14,"Hamilton","Queens Park",2,1,"H",2,1,"H",3.09,3.72,2.11,"2-1","2-1",12,7,9,3,5,4,0,0,8,8,17,11,3,16,28,"8-8","Y","Y","N",9,0,17
"7223","SC1",2024-12-14,"Raith Rvs","Dunfermline",2,0,"H",1,0,"H",2.35,2.84,3.47,"1-0","2-0",6,3,5,4,0,0,0,0,3,1,11,15,2,4,26,"3-1","Y","N","N",0,0,17
"7224","SC1",2024-12-17,"Airdrie Utd","Livingston",0,3,"A",0,1,"A",5.83,3.95,1.58,"0-1","0-3",8,2,10,6,2,1,0,0,4,4,10,9,3,8,19,"4-4","Y","Y","N",3,0,17
"7225","SC1",2024-12-20,"Queens Park","Raith Rvs",1,2,"A",0,1,"A",2.72,3.12,2.77,"0-1","1-2",16,6,9,3,5,1,0,0,8,0,10,8,3,8,18,"8-0","Y","Y","N",6,0,17
"7226","SC1",2024-12-21,"Airdrie Utd","Partick",0,2,"A",0,2,"A",5.21,3.86,1.61,"0-2","0-2",12,4,9,5,1,1,0,0,7,5,7,8,2,12,15,"7-5","Y","N","N",2,0,17
"7227","SC1",2024-12-21,"Falkirk","Hamilton",1,0,"H",0,0,"D",1.26,5.72,8.8,"0-0","1-0",15,5,7,4,0,5,0,0,8,5,8,14,1,13,22,"8-5","N","N","N",5,0,18
"7228","SC1",2024-12-21,"Livingston","Ayr",0,1,"A",0,1,"A",2.09,3.27,3.55,"0-1","0-1",7,2,3,3,2,6,0,0,12,3,10,10,1,15,20,"12-3","N","N","N",8,0,18
"7229","SC1",2024-12-21,"Morton","Dunfermline",2,0,"H",1,0,"H",3.2,2.97,2.41,"1-0","2-0",7,4,10,3,3,2,0,1,2,2,17,13,2,4,30,"2-2","Y","N","N",5,1,18
"7230","SC1",2024-12-27,"Dunfermline","Falkirk",3,3,"D",1,1,"D",5.39,3.73,1.66,"1-1","3-3",6,5,8,5,2,3,0,0,3,6,11,14,6,9,25,"3-6","Y","Y","Y",5,0,18
"7231","SC1",2024-12-28,"Ayr","Morton",0,0,"D",0,0,"D",1.51,3.96,6.35,"0-0","0-0",8,3,3,2,3,1,0,0,8,2,12,7,0,10,19,"8-2","N","N","N",4,0,18
"7232","SC1",2024-12-28,"Hamilton","Airdrie Utd",3,2,"H",2,2,"D",1.85,3.81,3.77,"2-2","3-2",20,5,13,6,1,1,0,0,7,2,14,6,5,9,20,"7-2","Y","Y","Y",2,0,19
"7233","SC1",2024-12-28,"Partick","Queens Park",2,1,"H",1,1,"D",1.76,3.72,4.28,"1-1","2-1",10,5,8,3,3,3,0,0,6,11,7,8,3,17,15,"6-11","Y","Y","N",6,0,19
"7234","SC1",2024-12-28,"Raith Rvs","Livingston",2,1,"H",2,0,"H",3.01,3.2,2.38,"2-0","2-1",4,2,6,3,4,5,0,0,2,2,14,9,3,4,23,"2-2","Y","Y","N",9,0,19
"7235","SC1",2024-12-31,"Morton","Partick",2,1,"H",0,0,"D",3.9,3.24,1.99,"0-0","2-1",10,4,8,2,2,1,0,0,1,4,8,7,3,5,15,"1-4","Y","Y","N",3,0,19
"7236","SC1",2025-01-04,"Ayr","Raith Rvs",3,0,"H",3,0,"H",1.83,3.32,4.48,"3-0","3-0",11,6,1,0,0,0,0,0,5,3,7,15,3,8,22,"5-3","Y","Y","N",0,0,19
"7237","SC1",2025-01-04,"Partick","Dunfermline",1,4,"A",1,3,"A",1.76,3.54,4.53,"1-3","1-4",5,2,11,7,0,4,0,0,8,5,7,11,5,13,18,"8-5","Y","Y","Y",4,0,20
"7238","SC1",2025-01-04,"Queens Park","Livingston",2,0,"H",1,0,"H",3.33,3.19,2.21,"1-0","2-0",9,4,17,6,1,3,1,0,5,6,10,11,2,11,21,"5-6","Y","N","N",4,1,20
"7239","SC1",2025-01-10,"Hamilton","Partick",1,2,"A",0,0,"D",3.22,3.52,2.19,"0-0","1-2",10,6,11,4,0,2,0,0,5,4,12,7,3,9,19,"5-4","Y","Y","N",2,0,20
"7240","SC1",2025-01-11,"Falkirk","Queens Park",0,0,"D",0,0,"D",1.35,5,7.26,"0-0","0-0",16,6,7,4,0,1,0,0,8,7,7,12,0,15,19,"8-7","N","N","N",1,0,20
"7241","SC1",2025-01-14,"Dunfermline","Ayr",0,2,"A",0,0,"D",3.64,2.63,2.54,"0-0","0-2",6,3,7,3,1,2,0,0,8,4,7,11,2,12,18,"8-4","Y","N","N",3,0,20
"7242","SC1",2025-01-14,"Livingston","Airdrie Utd",2,1,"H",1,1,"D",1.3,5.27,10.21,"1-1","2-1",10,5,2,2,5,4,0,0,11,4,16,16,3,15,32,"11-4","Y","Y","N",9,0,21
"7243","SC1",2025-01-25,"Airdrie Utd","Dunfermline",3,0,"H",2,0,"H",3.9,3.51,1.89,"2-0","3-0",12,7,12,2,1,3,0,0,5,5,7,12,3,10,19,"5-5","Y","Y","N",4,0,21
"7244","SC1",2025-01-25,"Ayr","Partick",2,1,"H",2,0,"H",2,3.41,3.66,"2-0","2-1",6,4,9,3,1,2,1,0,2,5,9,7,3,7,16,"2-5","Y","Y","N",3,1,21
"7245","SC1",2025-01-25,"Livingston","Hamilton",3,0,"H",2,0,"H",1.5,4.13,6.09,"2-0","3-0",9,6,2,1,3,1,0,0,8,5,11,7,3,13,18,"8-5","Y","Y","N",4,0,21
