Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,PSH,PSD,PSA,HTCS,CS,HS,HST,AS,AST,HY,AY,HR,AR,HCO,ACO,HF,AF
E2,26/10/2024,Mansfield,Birmingham,1,1,D,0,1,A,4.57,3.82,1.76,0-1,1-1,10,5,19,4,2,1,0,0,3,6,17,13
E2,26/10/2024,Reading,Bristol Rvs,1,0,H,0,0,D,1.79,3.95,4.25,0-0,1-0,14,6,14,4,1,3,0,1,4,10,7,14
E2,26/10/2024,Bolton,Peterboro,1,0,H,0,0,D,1.72,4.07,4.27,0-0,1-0,25,7,11,2,3,4,0,0,15,3,7,11
E2,26/10/2024,Cambridge,Burton,1,0,H,0,0,D,1.93,3.63,3.79,0-0,1-0,12,4,15,5,2,3,0,0,4,3,10,9
E2,26/10/2024,Charlton,Wrexham,2,2,D,1,1,D,2.41,3.11,3.15,1-1,2-2,18,7,14,2,3,4,0,0,6,2,12,11
E2,26/10/2024,Huddersfield,Exeter,2,0,H,1,0,H,1.68,3.81,4.91,1-0,2-0,7,4,4,1,0,0,0,0,7,4,7,10
E2,26/10/2024,Lincoln,Stockport,2,1,H,1,1,D,2.7,3.15,2.72,1-1,2-1,12,5,6,2,1,0,0,0,11,4,16,9
E2,26/10/2024,Northampton,Crawley Town,3,0,H,2,0,H,2.23,3.44,3.16,2-0,3-0,13,4,13,3,1,2,0,0,8,9,10,12
E2,26/10/2024,Rotherham,Stevenage,2,0,H,0,0,D,2.02,3.34,3.83,0-0,2-0,13,5,5,1,3,3,0,0,5,3,19,21
E2,26/10/2024,Shrewsbury,Barnsley,0,2,A,0,1,A,3.31,3.71,2.06,0-1,0-2,5,1,10,6,1,1,0,0,4,8,15,8
E2,26/10/2024,Wycombe,Leyton Orient,3,0,H,2,0,H,1.87,3.5,4.19,2-0,3-0,14,5,3,2,0,2,0,0,2,6,11,14
E2,28/10/2024,Blackpool,Wigan,2,2,D,1,2,A,1.78,3.7,4.38,1-2,2-2,22,6,11,5,2,3,0,0,2,4,10,15
E2,29/10/2024,Lincoln,Northampton,2,1,H,1,1,D,1.74,3.8,4.88,1-1,2-1,12,5,9,3,3,4,0,1,9,1,12,6
E2,29/10/2024,Stevenage,Bolton,1,4,A,0,2,A,3.28,3.3,2.32,0-2,1-4,16,5,12,6,3,4,0,0,10,4,13,11
E2,29/10/2024,Stockport,Reading,4,1,H,3,1,H,1.97,3.69,3.83,3-1,4-1,16,9,2,1,1,1,0,0,4,2,9,14
E2,05/11/2024,Burton,Crawley Town,0,0,D,0,0,D,2.18,3.61,3.3,0-0,0-0,13,3,11,2,3,1,0,0,6,4,11,10
E2,05/11/2024,Stockport,Wycombe,0,5,A,0,3,A,2.35,3.48,3.08,0-3,0-5,4,0,15,10,3,0,0,0,6,5,19,14
E2,08/11/2024,Barnsley,Rotherham,2,0,H,1,0,H,2.12,3.45,3.59,1-0,2-0,18,6,9,2,1,1,0,0,8,5,12,11
E2,09/11/2024,Burton,Shrewsbury,2,0,H,1,0,H,2.31,3.35,3.19,1-0,2-0,11,5,12,2,1,1,0,0,4,4,11,12
E2,09/11/2024,Wrexham,Mansfield,1,0,H,1,0,H,1.76,3.89,4.52,1-0,1-0,12,2,15,4,2,2,0,0,0,4,8,10
E2,09/11/2024,Birmingham,Northampton,1,1,D,0,0,D,1.23,6,10.92,0-0,1-1,25,3,5,3,1,3,0,0,10,2,5,7
E2,09/11/2024,Bristol Rvs,Lincoln,1,1,D,1,0,H,3.26,3.39,2.21,1-0,1-1,8,1,12,3,4,2,0,0,6,6,11,15
E2,09/11/2024,Crawley Town,Huddersfield,2,2,D,1,0,H,4.43,3.81,1.75,1-0,2-2,3,2,11,6,2,0,0,0,1,8,14,16
E2,09/11/2024,Exeter,Charlton,1,0,H,0,0,D,2.49,3.29,2.87,0-0,1-0,13,1,12,1,2,1,0,0,13,8,13,13
E2,09/11/2024,Leyton Orient,Blackpool,3,0,H,1,0,H,2.63,3.42,2.62,1-0,3-0,16,8,14,3,4,1,0,0,6,2,10,10
E2,09/11/2024,Peterboro,Cambridge,6,1,H,4,0,H,1.72,4.02,4.32,4-0,6-1,12,9,9,2,2,0,0,0,3,8,11,12
E2,09/11/2024,Stevenage,Reading,1,1,D,1,0,H,2.09,3.38,3.53,1-0,1-1,7,2,20,9,0,1,0,0,3,7,14,19
E2,09/11/2024,Stockport,Bolton,5,0,H,1,0,H,2.76,3.29,2.57,1-0,5-0,15,10,4,0,1,0,0,0,4,6,12,12
E2,09/11/2024,Wigan,Wycombe,0,1,A,0,1,A,2.98,3.39,2.36,0-1,0-1,11,4,8,5,2,2,0,0,9,5,11,14
E2,16/11/2024,Exeter,Lincoln,0,0,D,0,0,D,2.75,3.07,2.83,0-0,0-0,7,1,14,3,1,2,1,0,5,5,14,9
E2,16/11/2024,Blackpool,Northampton,0,0,D,0,0,D,1.63,4.19,5.14,0-0,0-0,16,4,12,4,0,1,0,0,5,6,8,9
E2,16/11/2024,Bristol Rvs,Crawley Town,0,0,D,0,0,D,1.92,3.76,3.85,0-0,0-0,10,3,13,3,1,2,0,0,8,6,16,7
E2,16/11/2024,Cambridge,Barnsley,1,1,D,1,1,D,4.13,4.05,1.79,1-1,1-1,9,3,14,4,3,3,0,0,4,5,9,9
E2,16/11/2024,Stockport,Wrexham,1,0,H,1,0,H,2.18,3.49,3.33,1-0,1-0,19,7,9,1,4,3,0,0,9,2,6,14
E2,23/11/2024,Bolton,Blackpool,2,1,H,0,1,A,1.82,3.87,4.15,0-1,2-1,14,4,6,2,5,5,0,0,1,3,17,16
E2,23/11/2024,Shrewsbury,Birmingham,3,2,H,2,1,H,8.02,4.97,1.38,2-1,3-2,7,4,12,5,2,1,0,0,1,2,17,9
E2,23/11/2024,Stevenage,Leyton Orient,0,0,D,0,0,D,2.76,3.1,2.79,0-0,0-0,4,1,3,1,2,3,0,0,4,5,9,13
E2,23/11/2024,Barnsley,Wigan,0,1,A,0,1,A,1.87,3.72,3.93,0-1,0-1,20,4,6,1,2,3,0,0,10,2,11,13
E2,23/11/2024,Burton,Stockport,0,3,A,0,2,A,3.92,3.59,1.91,0-2,0-3,6,1,15,10,3,3,0,0,2,4,12,6
E2,23/11/2024,Crawley Town,Rotherham,1,0,H,1,0,H,3.77,3.68,1.93,1-0,1-0,10,3,6,2,3,2,0,0,3,6,7,16
E2,23/11/2024,Huddersfield,Charlton,2,1,H,1,1,D,1.79,3.59,4.51,1-1,2-1,13,6,8,1,2,1,0,1,4,7,7,13
E2,23/11/2024,Lincoln,Wycombe,2,3,A,1,2,A,2.77,3.18,2.64,1-2,2-3,14,6,16,6,4,1,0,0,4,7,21,13
E2,23/11/2024,Mansfield,Bristol Rvs,0,1,A,0,0,D,1.79,3.82,4.17,0-0,0-1,19,4,13,1,3,2,0,0,8,4,17,14
E2,23/11/2024,Northampton,Cambridge,0,0,D,0,0,D,2.36,3.48,2.91,0-0,0-0,9,1,10,3,0,1,0,0,4,8,13,5
E2,23/11/2024,Peterboro,Reading,1,2,A,0,2,A,1.93,3.92,3.53,0-2,1-2,21,6,17,6,1,2,0,0,10,2,5,13
E2,23/11/2024,Wrexham,Exeter,3,0,H,2,0,H,1.81,3.74,4.21,2-0,3-0,13,4,9,3,1,2,0,0,8,9,8,8
E2,26/11/2024,Barnsley,Reading,2,2,D,1,0,H,1.68,4.23,4.7,1-0,2-2,21,6,11,3,1,0,0,0,11,4,6,9
E2,26/11/2024,Bristol Rvs,Blackpool,0,2,A,0,1,A,3.09,3.62,2.27,0-1,0-2,7,0,12,5,3,4,0,0,2,2,15,11
E2,26/11/2024,Burton,Charlton,0,1,A,0,0,D,3.76,3.58,2.02,0-0,0-1,7,1,24,11,0,6,1,0,3,7,7,16
E2,26/11/2024,Cambridge,Bolton,1,1,D,0,0,D,4.32,3.75,1.84,0-0,1-1,11,3,13,4,2,5,1,0,4,5,10,13
E2,26/11/2024,Exeter,Birmingham,0,2,A,0,1,A,4.95,4.24,1.65,0-1,0-2,3,1,19,3,4,2,0,0,2,7,17,15
E2,26/11/2024,Leyton Orient,Huddersfield,0,2,A,0,1,A,3.48,3.18,2.29,0-1,0-2,11,3,14,6,2,1,0,0,8,4,7,12
E2,26/11/2024,Wigan,Northampton,2,1,H,2,0,H,1.72,3.85,4.95,2-0,2-1,15,8,11,6,1,1,0,0,9,4,5,10
E2,26/11/2024,Wrexham,Lincoln,1,0,H,0,0,D,2.06,3.25,4.04,0-0,1-0,11,3,14,1,1,0,0,0,1,6,10,13
E2,26/11/2024,Wycombe,Mansfield,1,0,H,0,0,D,1.56,4.31,5.89,0-0,1-0,9,3,7,1,1,1,0,0,3,4,12,12
E2,03/12/2024,Bolton,Mansfield,3,1,H,0,1,A,1.81,3.97,4.24,0-1,3-1,14,8,8,2,1,3,0,1,6,4,7,18
E2,03/12/2024,Charlton,Crawley Town,1,2,A,0,1,A,1.5,4.47,6.45,0-1,1-2,11,3,7,6,0,1,0,0,3,0,14,11
E2,03/12/2024,Exeter,Wycombe,2,2,D,2,1,H,3.83,3.55,2.01,2-1,2-2,6,2,10,6,0,1,0,0,6,1,18,12
E2,03/12/2024,Leyton Orient,Bristol Rvs,3,0,H,3,0,H,1.91,3.59,4.2,3-0,3-0,18,9,3,0,1,1,0,0,5,1,9,13
E2,03/12/2024,Rotherham,Lincoln,2,1,H,1,0,H,2.54,3.1,3.1,1-0,2-1,8,5,14,5,3,4,0,0,3,5,16,19
E2,03/12/2024,Stevenage,Northampton,2,0,H,0,0,D,1.94,3.4,4.31,0-0,2-0,16,6,1,0,3,2,0,1,14,2,13,12
E2,03/12/2024,Wrexham,Barnsley,1,0,H,0,0,D,2.49,3.5,2.84,0-0,1-0,13,7,10,2,3,3,0,0,5,4,7,10
E2,03/12/2024,Huddersfield,Wigan,1,0,H,0,0,D,1.75,3.64,5.1,0-0,1-0,17,5,8,2,2,3,0,0,5,4,11,9
E2,03/12/2024,Reading,Cambridge,3,0,H,0,0,D,1.76,3.99,4.46,0-0,3-0,14,9,11,3,2,1,0,0,6,4,11,11
E2,04/12/2024,Birmingham,Stockport,2,0,H,2,0,H,1.63,4.02,5.01,2-0,2-0,9,5,13,5,4,2,0,0,5,5,13,11
E2,04/12/2024,Peterboro,Burton,0,1,A,0,0,D,1.43,5.04,6.12,0-0,0-1,7,1,9,3,0,0,0,0,11,4,6,14
E2,04/12/2024,Shrewsbury,Blackpool,1,2,A,1,0,H,3.52,3.63,2.01,1-0,1-2,13,2,7,3,3,1,0,0,7,4,12,8
E2,07/12/2024,Lincoln,Charlton,0,0,D,0,0,D,2.24,3.27,3.43,0-0,0-0,10,1,7,1,0,2,0,0,7,4,7,12
E2,07/12/2024,Wigan,Leyton Orient,0,2,A,0,1,A,2.29,3.27,3.32,0-1,0-2,6,1,9,4,1,1,0,0,3,1,7,14
E2,07/12/2024,Barnsley,Birmingham,1,2,A,0,0,D,3.24,3.52,2.16,0-0,1-2,9,5,4,4,3,3,1,0,4,2,11,7
E2,07/12/2024,Burton,Wrexham,0,1,A,0,0,D,3.93,3.52,1.93,0-0,0-1,5,1,16,4,1,0,0,0,4,8,12,13
E2,07/12/2024,Cambridge,Shrewsbury,4,1,H,2,0,H,2.2,3.23,3.43,2-0,4-1,11,6,11,4,2,1,0,0,5,5,11,8
E2,07/12/2024,Mansfield,Huddersfield,1,2,A,1,2,A,3.36,3.42,2.14,1-2,1-2,15,4,14,4,1,3,0,0,6,7,10,9
E2,07/12/2024,Stockport,Exeter,2,0,H,0,0,D,1.57,4.05,5.62,0-0,2-0,15,7,3,0,2,3,0,0,2,2,10,10
E2,07/12/2024,Wycombe,Reading,1,1,D,1,1,D,1.64,4.19,4.75,1-1,1-1,9,3,11,6,4,2,0,0,8,5,11,10
E2,09/12/2024,Northampton,Peterboro,2,1,H,1,1,D,3.29,3.71,2.07,1-1,2-1,7,3,12,4,0,0,0,0,7,4,9,8
E2,14/12/2024,Bolton,Wigan,0,2,A,0,1,A,1.7,3.83,4.96,0-1,0-2,8,3,12,7,3,4,0,0,2,2,14,19
E2,14/12/2024,Leyton Orient,Burton,0,0,D,0,0,D,1.54,4.09,6.39,0-0,0-0,12,3,5,2,1,2,0,0,11,5,16,9
E2,14/12/2024,Birmingham,Bristol Rvs,2,0,H,2,0,H,1.23,6.17,10.43,2-0,2-0,26,8,3,1,0,0,0,0,8,0,7,9
E2,14/12/2024,Charlton,Mansfield,0,0,D,0,0,D,2,3.49,3.68,0-0,0-0,9,2,11,0,2,3,0,0,5,5,14,15
E2,14/12/2024,Exeter,Barnsley,1,2,A,1,0,H,3.18,3.51,2.19,1-0,1-2,7,3,13,3,0,3,0,0,2,4,8,10
E2,14/12/2024,Huddersfield,Lincoln,2,2,D,0,2,A,1.85,3.49,4.34,0-2,2-2,11,3,9,3,1,2,0,0,6,7,7,11
E2,14/12/2024,Peterboro,Crawley Town,4,3,H,2,1,H,1.64,4.41,4.45,2-1,4-3,16,10,15,7,0,2,0,0,6,7,5,15
E2,14/12/2024,Reading,Blackpool,0,3,A,0,2,A,2.34,3.62,2.85,0-2,0-3,10,2,15,8,3,0,0,0,7,6,11,9
E2,14/12/2024,Rotherham,Northampton,3,0,H,2,0,H,1.66,3.83,5.05,2-0,3-0,16,6,8,3,1,2,0,0,4,1,13,16
E2,14/12/2024,Shrewsbury,Wycombe,1,4,A,0,2,A,4.61,3.75,1.74,0-2,1-4,6,3,7,4,1,4,0,0,4,3,11,11
E2,14/12/2024,Stevenage,Stockport,2,1,H,1,1,D,3.06,3.05,2.5,1-1,2-1,7,3,9,3,3,3,0,0,4,3,18,19
E2,14/12/2024,Wrexham,Cambridge,2,2,D,1,1,D,1.57,4.06,5.58,1-1,2-2,11,4,14,6,3,2,0,0,6,9,10,11
E3,09/08/2024,Chesterfield,Swindon,1,1,D,1,0,H,1.69,4.34,4.54,1-0,1-1,13,4,6,1,0,5,0,0,5,0,8,13
E3,10/08/2024,AFC Wimbledon,Colchester,4,2,H,3,2,H,1.89,3.56,4.03,3-2,4-2,14,6,7,3,5,1,0,0,5,2,16,6
E3,10/08/2024,Barrow,Crewe,1,0,H,1,0,H,1.92,3.51,3.96,1-0,1-0,10,4,4,0,3,2,0,0,3,4,13,12
E3,10/08/2024,Cheltenham,Newport County,3,2,H,2,2,D,1.78,3.73,4.36,2-2,3-2,16,5,11,6,1,3,0,0,4,6,13,8
E3,10/08/2024,Doncaster,Accrington,4,1,H,1,0,H,1.52,4.33,5.71,1-0,4-1,13,4,3,2,0,2,0,0,6,1,5,17
E3,10/08/2024,Fleetwood Town,Grimsby,1,0,H,1,0,H,1.98,3.56,3.68,1-0,1-0,9,4,5,0,0,3,0,0,10,3,11,10
E3,10/08/2024,Gillingham,Carlisle,4,1,H,1,0,H,1.94,3.59,3.77,1-0,4-1,14,8,18,5,3,0,0,0,6,7,16,9
E3,10/08/2024,Harrogate,Bromley,0,2,A,0,0,D,2.32,3.57,2.9,0-0,0-2,10,2,13,5,1,4,0,0,5,7,8,14
E3,10/08/2024,Milton Keynes Dons,Bradford,1,2,A,1,2,A,2.09,3.6,3.33,1-2,1-2,14,5,7,2,1,0,0,0,4,2,11,13
E3,10/08/2024,Salford,Port Vale,0,2,A,0,1,A,2.29,3.54,2.97,0-1,0-2,8,2,7,4,2,2,0,0,3,7,7,17
E3,10/08/2024,Tranmere,Notts County,0,0,D,0,0,D,2.41,3.69,2.7,0-0,0-0,8,2,11,1,1,1,0,0,5,8,13,5
E3,10/08/2024,Walsall,Morecambe,1,0,H,1,0,H,1.63,4.06,4.98,1-0,1-0,8,3,4,0,2,0,0,0,8,0,15,8
E3,17/08/2024,Bromley,AFC Wimbledon,2,0,H,1,0,H,2.65,3.5,2.56,1-0,2-0,7,4,10,3,1,3,0,0,2,8,7,16
E3,17/08/2024,Carlisle,Barrow,1,0,H,1,0,H,2.39,3.5,2.84,1-0,1-0,13,3,8,0,5,2,0,0,8,4,11,9
E3,17/08/2024,Accrington,Harrogate,3,3,D,1,2,A,2.3,3.65,2.89,1-2,3-3,23,9,9,4,1,1,0,0,9,4,9,14
E3,17/08/2024,Bradford,Salford,0,0,D,0,0,D,1.7,3.96,4.52,0-0,0-0,14,3,6,2,2,4,0,0,5,1,10,10
E3,17/08/2024,Colchester,Milton Keynes Dons,2,0,H,0,0,D,2.94,3.64,2.27,0-0,2-0,12,8,11,3,2,3,0,0,4,4,16,11
E3,17/08/2024,Crewe,Chesterfield,0,5,A,0,4,A,2.95,3.61,2.28,0-4,0-5,13,5,20,11,0,3,0,0,5,7,6,9
E3,17/08/2024,Grimsby,Cheltenham,3,2,H,1,0,H,2.46,3.32,2.88,1-0,3-2,13,6,8,2,1,6,0,0,9,5,18,13
E3,17/08/2024,Morecambe,Gillingham,0,1,A,0,0,D,3.69,3.58,1.98,0-0,0-1,8,3,10,4,0,2,0,0,6,6,5,15
E3,17/08/2024,Newport County,Doncaster,3,1,H,0,1,A,3.89,3.96,1.82,0-1,3-1,12,5,21,8,1,2,0,0,4,6,16,21
E3,17/08/2024,Port Vale,Tranmere,0,0,D,0,0,D,1.88,3.76,3.85,0-0,0-0,8,3,7,1,2,4,0,0,2,5,10,11
E3,17/08/2024,Swindon,Walsall,0,4,A,0,2,A,2.43,3.63,2.72,0-2,0-4,7,1,18,7,2,0,0,0,2,6,9,6
E3,18/08/2024,Notts County,Fleetwood Town,2,2,D,0,1,A,2.14,3.91,3,0-1,2-2,17,8,5,4,2,4,0,0,11,2,7,14
E3,22/08/2024,Notts County,Grimsby,4,1,H,3,1,H,1.88,3.76,3.82,3-1,4-1,15,6,14,3,2,1,0,0,6,4,11,13
E3,24/08/2024,Crewe,Swindon,0,0,D,0,0,D,2.41,3.49,2.92,0-0,0-0,8,0,9,3,2,1,0,0,5,10,11,11
E3,24/08/2024,Tranmere,Walsall,1,0,H,1,0,H,2.42,3.34,3.02,1-0,1-0,5,1,13,1,2,4,0,0,3,7,15,18
E3,24/08/2024,Barrow,Port Vale,4,0,H,0,0,D,2.43,3.38,2.88,0-0,4-0,12,6,6,3,0,2,0,0,8,6,8,4
E3,24/08/2024,Bradford,Bromley,3,1,H,2,0,H,1.71,3.98,4.44,2-0,3-1,23,9,11,2,2,1,0,1,10,3,18,7
E3,24/08/2024,Cheltenham,AFC Wimbledon,0,1,A,0,0,D,2.59,3.33,2.71,0-0,0-1,5,3,9,4,1,1,0,0,3,8,7,16
E3,24/08/2024,Chesterfield,Salford,1,1,D,0,0,D,1.59,4.16,5.2,0-0,1-1,14,3,5,2,2,5,0,1,9,1,11,16
E3,24/08/2024,Colchester,Harrogate,0,1,A,0,0,D,1.91,3.63,3.87,0-0,0-1,24,7,8,3,1,3,0,0,12,4,8,13
E3,24/08/2024,Doncaster,Morecambe,1,0,H,1,0,H,1.46,4.41,6.53,1-0,1-0,14,3,7,2,1,4,0,0,6,7,13,15
E3,24/08/2024,Fleetwood Town,Gillingham,0,0,D,0,0,D,2.37,3.43,2.93,0-0,0-0,16,3,7,1,2,3,0,0,6,1,5,13
E3,24/08/2024,Milton Keynes Dons,Carlisle,3,0,H,2,0,H,1.79,3.84,4.15,2-0,3-0,15,6,9,3,3,0,0,0,4,0,10,15
E3,24/08/2024,Newport County,Accrington,3,1,H,1,1,D,2.37,3.56,2.84,1-1,3-1,6,2,18,7,2,1,0,0,2,7,9,13
E3,31/08/2024,Gillingham,Chesterfield,1,0,H,1,0,H,2.66,3.34,2.72,1-0,1-0,8,2,15,3,2,2,1,1,1,5,13,16
E3,31/08/2024,Port Vale,Doncaster,2,3,A,1,1,D,2.73,3.3,2.68,1-1,2-3,11,5,9,4,0,1,0,0,4,4,16,13
E3,31/08/2024,Accrington,Colchester,1,1,D,1,0,H,2.62,3.46,2.69,1-0,1-1,13,3,10,5,5,0,0,0,5,3,21,9
E3,31/08/2024,AFC Wimbledon,Fleetwood Town,1,0,H,1,0,H,2.18,3.46,3.37,1-0,1-0,20,5,9,1,3,2,0,0,9,6,15,10
E3,31/08/2024,Bromley,Crewe,1,2,A,1,0,H,2.03,3.49,3.75,1-0,1-2,10,2,15,5,2,2,0,0,5,7,18,11
E3,31/08/2024,Carlisle,Tranmere,1,2,A,1,2,A,2.12,3.59,3.39,1-2,1-2,15,2,4,3,2,0,0,0,3,6,9,10
E3,31/08/2024,Grimsby,Bradford,2,1,H,1,0,H,3.03,3.45,2.36,1-0,2-1,8,3,10,4,4,4,0,0,5,2,17,24
E3,31/08/2024,Harrogate,Barrow,0,1,A,0,0,D,3.32,3.54,2.17,0-0,0-1,7,4,12,6,4,1,0,0,8,6,16,13
E3,31/08/2024,Morecambe,Newport County,0,1,A,0,1,A,2.22,3.61,3.15,0-1,0-1,16,4,7,1,4,4,0,0,9,1,14,14
E3,31/08/2024,Swindon,Notts County,1,2,A,1,1,D,2.95,3.89,2.23,1-1,1-2,16,5,8,3,0,1,0,0,9,3,6,5
E3,31/08/2024,Walsall,Cheltenham,2,1,H,0,0,D,1.7,3.9,4.88,0-0,2-1,23,6,6,2,4,2,0,0,6,2,15,11
E3,02/09/2024,Salford,Milton Keynes Dons,1,0,H,1,0,H,3.02,3.61,2.23,1-0,1-0,13,6,16,5,1,0,0,0,4,5,11,9
E3,07/09/2024,Barrow,Swindon,1,1,D,1,0,H,1.78,3.61,4.39,1-0,1-1,7,3,19,5,1,2,1,1,6,5,11,10
E3,07/09/2024,Bradford,Carlisle,2,1,H,1,0,H,1.7,3.77,4.61,1-0,2-1,13,4,13,6,3,4,0,0,3,5,14,10
E3,07/09/2024,Cheltenham,Harrogate,1,0,H,0,0,D,2,3.57,3.53,0-0,1-0,11,4,13,5,2,1,0,0,4,5,6,10
E3,07/09/2024,Chesterfield,Grimsby,2,1,H,2,0,H,1.64,4,4.83,2-0,2-1,12,4,14,7,2,4,1,0,4,3,10,14
E3,07/09/2024,Colchester,Bromley,1,1,D,0,1,A,2.11,3.45,3.36,0-1,1-1,14,5,9,4,3,3,0,1,8,7,14,12
E3,07/09/2024,Crewe,Morecambe,1,0,H,1,0,H,1.93,3.49,3.85,1-0,1-0,6,2,13,3,2,2,0,0,1,7,17,18
E3,07/09/2024,Doncaster,Gillingham,1,0,H,1,0,H,1.8,3.61,4.25,1-0,1-0,10,3,6,1,1,1,0,0,3,5,17,16
E3,07/09/2024,Milton Keynes Dons,Walsall,1,0,H,1,0,H,2.23,3.57,3,1-0,1-0,9,5,5,2,1,2,0,0,3,3,7,11
E3,07/09/2024,Newport County,Port Vale,1,4,A,1,2,A,3.3,3.46,2.12,1-2,1-4,9,3,24,7,3,2,2,0,0,7,14,11
E3,07/09/2024,Notts County,Accrington,2,0,H,1,0,H,1.58,4.52,4.68,1-0,2-0,15,8,11,3,0,6,0,0,9,2,10,15
E3,12/09/2024,Harrogate,Doncaster,2,0,H,2,0,H,4.27,3.68,1.78,2-0,2-0,8,4,21,5,3,3,0,0,5,6,16,8
E3,14/09/2024,AFC Wimbledon,Milton Keynes Dons,3,0,H,1,0,H,2.33,3.3,3.02,1-0,3-0,12,8,8,2,0,0,0,0,2,4,13,8
E3,14/09/2024,Swindon,Newport County,4,0,H,4,0,H,1.76,3.94,4.09,4-0,4-0,13,6,3,0,1,0,0,0,3,1,11,8
E3,14/09/2024,Accrington,Crewe,0,1,A,0,0,D,2.32,3.51,2.89,0-0,0-1,5,1,7,3,0,2,0,0,3,1,11,15
E3,14/09/2024,Bromley,Notts County,2,4,A,2,1,H,2.68,3.55,2.47,2-1,2-4,13,7,14,8,2,1,0,0,5,2,10,12
E3,14/09/2024,Carlisle,Fleetwood Town,2,3,A,1,2,A,2.31,3.45,2.95,1-2,2-3,9,5,13,4,4,4,0,0,3,4,11,17
E3,14/09/2024,Gillingham,Tranmere,3,0,H,0,0,D,1.9,3.48,4.01,0-0,3-0,12,5,19,4,2,0,1,0,5,10,10,11
E3,14/09/2024,Grimsby,Barrow,1,2,A,1,2,A,2.54,3.35,2.72,1-2,1-2,9,3,16,6,3,3,0,0,7,6,9,15
E3,14/09/2024,Morecambe,Colchester,3,3,D,1,1,D,3.02,3.24,2.38,1-1,3-3,10,3,23,8,2,1,1,0,0,2,15,13
E3,14/09/2024,Port Vale,Chesterfield,1,0,H,1,0,H,2.45,3.45,2.75,1-0,1-0,13,4,5,0,6,0,0,0,2,7,16,10
E3,14/09/2024,Salford,Cheltenham,2,1,H,0,0,D,1.9,3.68,3.76,0-0,2-1,9,3,13,3,1,0,0,0,4,6,10,10
E3,14/09/2024,Walsall,Bradford,2,1,H,1,1,D,2.31,3.36,3.02,1-1,2-1,12,6,5,2,1,5,0,0,7,6,6,14
E3,21/09/2024,Accrington,Port Vale,2,2,D,2,0,H,3.34,3.63,2.09,2-0,2-2,13,4,14,6,3,0,0,0,3,8,11,8
E3,21/09/2024,Chesterfield,Cheltenham,1,1,D,1,0,H,1.46,4.57,6.46,1-0,1-1,13,5,7,3,3,1,0,0,6,1,10,13
E3,21/09/2024,Barrow,Newport County,2,0,H,1,0,H,1.45,4.38,6.57,1-0,2-0,21,9,8,0,1,4,0,0,10,2,9,14
E3,21/09/2024,Bradford,AFC Wimbledon,0,0,D,0,0,D,2.45,3.36,2.81,0-0,0-0,11,5,7,0,3,2,0,0,7,3,7,14
E3,21/09/2024,Colchester,Tranmere,3,0,H,2,0,H,2.07,3.32,3.57,2-0,3-0,11,8,14,6,2,4,0,0,2,5,7,10
E3,21/09/2024,Crewe,Harrogate,3,0,H,2,0,H,1.86,3.52,4.11,2-0,3-0,19,6,8,5,3,3,0,0,5,7,17,16
E3,21/09/2024,Grimsby,Bromley,1,0,H,0,0,D,2.1,3.5,3.33,0-0,1-0,10,3,16,2,2,1,1,0,3,4,9,13
E3,21/09/2024,Milton Keynes Dons,Doncaster,1,1,D,1,0,H,2.43,3.45,2.77,1-0,1-1,11,3,13,6,2,1,1,1,4,5,8,8
E3,21/09/2024,Notts County,Gillingham,0,1,A,0,1,A,1.9,3.71,3.71,0-1,0-1,12,3,9,5,3,4,0,0,6,4,11,10
E3,21/09/2024,Salford,Walsall,0,2,A,0,0,D,2.81,3.36,2.45,0-0,0-2,18,2,17,6,1,4,0,0,6,5,10,14
E3,21/09/2024,Swindon,Carlisle,0,2,A,0,1,A,1.98,3.5,3.65,0-1,0-2,17,2,8,2,0,3,0,0,9,5,10,9
E3,23/09/2024,Fleetwood Town,Morecambe,2,2,D,2,0,H,1.57,4.02,5.44,2-0,2-2,25,12,9,4,6,4,0,0,5,1,14,12
E3,27/09/2024,Tranmere,Salford,0,0,D,0,0,D,2.29,3.28,3.27,0-0,0-0,16,6,8,3,3,7,0,0,11,4,11,15
E3,28/09/2024,Harrogate,Bradford,2,1,H,2,1,H,3.92,3.61,1.91,2-1,2-1,11,5,11,1,2,1,0,0,4,2,12,13
E3,28/09/2024,Walsall,Colchester,4,0,H,1,0,H,1.79,3.7,4.36,1-0,4-0,15,6,9,0,1,3,0,0,5,5,14,6
E3,28/09/2024,Bromley,Milton Keynes Dons,1,1,D,1,1,D,3.07,3.68,2.15,1-1,1-1,12,4,13,4,1,1,0,0,4,2,10,12
E3,28/09/2024,Carlisle,Grimsby,2,3,A,2,1,H,2.1,3.45,3.39,2-1,2-3,11,4,12,6,3,0,0,0,5,4,12,17
E3,28/09/2024,Cheltenham,Fleetwood Town,0,2,A,0,1,A,2.87,3.39,2.39,0-1,0-2,6,1,14,5,2,3,0,0,2,6,13,13
E3,28/09/2024,Doncaster,Chesterfield,0,3,A,0,1,A,2.06,3.45,3.45,0-1,0-3,7,1,6,4,3,2,2,0,4,10,16,9
E3,28/09/2024,Gillingham,Barrow,2,0,H,1,0,H,2.55,3.09,2.89,1-0,2-0,7,4,9,3,5,2,0,0,7,3,14,10
