"","match_id","match_round","league_id","league_name","league_round_name","parent_league_id","parent_league_season","match_time_utc","home_team_id","home_team","home_team_color","away_team_id","away_team","away_team_color","id","event_type","team_id","player_id","player_name","x","y","min","min_added","is_blocked","is_on_target","goal_crossed_y","expected_goals","expected_goals_on_target","shot_type","situation","period","is_own_goal","on_goal_shot_x","on_goal_shot_y","on_goal_shot_zoom_ratio","first_name","last_name","team_color","short_name","blocked_x","blocked_y","goal_crossed_z","matchid"
"55",3917953,"3",87,"LaLiga","LaLiga Round 3",87,"2022/2023","Sat, Aug 27, 2022, 20:00 UTC",9865,"Almeria","#C8282C",8302,"Sevilla","#C90F20",2451945703,"Goal",8302,316771,"Oliver Torres",93.4000015258789,37.2787494182587,30,NA,FALSE,TRUE,36.51625,0.0750948488712311,0.1578,"Header","RegularPlay","FirstHalf",FALSE,0.334325396825397,0.171567807566138,1,"Oliver","Torres","#C90F20",NA,NA,NA,0.6485263126,"Almeria-Sevilla"
"56",3917953,"3",87,"LaLiga","LaLiga Round 3",87,"2022/2023","Sat, Aug 27, 2022, 20:00 UTC",9865,"Almeria","#C8282C",8302,"Sevilla","#C90F20",2451956243,"Goal",9865,1077915,"Largie Ramazani",97.9561388780607,24.1393625275564,42,NA,FALSE,TRUE,36.5925,0.361364454030991,0.7896,"RightFoot","RegularPlay","FirstHalf",FALSE,0.314153439153439,0.0645502642328042,1,"Largie","Ramazani","#C8282C",NA,NA,NA,0.2439999988,"Almeria-Sevilla"
"57",3917953,"3",87,"LaLiga","LaLiga Round 3",87,"2022/2023","Sat, Aug 27, 2022, 20:00 UTC",9865,"Almeria","#C8282C",8302,"Sevilla","#C90F20",2451973423,"Goal",9865,590494,"Umar Sadiq",102.439658066508,36.7449988365173,55,NA,FALSE,TRUE,35.75375,0.833148717880249,0.9711,"RightFoot","RegularPlay","SecondHalf",FALSE,0.536044973544974,0.355026453280423,1,"Umar","Sadiq","#C8282C",NA,NA,NA,1.3419999934,"Almeria-Sevilla"
"58",3917948,"3",87,"LaLiga","LaLiga Round 3",87,"2022/2023","Sun, Aug 28, 2022, 17:30 UTC",8634,"Barcelona","#971e48",10281,"Real Valladolid","#8E7CB3",2452621575,"Goal",8634,93447,"Robert Lewandowski",102.155172414,37.744,24,NA,FALSE,TRUE,36.97375,0.22514221072197,0.8736,"RightFoot","RegularPlay","FirstHalf",FALSE,0.21329365079365,0.268393203915344,1,"Robert","Lewandowski","#971e48",NA,NA,NA,1.0145263108,"Barcelona-Real Valladolid"
"59",3917948,"3",87,"LaLiga","LaLiga Round 3",87,"2022/2023","Sun, Aug 28, 2022, 17:30 UTC",8634,"Barcelona","#971e48",10281,"Real Valladolid","#8E7CB3",2452632603,"Goal",8634,1083323,"Pedri",91.3000030517578,34.8387488365173,43,NA,FALSE,TRUE,30.72125,0.147329062223434,0.7533,"RightFoot","RegularPlay","FirstHalf",FALSE,1.86739417989418,0.171567807566138,1,"","Pedri","#971e48",NA,NA,NA,0.6485263126,"Barcelona-Real Valladolid"
"60",3917948,"3",87,"LaLiga","LaLiga Round 3",87,"2022/2023","Sun, Aug 28, 2022, 17:30 UTC",8634,"Barcelona","#971e48",10281,"Real Valladolid","#8E7CB3",2452657305,"Goal",8634,93447,"Robert Lewandowski",96.7017573297786,24.3495530759129,65,NA,FALSE,TRUE,36.51625,0.0821657478809357,0.4617,"RightFoot","RegularPlay","SecondHalf",FALSE,0.334325396825397,0.0322751321164021,1,"Robert","Lewandowski","#971e48",NA,NA,NA,0.1219999994,"Barcelona-Real Valladolid"
"61",3917948,"3",87,"LaLiga","LaLiga Round 3",87,"2022/2023","Sun, Aug 28, 2022, 17:30 UTC",8634,"Barcelona","#971e48",10281,"Real Valladolid","#8E7CB3",2452687849,"Goal",8634,212472,"Sergi Roberto",96.6052602123214,33.0849994182587,90,2,FALSE,TRUE,34.07625,0.556701004505157,0.3008,"RightFoot","RegularPlay","SecondHalf",FALSE,0.979828042328042,0.0220829851322751,1,"Sergi","Roberto","#971e48",NA,NA,NA,0.0834736838,"Barcelona-Real Valladolid"
"62",3917952,"3",87,"LaLiga","LaLiga Round 3",87,"2022/2023","Sun, Aug 28, 2022, 20:00 UTC",8558,"Espanol","#1954B2",8633,"Real Madrid","#085098",2452732547,"Goal",8633,846033,"Vinicius Junior",94.7719327677786,30.2800000915527,12,NA,FALSE,TRUE,37.27875,0.413783669471741,0.9562,"RightFoot","RegularPlay","FirstHalf",FALSE,0.13260582010582,0.010192146984127,1,"Vinicius","Junior","#085098","Vinicius",NA,NA,0.0385263156,"Espanol-Real Madrid"
"63",3917952,"3",87,"LaLiga","LaLiga Round 3",87,"2022/2023","Sun, Aug 28, 2022, 20:00 UTC",8558,"Espanol","#1954B2",8633,"Real Madrid","#085098",2452763741,"Goal",8558,172321,"Joselu",98.6315818917786,31.1025005817413,43,NA,FALSE,TRUE,36.97375,0.212626785039902,0.9516,"RightFoot","RegularPlay","FirstHalf",FALSE,0.21329365079365,0.300668336031746,1,"","Joselu","#1954B2",NA,NA,NA,1.1365263102,"Espanol-Real Madrid"
"64",3917952,"3",87,"LaLiga","LaLiga Round 3",87,"2022/2023","Sun, Aug 28, 2022, 20:00 UTC",8558,"Espanol","#1954B2",8633,"Real Madrid","#085098",2452791813,"Goal",8633,26166,"Karim Benzema",101.870686761492,30.4162494182587,88,NA,FALSE,TRUE,30.7975,0.68334823846817,0.9391,"RightFoot","RegularPlay","SecondHalf",FALSE,1.84722222222222,0.161375660582011,1,"Karim","Benzema","#085098",NA,NA,NA,0.609999997,"Espanol-Real Madrid"
"65",3917952,"3",87,"LaLiga","LaLiga Round 3",87,"2022/2023","Sun, Aug 28, 2022, 20:00 UTC",8558,"Espanol","#1954B2",8633,"Real Madrid","#085098",2452797087,"Goal",8633,26166,"Karim Benzema",86.2455898728759,35.525,90,10,FALSE,TRUE,31.17875,0.125865191221237,0.4843,"RightFoot","FreeKick","SecondHalf",FALSE,1.74636243386244,0.0322751321164021,1,"Karim","Benzema","#085098",NA,NA,NA,0.1219999994,"Espanol-Real Madrid"
"66",3917954,"3",87,"LaLiga","LaLiga Round 3",87,"2022/2023","Mon, Aug 29, 2022, 18:00 UTC",8385,"Cadiz","#1868B0",8315,"Ath Bilbao","#E2001A",2453122197,"Goal",8315,604105,"Inaki Williams",101.775860622246,18.8145228298436,24,NA,FALSE,TRUE,33.00875,0.0253558158874512,0.1313,"RightFoot","RegularPlay","FirstHalf",FALSE,1.26223544973545,0.0220829851322751,1,"Inaki","Williams","#E2001A",NA,NA,NA,0.0834736838,"Cadiz-Ath Bilbao"
"67",3917954,"3",87,"LaLiga","LaLiga Round 3",87,"2022/2023","Mon, Aug 29, 2022, 18:00 UTC",8385,"Cadiz","#1868B0",8315,"Ath Bilbao","#E2001A",2453144263,"Goal",8315,711231,"Gorka Guruzeta",86.2455898728759,30.2800000915527,56,NA,FALSE,TRUE,31.56,0.067255824804306,0.2095,"RightFoot","RegularPlay","SecondHalf",FALSE,1.64550264550265,0.0543581172486773,1,"Gorka","Guruzeta","#E2001A",NA,NA,NA,0.2054736832,"Cadiz-Ath Bilbao"
"68",3917954,"3",87,"LaLiga","LaLiga Round 3",87,"2022/2023","Mon, Aug 29, 2022, 18:00 UTC",8385,"Cadiz","#1868B0",8315,"Ath Bilbao","#E2001A",2453151805,"Goal",8315,574629,"Alex Berenguer",100.543106342508,34.5337505817413,78,NA,FALSE,TRUE,30.7975,0.424810141324997,0.9918,"RightFoot","RegularPlay","SecondHalf",FALSE,1.84722222222222,0.355026453280423,1,"Alex","Berenguer","#E2001A",NA,NA,NA,1.3419999934,"Cadiz-Ath Bilbao"
"69",3917954,"3",87,"LaLiga","LaLiga Round 3",87,"2022/2023","Mon, Aug 29, 2022, 18:00 UTC",8385,"Cadiz","#1868B0",8315,"Ath Bilbao","#E2001A",2453156295,"Goal",8315,711231,"Gorka Guruzeta",91.5,44.4912091175129,90,3,FALSE,TRUE,31.865,0.138775736093521,0.3247,"RightFoot","FastBreak","SecondHalf",FALSE,1.56481481481482,0.0543581172486773,1,"Gorka","Guruzeta","#E2001A",NA,NA,NA,0.2054736832,"Cadiz-Ath Bilbao"
"70",3917955,"3",87,"LaLiga","LaLiga Round 3",87,"2022/2023","Mon, Aug 29, 2022, 20:00 UTC",10267,"Valencia","#000000",9906,"Ath Madrid","#C63527",2453177689,"Goal",9906,184138,"Antoine Griezmann",87.426470588,24.6298089222,66,NA,FALSE,TRUE,31.02625,0.0477038323879242,0.2589,"LeftFoot","RegularPlay","SecondHalf",FALSE,1.78670634920635,0.0543581172486773,1,"Antoine","Griezmann","#C63527",NA,NA,NA,0.2054736832,"Valencia-Ath Madrid"
"71",3917965,"4",87,"LaLiga","LaLiga Round 4",87,"2022/2023","Fri, Sep 2, 2022, 19:00 UTC",9910,"Celta","#8AC3EE",8385,"Cadiz","#1868B0",2454610369,"Goal",9910,174472,"Iago Aspas",81.2461182240656,37.5837505817413,56,NA,FALSE,TRUE,35.9825,0.0597957670688629,0.1339,"LeftFoot","RegularPlay","SecondHalf",FALSE,0.4755291005291,0.0424672791005291,1,"Iago","Aspas","#8AC3EE",NA,NA,NA,0.160526315,"Celta-Cadiz"
"72",3917965,"4",87,"LaLiga","LaLiga Round 4",87,"2022/2023","Fri, Sep 2, 2022, 19:00 UTC",9910,"Celta","#8AC3EE",8385,"Cadiz","#1868B0",2454614905,"Goal",9910,863168,"Oscar Rodriguez",91.4000015258789,35.0675011634827,62,NA,FALSE,TRUE,31.48375,0.291394412517548,0.7067,"RightFoot","RegularPlay","SecondHalf",FALSE,1.6656746031746,0.0968253963492063,1,"Oscar","Rodriguez","#8AC3EE",NA,NA,NA,0.3659999982,"Celta-Cadiz"
"73",3917965,"4",87,"LaLiga","LaLiga Round 4",87,"2022/2023","Fri, Sep 2, 2022, 19:00 UTC",9910,"Celta","#8AC3EE",8385,"Cadiz","#1868B0",2454623697,"Goal",9910,174472,"Iago Aspas",79.5567978360656,34.5337505817413,75,NA,FALSE,TRUE,35.3725,0.0452121794223785,0.0899,"LeftFoot","RegularPlay","SecondHalf",FALSE,0.636904761904761,0.397493732380952,1,"Iago","Aspas","#8AC3EE",NA,NA,NA,1.5025263084,"Celta-Cadiz"
"74",3917967,"4",87,"LaLiga","LaLiga Round 4",87,"2022/2023","Sat, Sep 3, 2022, 12:00 UTC",8661,"Mallorca","#c2071f",7732,"Girona","#C72433",2454888401,"Goal",8661,640231,"Antonio Raillo",93.5,29.1273822334649,87,NA,FALSE,TRUE,35.9825,0.0442399978637695,0.2038,"LeftFoot","FromCorner","SecondHalf",FALSE,0.4755291005291,0.0747424112169312,1,"Antonio","Raillo","#c2071f",NA,NA,NA,0.2825263144,"Mallorca-Girona"
"75",3917967,"4",87,"LaLiga","LaLiga Round 4",87,"2022/2023","Sat, Sep 3, 2022, 12:00 UTC",8661,"Mallorca","#c2071f",7732,"Girona","#C72433",2454892543,"Goal",7732,311630,"Samu Sáiz",104.051724138,33.1612511634827,90,2,FALSE,TRUE,35.83,0.7884,0.9846,"RightFoot","Penalty","SecondHalf",FALSE,0.515873015873016,0.0645502642328042,1,"Samu","Sáiz","#C72433",NA,NA,NA,0.2439999988,"Mallorca-Girona"
"76",3917962,"4",87,"LaLiga","LaLiga Round 4",87,"2022/2023","Sat, Sep 3, 2022, 14:15 UTC",8633,"Real Madrid","#085098",8603,"Betis","#009048",2454956477,"Goal",8633,846033,"Vinicius Junior",86.889705882,34,9,NA,FALSE,TRUE,34.22875,0.2719646692276,0.0959,"RightFoot","RegularPlay","FirstHalf",FALSE,0.939484126984128,0.171567807566138,1,"Vinicius","Junior","#085098","Vinicius",NA,NA,0.6485263126,"Real Madrid-Betis"
"77",3917962,"4",87,"LaLiga","LaLiga Round 4",87,"2022/2023","Sat, Sep 3, 2022, 14:15 UTC",8633,"Real Madrid","#085098",8603,"Betis","#009048",2454972637,"Goal",8603,150649,"Sergio Canales",95.4473684198,44.9816581848743,17,NA,FALSE,TRUE,35.14375,0.0513980686664581,0.0724,"RightFoot","ThrowInSetPiece","FirstHalf",FALSE,0.697420634920634,0.0543581172486773,1,"Sergio","Canales","#009048",NA,NA,NA,0.2054736832,"Real Madrid-Betis"
"78",3917962,"4",87,"LaLiga","LaLiga Round 4",87,"2022/2023","Sat, Sep 3, 2022, 14:15 UTC",8633,"Real Madrid","#085098",8603,"Betis","#009048",2455097477,"Goal",8633,895362,"Rodrygo",97.0877163528214,31.4074988365173,65,NA,FALSE,TRUE,34.915,0.395787298679352,0.634,"RightFoot","RegularPlay","SecondHalf",FALSE,0.757936507936506,0.0543581172486773,1,"","Rodrygo","#085098",NA,NA,NA,0.2054736832,"Real Madrid-Betis"
"79",3917960,"4",87,"LaLiga","LaLiga Round 4",87,"2022/2023","Sat, Sep 3, 2022, 16:30 UTC",8560,"Sociedad","#0056B3",9906,"Ath Madrid","#C63527",2455159453,"Goal",9906,213501,"Álvaro Morata",99.3070175438,33.4662494182587,5,NA,FALSE,TRUE,31.78875,0.0845422148704529,0.6123,"LeftFoot","FromCorner","FirstHalf",FALSE,1.58498677248677,0.0424672791005291,1,"Álvaro","Morata","#C63527",NA,NA,NA,0.160526315,"Sociedad-Ath Madrid"
"80",3917960,"4",87,"LaLiga","LaLiga Round 4",87,"2022/2023","Sat, Sep 3, 2022, 16:30 UTC",8560,"Sociedad","#0056B3",9906,"Ath Madrid","#C63527",2455223327,"Goal",8560,590494,"Umar Sadiq",102.629310345,32.475,55,NA,FALSE,TRUE,32.09375,0.457462638616562,0.9574,"Header","RegularPlay","SecondHalf",FALSE,1.50429894179894,0.312559174179894,1,"Umar","Sadiq","#0056B3",NA,NA,NA,1.1814736784,"Sociedad-Ath Madrid"
"81",3917961,"4",87,"LaLiga","LaLiga Round 4",87,"2022/2023","Sat, Sep 3, 2022, 19:00 UTC",8302,"Sevilla","#C90F20",8634,"Barcelona","#971e48",2455293945,"Goal",8634,696679,"Raphinha",103.767238485492,31.1025005817413,21,NA,FALSE,TRUE,34.1525,0.672512829303741,0.9198,"Header","FastBreak","FirstHalf",FALSE,0.959656084656084,0.258201056931217,1,"","Raphinha","#971e48",NA,NA,NA,0.9759999952,"Sevilla-Barcelona"
"82",3917961,"4",87,"LaLiga","LaLiga Round 4",87,"2022/2023","Sat, Sep 3, 2022, 19:00 UTC",8302,"Sevilla","#C90F20",8634,"Barcelona","#971e48",2455306865,"Goal",8634,93447,"Robert Lewandowski",92,35.9824988365173,36,NA,FALSE,TRUE,36.44,0.30672550201416,0.6488,"RightFoot","RegularPlay","FirstHalf",FALSE,0.354497354497353,0.20384293968254,1,"Robert","Lewandowski","#971e48",NA,NA,NA,0.770526312,"Sevilla-Barcelona"
"83",3917961,"4",87,"LaLiga","LaLiga Round 4",87,"2022/2023","Sat, Sep 3, 2022, 19:00 UTC",8302,"Sevilla","#C90F20",8634,"Barcelona","#971e48",2455334477,"Goal",8634,940573,"Eric Garcia",100.543106342508,32.85625,50,NA,FALSE,TRUE,34,0.746740818023682,0.2955,"RightFoot","FromCorner","SecondHalf",FALSE,1,0.0322751321164021,1,"Eric","Garcia","#971e48",NA,NA,NA,0.1219999994,"Sevilla-Barcelona"
"84",3917959,"4",87,"LaLiga","LaLiga Round 4",87,"2022/2023","Sun, Sep 4, 2022, 12:00 UTC",8371,"Osasuna","#083068",8370,"Vallecano","#EB3A32",2455775689,"Goal",8371,1054786,"Aimar Oroz",97.9561388780607,37.7680000915527,54,NA,FALSE,TRUE,30.56875,0.398507684469223,0.9788,"RightFoot","RegularPlay","SecondHalf",FALSE,1.9077380952381,0.0322751321164021,1,"Aimar","Oroz","#083068",NA,NA,NA,0.1219999994,"Osasuna-Vallecano"
"85",3917959,"4",87,"LaLiga","LaLiga Round 4",87,"2022/2023","Sun, Sep 4, 2022, 12:00 UTC",8371,"Osasuna","#083068",8370,"Vallecano","#EB3A32",2455793293,"Goal",8370,184521,"Florian Lejeune",86.0308790762482,54.1600009927609,75,NA,FALSE,TRUE,33.2375,0.039708137512207,0.0319,"RightFoot","FreeKick","SecondHalf",FALSE,1.20171957671958,0.193650792698413,1,"Florian","Lejeune","#EB3A32",NA,NA,NA,0.7319999964,"Osasuna-Vallecano"
"86",3917959,"4",87,"LaLiga","LaLiga Round 4",87,"2022/2023","Sun, Sep 4, 2022, 12:00 UTC",8371,"Osasuna","#083068",8370,"Vallecano","#EB3A32",2455805771,"Goal",8371,384413,"Rubén Garcia",100.25862069,31.8650005817413,90,0,FALSE,TRUE,33.16125,0.496914327144623,0.812,"LeftFoot","RegularPlay","SecondHalf",FALSE,1.22189153439154,0.419576717513228,1,"Rubén","Garcia","#083068",NA,NA,NA,1.5859999922,"Osasuna-Vallecano"
"87",3917958,"4",87,"LaLiga","LaLiga Round 4",87,"2022/2023","Sun, Sep 4, 2022, 14:15 UTC",8315,"Ath Bilbao","#E2001A",8558,"Espanol","#1954B2",2455897481,"Goal",8558,169865,"Martin Braithwaite",92.5,39.208809525,83,NA,FALSE,TRUE,37.05,0.166004121303558,0.7113,"RightFoot","RegularPlay","SecondHalf",FALSE,0.193121693121694,0.0220829851322751,1,"Martin","Braithwaite","#1954B2",NA,NA,NA,0.0834736838,"Ath Bilbao-Espanol"
"88",3917963,"4",87,"LaLiga","LaLiga Round 4",87,"2022/2023","Sun, Sep 4, 2022, 16:30 UTC",10205,"Villarreal","#153662",10268,"Elche","#093B18",2455942399,"Goal",10205,246438,"Gerard Moreno",101.870686761492,33.61875,26,NA,FALSE,TRUE,31.865,0.603536188602448,0.9936,"RightFoot","RegularPlay","FirstHalf",FALSE,1.56481481481482,0.516402113862434,1,"Gerard","Moreno","#153662",NA,NA,NA,1.9519999904,"Villarreal-Elche"
"89",3917963,"4",87,"LaLiga","LaLiga Round 4",87,"2022/2023","Sun, Sep 4, 2022, 16:30 UTC",10205,"Villarreal","#153662",10268,"Elche","#093B18",2455950457,"Goal",10205,604126,"Giovani Lo Celso",101.206896552,44.9816581848743,36,NA,FALSE,TRUE,30.7975,0.187536001205444,0.9458,"LeftFoot","RegularPlay","FirstHalf",FALSE,1.84722222222222,0.516402113862434,1,"Giovani Lo","Celso","#153662","Lo Celso",NA,NA,1.9519999904,"Villarreal-Elche"
"90",3917963,"4",87,"LaLiga","LaLiga Round 4",87,"2022/2023","Sun, Sep 4, 2022, 16:30 UTC",10205,"Villarreal","#153662",10268,"Elche","#093B18",2455994471,"Goal",10205,159594,"Francis Coquelin",95.6403479313214,34.2287494182587,89,NA,FALSE,TRUE,37.355,0.178979873657227,0.4383,"RightFoot","RegularPlay","SecondHalf",FALSE,0.112433862433861,0.236118071798942,1,"Francis","Coquelin","#153662",NA,NA,NA,0.8925263114,"Villarreal-Elche"
"91",3917963,"4",87,"LaLiga","LaLiga Round 4",87,"2022/2023","Sun, Sep 4, 2022, 16:30 UTC",10205,"Villarreal","#153662",10268,"Elche","#093B18",2455995995,"Goal",10205,477472,"José Luis Morales",101.775860622246,38.2002374557675,90,3,FALSE,TRUE,35.0675,0.945976734161377,0.9061,"LeftFoot","FastBreak","SecondHalf",FALSE,0.717592592592592,0.387301585396825,1,"José Luis","Morales","#153662",NA,NA,NA,1.4639999928,"Villarreal-Elche"
"92",3917964,"4",87,"LaLiga","LaLiga Round 4",87,"2022/2023","Sun, Sep 4, 2022, 19:00 UTC",10267,"Valencia","#000000",8305,"Getafe","#084888",2456017077,"Goal",10267,674518,"Toni Lato",91.1999969482422,51.2173227012257,7,NA,FALSE,TRUE,30.95,0.0741304755210876,0.645,"RightFoot","RegularPlay","FirstHalf",FALSE,1.80687830687831,0.462043996613757,1,"Toni","Lato","#000000",NA,NA,NA,1.7465263072,"Valencia-Getafe"
"93",3917964,"4",87,"LaLiga","LaLiga Round 4",87,"2022/2023","Sun, Sep 4, 2022, 19:00 UTC",10267,"Valencia","#000000",8305,"Getafe","#084888",2456023401,"Goal",10267,1082941,"Samuel Dias Lino",97.7631593665393,41.0578577842324,14,NA,FALSE,TRUE,32.9325,0.147785991430283,0.7715,"RightFoot","RegularPlay","FirstHalf",FALSE,1.28240740740741,0.548677245978836,1,"Samuel Dias","Lino","#000000",NA,NA,NA,2.0739999898,"Valencia-Getafe"
"94",3917964,"4",87,"LaLiga","LaLiga Round 4",87,"2022/2023","Sun, Sep 4, 2022, 19:00 UTC",10267,"Valencia","#000000",8305,"Getafe","#084888",2456024635,"Goal",10267,562062,"Samuel Castillejo",93.0999984741211,10.0356399414076,16,NA,FALSE,TRUE,34.4575,0.00304016470909119,0.0327,"RightFoot","RegularPlay","FirstHalf",FALSE,0.878968253968253,0.0543581172486773,1,"Samuel","Castillejo","#000000",NA,NA,NA,0.2054736832,"Valencia-Getafe"
"95",3917964,"4",87,"LaLiga","LaLiga Round 4",87,"2022/2023","Sun, Sep 4, 2022, 19:00 UTC",10267,"Valencia","#000000",8305,"Getafe","#084888",2456072157,"Goal",10267,1280132,"Nico González",99.5948304805083,32.1699988365173,65,NA,FALSE,TRUE,32.9325,0.183379530906677,0.0928,"Header","FromCorner","SecondHalf",FALSE,1.28240740740741,0.215733777830688,1,"Nico","González","#000000",NA,NA,NA,0.8154736802,"Valencia-Getafe"
"96",3917964,"4",87,"LaLiga","LaLiga Round 4",87,"2022/2023","Sun, Sep 4, 2022, 19:00 UTC",10267,"Valencia","#000000",8305,"Getafe","#084888",2456073575,"Goal",10267,929838,"Hugo Duro",95.4473684198,21.8973237754129,68,NA,FALSE,TRUE,35.3725,0.282581984996796,0.4962,"RightFoot","RegularPlay","SecondHalf",FALSE,0.636904761904761,0.0543581172486773,1,"Hugo","Duro","#000000",NA,NA,NA,0.2054736832,"Valencia-Getafe"
"97",3917964,"4",87,"LaLiga","LaLiga Round 4",87,"2022/2023","Sun, Sep 4, 2022, 19:00 UTC",10267,"Valencia","#000000",8305,"Getafe","#084888",2456080269,"Goal",8305,1060634,"Gaston Álvarez",91.4000015258789,42.1771875,78,NA,FALSE,TRUE,30.7975,0.0314286351203918,0.4332,"LeftFoot","SetPiece","SecondHalf",FALSE,1.84722222222222,0.236118071798942,1,"Gaston","Álvarez","#084888",NA,NA,NA,0.8925263114,"Valencia-Getafe"
"98",3917966,"4",87,"LaLiga","LaLiga Round 4",87,"2022/2023","Mon, Sep 5, 2022, 19:00 UTC",10281,"Real Valladolid","#8E7CB3",9865,"Almeria","#C8282C",2456435015,"Goal",10281,821240,"Shon Weissman",95.2543889082786,36.7449988365173,90,3,FALSE,TRUE,35.9825,0.292907774448395,0.521,"RightFoot","RegularPlay","SecondHalf",FALSE,0.4755291005291,0.161375660582011,1,"Shon","Weissman","#8E7CB3",NA,NA,NA,0.609999997,"Real Valladolid-Almeria"
"99",3917974,"5",87,"LaLiga","LaLiga Round 5",87,"2022/2023","Fri, Sep 9, 2022, 19:00 UTC",7732,"Girona","#C72433",10281,"Real Valladolid","#8E7CB3",2457617343,"Goal",7732,1075046,"Reinier",100.637932481754,37.7680000915527,21,NA,FALSE,TRUE,30.7975,0.320052206516266,0.9915,"RightFoot","RegularPlay","FirstHalf",FALSE,1.84722222222222,0.0322751321164021,1,"","Reinier","#C72433",NA,NA,NA,0.1219999994,"Girona-Real Valladolid"
"100",3917974,"5",87,"LaLiga","LaLiga Round 5",87,"2022/2023","Fri, Sep 9, 2022, 19:00 UTC",7732,"Girona","#C72433",10281,"Real Valladolid","#8E7CB3",2457630499,"Goal",10281,907253,"Monchu",75.2771827495344,30.95,38,NA,FALSE,TRUE,36.97375,0.0290996730327606,0.2097,"RightFoot","RegularPlay","FirstHalf",FALSE,0.21329365079365,0.20384293968254,1,"","Monchu","#8E7CB3",NA,NA,NA,0.770526312,"Girona-Real Valladolid"
"101",3917974,"5",87,"LaLiga","LaLiga Round 5",87,"2022/2023","Fri, Sep 9, 2022, 19:00 UTC",7732,"Girona","#C72433",10281,"Real Valladolid","#8E7CB3",2457665707,"Goal",7732,212470,"Oriol Romeu",101.396548830492,36.5925011634827,88,NA,FALSE,TRUE,37.12625,0.406470417976379,0.8232,"Header","SetPiece","SecondHalf",FALSE,0.172949735449736,0.280284042063492,1,"Oriol","Romeu","#C72433",NA,NA,NA,1.059473679,"Girona-Real Valladolid"
"102",3917972,"5",87,"LaLiga","LaLiga Round 5",87,"2022/2023","Sat, Sep 10, 2022, 12:00 UTC",8370,"Vallecano","#EB3A32",10267,"Valencia","#000000",2457868901,"Goal",8370,638010,"Isi Palazon",100.25862069,40.889761905,5,NA,FALSE,TRUE,36.745,0.13345742225647,0.2936,"LeftFoot","SetPiece","FirstHalf",FALSE,0.273809523809523,0.171567807566138,1,"Isi","Palazon","#EB3A32",NA,NA,NA,0.6485263126,"Vallecano-Valencia"
"103",3917972,"5",87,"LaLiga","LaLiga Round 5",87,"2022/2023","Sat, Sep 10, 2022, 12:00 UTC",8370,"Vallecano","#EB3A32",10267,"Valencia","#000000",2457918299,"Goal",10267,1280132,"Nico González",6.1754385967,34,52,NA,FALSE,TRUE,36.8975,NA,NA,"LeftFoot","FromCorner","SecondHalf",TRUE,0.233465608465608,0.280284042063492,1,"Nico","González","#000000",NA,NA,NA,1.059473679,"Vallecano-Valencia"
"104",3917972,"5",87,"LaLiga","LaLiga Round 5",87,"2022/2023","Sat, Sep 10, 2022, 12:00 UTC",8370,"Vallecano","#EB3A32",10267,"Valencia","#000000",2457958361,"Goal",10267,561198,"Mouctar Diakhaby",103.008622136754,31.2550011634827,90,3,FALSE,TRUE,31.33125,0.609671294689178,0.9054,"Header","SetPiece","SecondHalf",FALSE,1.70601851851852,0.20384293968254,1,"Mouctar","Diakhaby","#000000",NA,NA,NA,0.770526312,"Vallecano-Valencia"
"105",3917971,"5",87,"LaLiga","LaLiga Round 5",87,"2022/2023","Sat, Sep 10, 2022, 14:15 UTC",8558,"Espanol","#1954B2",8302,"Sevilla","#C90F20",2457983999,"Goal",8302,174850,"Erik Lamela",101.396548830492,25.0134366178513,1,NA,FALSE,TRUE,31.56,0.302622497081757,0.5728,"LeftFoot","RegularPlay","FirstHalf",FALSE,1.64550264550265,0.0220829851322751,1,"Erik","Lamela","#C90F20",NA,NA,NA,0.0834736838,"Espanol-Sevilla"
"106",3917971,"5",87,"LaLiga","LaLiga Round 5",87,"2022/2023","Sat, Sep 10, 2022, 14:15 UTC",8558,"Espanol","#1954B2",8302,"Sevilla","#C90F20",2458004541,"Goal",8302,1281461,"José Ángel Carmona",102.155172414,37.43125,26,NA,FALSE,TRUE,30.41625,0.419181108474731,0.9783,"RightFoot","FromCorner","FirstHalf",FALSE,1.94808201058201,0.161375660582011,1,"José Ángel","Carmona","#C90F20",NA,NA,NA,0.609999997,"Espanol-Sevilla"
"107",3917971,"5",87,"LaLiga","LaLiga Round 5",87,"2022/2023","Sat, Sep 10, 2022, 14:15 UTC",8558,"Espanol","#1954B2",8302,"Sevilla","#C90F20",2458019995,"Goal",8302,1281461,"José Ángel Carmona",98.9210511590607,31.7125,45,0,FALSE,TRUE,33.61875,0.322460472583771,0.6025,"RightFoot","RegularPlay","FirstHalf",FALSE,1.10085978835979,0.0424672791005291,1,"José Ángel","Carmona","#C90F20",NA,NA,NA,0.160526315,"Espanol-Sevilla"
"108",3917971,"5",87,"LaLiga","LaLiga Round 5",87,"2022/2023","Sat, Sep 10, 2022, 14:15 UTC",8558,"Espanol","#1954B2",8302,"Sevilla","#C90F20",2458023249,"Goal",8558,172321,"Joselu",94,34,45,4,FALSE,TRUE,36.97375,0.7884,0.993,"RightFoot","Penalty","FirstHalf",FALSE,0.21329365079365,0.0968253963492063,1,"","Joselu","#1954B2",NA,NA,NA,0.3659999982,"Espanol-Sevilla"
