"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS"
"233","E0",2011-01-25,"Wigan","Aston Villa",1,2,"A",0,0,"D",3.1,3.3,2.3,"0-0","1-2"
"234","E0",2011-01-26,"Liverpool","Fulham",1,0,"H",0,0,"D",1.57,3.6,6.5,"0-0","1-0"
"235","E0",2011-02-01,"Arsenal","Everton",2,1,"H",0,1,"A",1.44,4.33,7,"0-1","2-1"
"236","E0",2011-02-01,"Man United","Aston Villa",3,1,"H",2,0,"H",1.33,5,9,"2-0","3-1"
"237","E0",2011-02-01,"Sunderland","Chelsea",2,4,"A",2,2,"D",5.5,3.5,1.67,"2-2","2-4"
"238","E0",2011-02-01,"West Brom","Wigan",2,2,"D",1,2,"A",1.73,3.5,5,"1-2","2-2"
"239","E0",2011-02-02,"Birmingham","Man City",2,2,"D",1,2,"A",4,3.4,1.91,"1-2","2-2"
"240","E0",2011-02-02,"Blackburn","Tottenham",0,1,"A",0,1,"A",3.1,3.3,2.3,"0-1","0-1"
"241","E0",2011-02-02,"Blackpool","West Ham",1,3,"A",1,3,"A",2.38,3.25,3,"1-3","1-3"
"242","E0",2011-02-02,"Bolton","Wolves",1,0,"H",0,0,"D",1.8,3.5,4.5,"0-0","1-0"
"243","E0",2011-02-02,"Fulham","Newcastle",1,0,"H",0,0,"D",2,3.4,3.75,"0-0","1-0"
"244","E0",2011-02-02,"Liverpool","Stoke",2,0,"H",0,0,"D",1.57,3.75,6,"0-0","2-0"
"245","E0",2011-02-05,"Aston Villa","Fulham",2,2,"D",1,0,"H",1.91,3.4,4,"1-0","2-2"
"246","E0",2011-02-05,"Everton","Blackpool",5,3,"H",1,1,"D",1.5,4.2,6.5,"1-1","5-3"
"247","E0",2011-02-05,"Man City","West Brom",3,0,"H",3,0,"H",1.4,4.5,8,"3-0","3-0"
"248","E0",2011-02-05,"Newcastle","Arsenal",4,4,"D",0,4,"A",5,3.75,1.67,"0-4","4-4"
"249","E0",2011-02-05,"Stoke","Sunderland",3,2,"H",1,1,"D",2.2,3.3,3.3,"1-1","3-2"
"250","E0",2011-02-05,"Tottenham","Bolton",2,1,"H",1,0,"H",1.53,3.75,6.5,"1-0","2-1"
"251","E0",2011-02-05,"Wigan","Blackburn",4,3,"H",1,1,"D",2.5,3.3,2.8,"1-1","4-3"
"252","E0",2011-02-05,"Wolves","Man United",2,1,"H",2,1,"H",8,4.5,1.4,"2-1","2-1"
"253","E0",2011-02-06,"Chelsea","Liverpool",0,1,"A",0,0,"D",1.62,3.75,5.5,"0-0","0-1"
"254","E0",2011-02-06,"West Ham","Birmingham",0,1,"A",0,0,"D",2.1,3.3,3.5,"0-0","0-1"
"255","E0",2011-02-12,"Arsenal","Wolves",2,0,"H",1,0,"H",1.22,6,13,"1-0","2-0"
"256","E0",2011-02-12,"Birmingham","Stoke",1,0,"H",0,0,"D",2.38,3.25,3,"0-0","1-0"
"257","E0",2011-02-12,"Blackburn","Newcastle",0,0,"D",0,0,"D",2.1,3.4,3.4,"0-0","0-0"
"258","E0",2011-02-12,"Blackpool","Aston Villa",1,1,"D",1,1,"D",3.1,3.5,2.2,"1-1","1-1"
"259","E0",2011-02-12,"Liverpool","Wigan",1,1,"D",1,0,"H",1.33,4.6,10,"1-0","1-1"
"260","E0",2011-02-12,"Man United","Man City",2,1,"H",1,0,"H",1.8,3.5,4.5,"1-0","2-1"
"261","E0",2011-02-12,"Sunderland","Tottenham",1,2,"A",1,1,"D",2.8,3.3,2.5,"1-1","1-2"
"262","E0",2011-02-12,"West Brom","West Ham",3,3,"D",3,0,"H",2,3.4,3.75,"3-0","3-3"
"263","E0",2011-02-13,"Bolton","Everton",2,0,"H",1,0,"H",2.62,3.3,2.62,"1-0","2-0"
"264","E0",2011-02-14,"Fulham","Chelsea",0,0,"D",0,0,"D",4.5,3.5,1.8,"0-0","0-0"
"265","E0",2011-02-15,"Birmingham","Newcastle",0,2,"A",0,1,"A",2.38,3.25,3,"0-1","0-2"
"266","E0",2011-02-20,"West Brom","Wolves",1,1,"D",0,1,"A",1.91,3.25,4.33,"0-1","1-1"
"267","E0",2011-02-22,"Blackpool","Tottenham",3,1,"H",2,0,"H",4.5,3.75,1.73,"2-0","3-1"
"268","E0",2011-02-23,"Arsenal","Stoke",1,0,"H",1,0,"H",1.25,5.5,12,"1-0","1-0"
"269","E0",2011-02-26,"Aston Villa","Blackburn",4,1,"H",0,0,"D",1.8,3.5,4.5,"0-0","4-1"
"270","E0",2011-02-26,"Everton","Sunderland",2,0,"H",2,0,"H",1.73,3.5,5,"2-0","2-0"
"271","E0",2011-02-26,"Newcastle","Bolton",1,1,"D",1,1,"D",2.1,3.3,3.5,"1-1","1-1"
"272","E0",2011-02-26,"Wigan","Man United",0,4,"A",0,1,"A",7,4,1.5,"0-1","0-4"
"273","E0",2011-02-26,"Wolves","Blackpool",4,0,"H",1,0,"H",1.8,3.6,4.33,"1-0","4-0"
"274","E0",2011-02-27,"Man City","Fulham",1,1,"D",1,0,"H",1.44,4.2,7.5,"1-0","1-1"
"275","E0",2011-02-27,"West Ham","Liverpool",3,1,"H",2,0,"H",3.5,3.3,2.1,"2-0","3-1"
"276","E0",2011-02-28,"Stoke","West Brom",1,1,"D",0,0,"D",1.8,3.3,3.75,"0-0","1-1"
"277","E0",2011-03-01,"Chelsea","Man United",2,1,"H",0,1,"A",2.2,3.3,3.3,"0-1","2-1"
"278","E0",2011-03-05,"Arsenal","Sunderland",0,0,"D",0,0,"D",1.4,4.5,8,"0-0","0-0"
"279","E0",2011-03-05,"Birmingham","West Brom",1,3,"A",0,0,"D",2.2,3.3,3.3,"0-0","1-3"
"280","E0",2011-03-05,"Bolton","Aston Villa",3,2,"H",1,1,"D",2.3,3.25,3.1,"1-1","3-2"
"281","E0",2011-03-05,"Fulham","Blackburn",3,2,"H",1,1,"D",1.73,3.5,5,"1-1","3-2"
"282","E0",2011-03-05,"Man City","Wigan",1,0,"H",1,0,"H",1.36,4.5,9,"1-0","1-0"
"283","E0",2011-03-05,"Newcastle","Everton",1,2,"A",1,2,"A",2.6,3.2,2.75,"1-2","1-2"
"284","E0",2011-03-05,"West Ham","Stoke",3,0,"H",2,0,"H",2.2,3.3,3.3,"2-0","3-0"
"285","E0",2011-03-06,"Liverpool","Man United",3,1,"H",2,0,"H",2.88,3.2,2.5,"2-0","3-1"
"286","E0",2011-03-06,"Wolves","Tottenham",3,3,"D",2,2,"D",3.1,3.3,2.3,"2-2","3-3"
"287","E0",2011-03-07,"Blackpool","Chelsea",1,3,"A",0,1,"A",9,5,1.33,"0-1","1-3"
"288","E0",2011-03-09,"Everton","Birmingham",1,1,"D",1,1,"D",1.57,3.75,6,"1-1","1-1"
"289","E0",2011-03-19,"Aston Villa","Wolves",0,1,"A",0,1,"A",1.8,3.5,4.5,"0-1","0-1"
"290","E0",2011-03-19,"Blackburn","Blackpool",2,2,"D",0,2,"A",1.8,3.5,4.5,"0-2","2-2"
"291","E0",2011-03-19,"Everton","Fulham",2,1,"H",1,0,"H",1.91,3.4,4,"1-0","2-1"
"292","E0",2011-03-19,"Man United","Bolton",1,0,"H",0,0,"D",1.33,5,9,"0-0","1-0"
"293","E0",2011-03-19,"Stoke","Newcastle",4,0,"H",1,0,"H",2.2,3.3,3.3,"1-0","4-0"
"294","E0",2011-03-19,"Tottenham","West Ham",0,0,"D",0,0,"D",1.57,3.75,6,"0-0","0-0"
"295","E0",2011-03-19,"West Brom","Arsenal",2,2,"D",1,0,"H",4.5,3.75,1.73,"1-0","2-2"
"296","E0",2011-03-19,"Wigan","Birmingham",2,1,"H",1,1,"D",2.1,3.3,3.5,"1-1","2-1"
"297","E0",2011-03-20,"Chelsea","Man City",2,0,"H",0,0,"D",1.67,3.5,5.5,"0-0","2-0"
"298","E0",2011-03-20,"Sunderland","Liverpool",0,2,"A",0,1,"A",2.62,3.3,2.62,"0-1","0-2"
"299","E0",2011-04-02,"Arsenal","Blackburn",0,0,"D",0,0,"D",1.25,5.5,12,"0-0","0-0"
"300","E0",2011-04-02,"Birmingham","Bolton",2,1,"H",1,0,"H",2.5,3.3,2.8,"1-0","2-1"
"301","E0",2011-04-02,"Everton","Aston Villa",2,2,"D",1,0,"H",1.91,3.4,4,"1-0","2-2"
"302","E0",2011-04-02,"Newcastle","Wolves",4,1,"H",2,0,"H",1.91,3.4,4,"2-0","4-1"
"303","E0",2011-04-02,"Stoke","Chelsea",1,1,"D",1,1,"D",5.5,3.5,1.67,"1-1","1-1"
"304","E0",2011-04-02,"West Brom","Liverpool",2,1,"H",0,0,"D",3.1,3.25,2.3,"0-0","2-1"
"305","E0",2011-04-02,"West Ham","Man United",2,4,"A",2,0,"H",4.5,3.5,1.8,"2-0","2-4"
"306","E0",2011-04-02,"Wigan","Tottenham",0,0,"D",0,0,"D",3,3.25,2.38,"0-0","0-0"
"307","E0",2011-04-03,"Fulham","Blackpool",3,0,"H",2,0,"H",1.57,4,5.5,"2-0","3-0"
"308","E0",2011-04-03,"Man City","Sunderland",5,0,"H",2,0,"H",1.5,4,7,"2-0","5-0"
"309","E0",2011-04-09,"Blackburn","Birmingham",1,1,"D",1,1,"D",2,3.4,3.75,"1-1","1-1"
"310","E0",2011-04-09,"Bolton","West Ham",3,0,"H",2,0,"H",2,3.4,3.75,"2-0","3-0"
"311","E0",2011-04-09,"Chelsea","Wigan",1,0,"H",0,0,"D",1.2,6.5,13,"0-0","1-0"
"312","E0",2011-04-09,"Man United","Fulham",2,0,"H",2,0,"H",1.44,4.33,7,"2-0","2-0"
"313","E0",2011-04-09,"Sunderland","West Brom",2,3,"A",2,1,"H",2.1,3.3,3.5,"2-1","2-3"
"314","E0",2011-04-09,"Tottenham","Stoke",3,2,"H",3,2,"H",1.8,3.5,4.5,"3-2","3-2"
"315","E0",2011-04-09,"Wolves","Everton",0,3,"A",0,3,"A",2.5,3.3,2.8,"0-3","0-3"
"316","E0",2011-04-10,"Aston Villa","Newcastle",1,0,"H",1,0,"H",1.83,3.5,4.33,"1-0","1-0"
"317","E0",2011-04-10,"Blackpool","Arsenal",1,3,"A",0,2,"A",6.5,4.5,1.44,"0-2","1-3"
"318","E0",2011-04-11,"Liverpool","Man City",3,0,"H",3,0,"H",2.4,3.3,2.9,"3-0","3-0"
"319","E0",2011-04-16,"Birmingham","Sunderland",2,0,"H",1,0,"H",2.2,3.2,3.4,"1-0","2-0"
"320","E0",2011-04-16,"Blackpool","Wigan",1,3,"A",0,2,"A",2.3,3.5,2.88,"0-2","1-3"
"321","E0",2011-04-16,"Everton","Blackburn",2,0,"H",0,0,"D",1.67,3.75,5,"0-0","2-0"
"322","E0",2011-04-16,"West Brom","Chelsea",1,3,"A",1,3,"A",5,3.5,1.73,"1-3","1-3"
"323","E0",2011-04-16,"West Ham","Aston Villa",1,2,"A",1,1,"D",2.3,3.3,3.1,"1-1","1-2"
"324","E0",2011-04-17,"Arsenal","Liverpool",1,1,"D",0,0,"D",1.73,3.5,5,"0-0","1-1"
"325","E0",2011-04-19,"Newcastle","Man United",0,0,"D",0,0,"D",5,3.75,1.67,"0-0","0-0"
"326","E0",2011-04-20,"Chelsea","Birmingham",3,1,"H",2,0,"H",1.22,6,12,"2-0","3-1"
"327","E0",2011-04-20,"Tottenham","Arsenal",3,3,"D",2,3,"A",2.62,3.4,2.6,"2-3","3-3"
"328","E0",2011-04-23,"Aston Villa","Stoke",1,1,"D",1,1,"D",1.8,3.5,4.5,"1-1","1-1"
"329","E0",2011-04-23,"Blackpool","Newcastle",1,1,"D",1,1,"D",2.75,3.5,2.4,"1-1","1-1"
"330","E0",2011-04-23,"Chelsea","West Ham",3,0,"H",1,0,"H",1.22,6,13,"1-0","3-0"
"331","E0",2011-04-23,"Liverpool","Birmingham",5,0,"H",2,0,"H",1.5,4,7,"2-0","5-0"
"332","E0",2011-04-23,"Man United","Everton",1,0,"H",0,0,"D",1.44,4.2,7.5,"0-0","1-0"
"333","E0",2011-04-23,"Sunderland","Wigan",4,2,"H",0,0,"D",2.1,3.3,3.5,"0-0","4-2"
"334","E0",2011-04-23,"Tottenham","West Brom",2,2,"D",1,1,"D",1.57,4,5.5,"1-1","2-2"
"335","E0",2011-04-23,"Wolves","Fulham",1,1,"D",1,0,"H",2.38,3.3,2.9,"1-0","1-1"
"336","E0",2011-04-24,"Bolton","Arsenal",2,1,"H",1,0,"H",4.5,3.75,1.73,"1-0","2-1"
"337","E0",2011-04-25,"Blackburn","Man City",0,1,"A",0,0,"D",3.75,3.4,2,"0-0","0-1"
"338","E0",2011-04-26,"Stoke","Wolves",3,0,"H",2,0,"H",1.83,3.5,4.33,"2-0","3-0"
"339","E0",2011-04-27,"Fulham","Bolton",3,0,"H",1,0,"H",1.83,3.5,4.33,"1-0","3-0"
"340","E0",2011-04-30,"Blackburn","Bolton",1,0,"H",1,0,"H",2,3.5,3.6,"1-0","1-0"
"341","E0",2011-04-30,"Blackpool","Stoke",0,0,"D",0,0,"D",2.7,3.4,2.5,"0-0","0-0"
"342","E0",2011-04-30,"Chelsea","Tottenham",2,1,"H",1,1,"D",1.53,4,6,"1-1","2-1"
"343","E0",2011-04-30,"Sunderland","Fulham",0,3,"A",0,1,"A",2.6,3.2,2.75,"0-1","0-3"
"344","E0",2011-04-30,"West Brom","Aston Villa",2,1,"H",0,1,"A",2.3,3.3,3.1,"0-1","2-1"
"345","E0",2011-04-30,"Wigan","Everton",1,1,"D",1,0,"H",2.8,3.3,2.5,"1-0","1-1"
"346","E0",2011-05-01,"Arsenal","Man United",1,0,"H",0,0,"D",2.62,3.3,2.62,"0-0","1-0"
"347","E0",2011-05-01,"Birmingham","Wolves",1,1,"D",1,1,"D",2.2,3.3,3.3,"1-1","1-1"
"348","E0",2011-05-01,"Liverpool","Newcastle",3,0,"H",1,0,"H",1.4,4.5,7.5,"1-0","3-0"
"349","E0",2011-05-01,"Man City","West Ham",2,1,"H",2,1,"H",1.44,4.33,7,"2-1","2-1"
"350","E0",2011-05-07,"Aston Villa","Wigan",1,1,"D",1,1,"D",1.83,3.5,4.33,"1-1","1-1"
"351","E0",2011-05-07,"Bolton","Sunderland",1,2,"A",0,1,"A",1.8,3.5,4.5,"0-1","1-2"
"352","E0",2011-05-07,"Everton","Man City",2,1,"H",0,1,"A",2.8,3.3,2.5,"0-1","2-1"
"353","E0",2011-05-07,"Newcastle","Birmingham",2,1,"H",2,1,"H",1.91,3.4,4,"2-1","2-1"
"354","E0",2011-05-07,"Tottenham","Blackpool",1,1,"D",0,0,"D",1.33,5,9,"0-0","1-1"
"355","E0",2011-05-07,"West Ham","Blackburn",1,1,"D",0,1,"A",1.91,3.4,4,"0-1","1-1"
"356","E0",2011-05-08,"Man United","Chelsea",2,1,"H",2,0,"H",2.38,3.25,3,"2-0","2-1"
"357","E0",2011-05-08,"Stoke","Arsenal",3,1,"H",2,0,"H",5,3.75,1.67,"2-0","3-1"
"358","E0",2011-05-08,"Wolves","West Brom",3,1,"H",2,0,"H",2.2,3.3,3.3,"2-0","3-1"
"359","E0",2011-05-09,"Fulham","Liverpool",2,5,"A",0,3,"A",2.8,3.3,2.5,"0-3","2-5"
"360","E0",2011-05-10,"Man City","Tottenham",1,0,"H",1,0,"H",1.91,3.4,4,"1-0","1-0"
"361","E0",2011-05-14,"Blackburn","Man United",1,1,"D",1,0,"H",5,3.75,1.67,"1-0","1-1"
"362","E0",2011-05-14,"Blackpool","Bolton",4,3,"H",3,2,"H",2.2,3.5,3.1,"3-2","4-3"
"363","E0",2011-05-14,"Sunderland","Wolves",1,3,"A",1,1,"D",2.62,3.3,2.62,"1-1","1-3"
"364","E0",2011-05-14,"West Brom","Everton",1,0,"H",1,0,"H",2.62,3.3,2.62,"1-0","1-0"
"365","E0",2011-05-15,"Arsenal","Aston Villa",1,2,"A",0,2,"A",1.36,5,8,"0-2","1-2"
"366","E0",2011-05-15,"Birmingham","Fulham",0,2,"A",0,1,"A",2.2,3.3,3.3,"0-1","0-2"
"367","E0",2011-05-15,"Chelsea","Newcastle",2,2,"D",1,1,"D",1.22,6.5,11,"1-1","2-2"
"368","E0",2011-05-15,"Liverpool","Tottenham",0,2,"A",0,1,"A",1.73,3.75,4.5,"0-1","0-2"
"369","E0",2011-05-15,"Wigan","West Ham",3,2,"H",0,2,"A",2.2,3.4,3.2,"0-2","3-2"
"370","E0",2011-05-17,"Man City","Stoke",3,0,"H",1,0,"H",1.4,4.5,8,"1-0","3-0"
"371","E0",2011-05-22,"Aston Villa","Liverpool",1,0,"H",1,0,"H",3,3.25,2.38,"1-0","1-0"
"372","E0",2011-05-22,"Bolton","Man City",0,2,"A",0,1,"A",5,3.75,1.67,"0-1","0-2"
"373","E0",2011-05-22,"Everton","Chelsea",1,0,"H",0,0,"D",3.1,3.3,2.3,"0-0","1-0"
"374","E0",2011-05-22,"Fulham","Arsenal",2,2,"D",1,1,"D",3.6,3.5,2,"1-1","2-2"
"375","E0",2011-05-22,"Man United","Blackpool",4,2,"H",1,1,"D",1.53,4.33,5.5,"1-1","4-2"
"376","E0",2011-05-22,"Newcastle","West Brom",3,3,"D",2,0,"H",2,3.5,3.6,"2-0","3-3"
"377","E0",2011-05-22,"Stoke","Wigan",0,1,"A",0,0,"D",2.88,3.4,2.38,"0-0","0-1"
"378","E0",2011-05-22,"Tottenham","Birmingham",2,1,"H",0,0,"D",1.57,4,5.5,"0-0","2-1"
"379","E0",2011-05-22,"West Ham","Sunderland",0,3,"A",0,1,"A",2,3.4,3.75,"0-1","0-3"
"380","E0",2011-05-22,"Wolves","Blackburn",2,3,"A",0,3,"A",2.1,3.2,3.6,"0-3","2-3"
"2661","E1",2010-08-06,"Norwich","Watford",2,3,"A",0,2,"A",1.8,3.5,4.5,"0-2","2-3"
"2662","E1",2010-08-07,"Bristol City","Millwall",0,3,"A",0,1,"A",1.91,3.4,4,"0-1","0-3"
"2663","E1",2010-08-07,"Burnley","Nottm Forest",1,0,"H",1,0,"H",2.25,3.3,3.1,"1-0","1-0"
"2664","E1",2010-08-07,"Coventry","Portsmouth",2,0,"H",1,0,"H",2.25,3.3,3.1,"1-0","2-0"
"2665","E1",2010-08-07,"Crystal Palace","Leicester",3,2,"H",3,0,"H",2.75,3.3,2.5,"3-0","3-2"
"2666","E1",2010-08-07,"Hull","Swansea",2,0,"H",1,0,"H",2.1,3.3,3.5,"1-0","2-0"
"2667","E1",2010-08-07,"Leeds","Derby",1,2,"A",1,2,"A",2,3.4,3.75,"1-2","1-2"
"2668","E1",2010-08-07,"Middlesbrough","Ipswich",1,3,"A",1,0,"H",1.83,3.5,4.33,"1-0","1-3"
"2669","E1",2010-08-07,"Preston","Doncaster",0,2,"A",0,2,"A",2.2,3.3,3.25,"0-2","0-2"
"2670","E1",2010-08-07,"QPR","Barnsley",4,0,"H",1,0,"H",1.67,3.5,5.5,"1-0","4-0"
"2671","E1",2010-08-07,"Reading","Scunthorpe",1,2,"A",1,1,"D",1.57,3.6,6.5,"1-1","1-2"
"2672","E1",2010-08-08,"Cardiff","Sheffield United",1,1,"D",0,1,"A",2.1,3.3,3.5,"0-1","1-1"
"2673","E1",2010-08-14,"Barnsley","Crystal Palace",1,0,"H",1,0,"H",2.5,3.3,2.8,"1-0","1-0"
"2674","E1",2010-08-14,"Derby","Cardiff",1,2,"A",1,1,"D",2.3,3.4,3,"1-1","1-2"
"2675","E1",2010-08-14,"Doncaster","Bristol City",1,1,"D",0,0,"D",2,3.4,3.6,"0-0","1-1"
"2676","E1",2010-08-14,"Ipswich","Burnley",1,1,"D",0,0,"D",2.38,3.3,2.9,"0-0","1-1"
"2677","E1",2010-08-14,"Leicester","Middlesbrough",0,0,"D",0,0,"D",2.5,3.3,2.8,"0-0","0-0"
"2678","E1",2010-08-14,"Millwall","Hull",4,0,"H",2,0,"H",2.5,3.3,2.8,"2-0","4-0"
"2679","E1",2010-08-14,"Portsmouth","Reading",1,1,"D",1,0,"H",2.5,3.3,2.8,"1-0","1-1"
"2680","E1",2010-08-14,"Scunthorpe","Norwich",0,1,"A",0,0,"D",2.62,3.3,2.62,"0-0","0-1"
"2681","E1",2010-08-14,"Sheffield United","QPR",0,3,"A",0,3,"A",2.25,3.25,3.25,"0-3","0-3"
"2682","E1",2010-08-14,"Swansea","Preston",4,0,"H",3,0,"H",1.8,3.5,4.5,"3-0","4-0"
"2683","E1",2010-08-14,"Watford","Coventry",2,2,"D",1,0,"H",2.2,3.3,3.3,"1-0","2-2"
"2684","E1",2010-08-15,"Nottm Forest","Leeds",1,1,"D",1,1,"D",1.83,3.4,4.5,"1-1","1-1"
"2685","E1",2010-08-21,"Bristol City","Barnsley",3,3,"D",2,2,"D",1.91,3.4,4,"2-2","3-3"
"2686","E1",2010-08-21,"Burnley","Leicester",3,0,"H",1,0,"H",2,3.4,3.75,"1-0","3-0"
"2687","E1",2010-08-21,"Cardiff","Doncaster",4,0,"H",1,0,"H",1.8,3.5,4.5,"1-0","4-0"
"2688","E1",2010-08-21,"Coventry","Derby",2,1,"H",1,0,"H",2.38,3.25,3,"1-0","2-1"
"2689","E1",2010-08-21,"Crystal Palace","Ipswich",1,2,"A",0,0,"D",2.62,3.3,2.62,"0-0","1-2"
"2690","E1",2010-08-21,"Hull","Watford",0,0,"D",0,0,"D",1.91,3.4,4,"0-0","0-0"
"2691","E1",2010-08-21,"Leeds","Millwall",3,1,"H",1,1,"D",2.25,3.25,3.25,"1-1","3-1"
"2692","E1",2010-08-21,"Norwich","Swansea",2,0,"H",0,0,"D",2.1,3.25,3.4,"0-0","2-0"
"2693","E1",2010-08-21,"Preston","Portsmouth",1,0,"H",1,0,"H",2.62,3.3,2.62,"1-0","1-0"
"2694","E1",2010-08-21,"QPR","Scunthorpe",2,0,"H",2,0,"H",1.44,4.33,7,"2-0","2-0"
"2695","E1",2010-08-21,"Reading","Nottm Forest",1,1,"D",1,0,"H",2.25,3.25,3.25,"1-0","1-1"
"2696","E1",2010-08-22,"Middlesbrough","Sheffield United",1,0,"H",0,0,"D",1.91,3.4,4,"0-0","1-0"
"2697","E1",2010-08-28,"Barnsley","Middlesbrough",2,0,"H",1,0,"H",2.8,3.3,2.5,"1-0","2-0"
"2698","E1",2010-08-28,"Derby","QPR",2,2,"D",1,0,"H",3,3.25,2.38,"1-0","2-2"
"2699","E1",2010-08-28,"Doncaster","Hull",3,1,"H",2,1,"H",2.2,3.3,3.3,"2-1","3-1"
"2700","E1",2010-08-28,"Ipswich","Bristol City",2,0,"H",0,0,"D",1.8,3.5,4.5,"0-0","2-0"
"2701","E1",2010-08-28,"Leicester","Reading",1,2,"A",0,1,"A",2.25,3.25,3.25,"0-1","1-2"
"2702","E1",2010-08-28,"Millwall","Coventry",3,1,"H",1,0,"H",1.83,3.5,4.33,"1-0","3-1"
"2703","E1",2010-08-28,"Nottm Forest","Norwich",1,1,"D",1,1,"D",1.91,3.3,4.2,"1-1","1-1"
"2704","E1",2010-08-28,"Portsmouth","Cardiff",0,2,"A",0,1,"A",3,3.25,2.38,"0-1","0-2"
"2705","E1",2010-08-28,"Scunthorpe","Crystal Palace",3,0,"H",2,0,"H",2.4,3.3,2.9,"2-0","3-0"
"2706","E1",2010-08-28,"Sheffield United","Preston",1,0,"H",0,0,"D",1.91,3.3,4.2,"0-0","1-0"
"2707","E1",2010-08-28,"Swansea","Burnley",1,0,"H",1,0,"H",2.4,3.3,2.9,"1-0","1-0"
"2708","E1",2010-08-28,"Watford","Leeds",0,1,"A",0,1,"A",2.4,3.3,2.9,"0-1","0-1"
"2709","E1",2010-09-11,"Burnley","Preston",4,3,"H",1,2,"A",1.73,3.5,5,"1-2","4-3"
"2710","E1",2010-09-11,"Cardiff","Hull",2,0,"H",1,0,"H",1.62,3.75,5.5,"1-0","2-0"
"2711","E1",2010-09-11,"Coventry","Leicester",1,1,"D",1,0,"H",2.4,3.3,2.88,"1-0","1-1"
"2712","E1",2010-09-11,"Derby","Sheffield United",0,1,"A",0,1,"A",2.38,3.25,3,"0-1","0-1"
"2713","E1",2010-09-11,"Leeds","Swansea",2,1,"H",0,1,"A",2.2,3.3,3.3,"0-1","2-1"
"2714","E1",2010-09-11,"Norwich","Barnsley",2,1,"H",0,1,"A",1.83,3.5,4.33,"0-1","2-1"
"2715","E1",2010-09-11,"Nottm Forest","Millwall",1,1,"D",0,1,"A",2.2,3.3,3.3,"0-1","1-1"
"2716","E1",2010-09-11,"Portsmouth","Ipswich",0,0,"D",0,0,"D",2.8,3.3,2.5,"0-0","0-0"
"2717","E1",2010-09-11,"QPR","Middlesbrough",3,0,"H",0,0,"D",2,3.4,3.75,"0-0","3-0"
"2718","E1",2010-09-11,"Reading","Crystal Palace",3,0,"H",1,0,"H",1.8,3.5,4.5,"1-0","3-0"
"2719","E1",2010-09-11,"Scunthorpe","Bristol City",0,2,"A",0,1,"A",2.5,3.25,2.8,"0-1","0-2"
"2720","E1",2010-09-11,"Watford","Doncaster",2,2,"D",0,1,"A",2.25,3.3,3.2,"0-1","2-2"
"2721","E1",2010-09-14,"Barnsley","Leeds",5,2,"H",1,1,"D",2.6,3.3,2.62,"1-1","5-2"
"2722","E1",2010-09-14,"Bristol City","Watford",0,2,"A",0,1,"A",2,3.4,3.75,"0-1","0-2"
"2723","E1",2010-09-14,"Crystal Palace","Portsmouth",4,1,"H",1,1,"D",2.25,3.3,3.2,"1-1","4-1"
"2724","E1",2010-09-14,"Doncaster","Norwich",3,1,"H",1,0,"H",2.25,3.3,3.2,"1-0","3-1"
"2725","E1",2010-09-14,"Hull","Derby",2,0,"H",1,0,"H",2,3.4,3.75,"1-0","2-0"
"2726","E1",2010-09-14,"Ipswich","QPR",0,3,"A",0,2,"A",2.4,3.3,2.88,"0-2","0-3"
"2727","E1",2010-09-14,"Leicester","Cardiff",2,1,"H",0,1,"A",2.8,3.3,2.5,"0-1","2-1"
"2728","E1",2010-09-14,"Middlesbrough","Burnley",2,1,"H",0,0,"D",2.25,3.25,3.2,"0-0","2-1"
"2729","E1",2010-09-14,"Millwall","Reading",0,0,"D",0,0,"D",2.2,3.3,3.3,"0-0","0-0"
"2730","E1",2010-09-14,"Preston","Nottm Forest",1,2,"A",1,0,"H",2.62,3.3,2.62,"1-0","1-2"
"2731","E1",2010-09-14,"Sheffield United","Scunthorpe",0,4,"A",0,1,"A",1.67,3.5,5.5,"0-1","0-4"
"2732","E1",2010-09-14,"Swansea","Coventry",2,1,"H",1,0,"H",1.8,3.5,4.5,"1-0","2-1"
"2733","E1",2010-09-17,"Doncaster","Leeds",0,0,"D",0,0,"D",2.38,3.3,2.9,"0-0","0-0"
"2734","E1",2010-09-18,"Barnsley","Derby",1,1,"D",0,1,"A",2.1,3.3,3.5,"0-1","1-1"
"2735","E1",2010-09-18,"Bristol City","Coventry",1,2,"A",1,2,"A",2.1,3.3,3.5,"1-2","1-2"
"2736","E1",2010-09-18,"Crystal Palace","Burnley",0,0,"D",0,0,"D",2.62,3.3,2.62,"0-0","0-0"
"2737","E1",2010-09-18,"Hull","Nottm Forest",0,0,"D",0,0,"D",2.4,3.3,2.88,"0-0","0-0"
"2738","E1",2010-09-18,"Ipswich","Cardiff",2,0,"H",0,0,"D",2.4,3.3,2.88,"0-0","2-0"
"2739","E1",2010-09-18,"Leicester","QPR",0,2,"A",0,1,"A",2.62,3.3,2.62,"0-1","0-2"
"2740","E1",2010-09-18,"Middlesbrough","Reading",3,1,"H",2,1,"H",2.2,3.3,3.3,"2-1","3-1"
"2741","E1",2010-09-18,"Millwall","Watford",1,6,"A",0,3,"A",1.83,3.5,4.33,"0-3","1-6"
"2742","E1",2010-09-18,"Preston","Norwich",0,1,"A",0,0,"D",2.5,3.3,2.8,"0-0","0-1"
