"","Div","HomeTeam","AwayTeam","Date"
"132","D2","Elversberg","Greuther Furth",2025-02-15
"133","D2","Braunschweig","Darmstadt",2025-02-15
"134","D2","Magdeburg","FC Koln",2025-02-15
"135","D2","Schalke 04","Karlsruher",2025-02-15
"136","D2","Ulm","Elversberg",2025-02-22
"137","D2","Hamburg","Kaiserslautern",2025-02-22
"138","D2","Greuther Furth","Braunschweig",2025-02-22
"139","D2","Karlsruher","Magdeburg",2025-02-22
"140","D2","Hannover","Paderborn",2025-02-22
"141","D2","Hertha","Nurnberg",2025-02-22
"142","D2","FC Koln","Fortuna Dusseldorf",2025-02-22
"143","D2","Preußen Münster","Regensburg",2025-02-22
"144","D2","Darmstadt","Schalke 04",2025-02-22
"145","D2","Kaiserslautern","Regensburg",2025-03-01
"146","D2","Nurnberg","Hannover",2025-03-01
"147","D2","Karlsruher","FC Koln",2025-03-01
"148","D2","Braunschweig","Ulm",2025-03-01
"149","D2","Magdeburg","Darmstadt",2025-03-01
"150","D2","Elversberg","Hertha",2025-03-01
"151","D2","Schalke 04","Preußen Münster",2025-03-01
"152","D2","Paderborn","Hamburg",2025-03-01
"153","D2","Fortuna Dusseldorf","Greuther Furth",2025-03-01
"154","D2","Greuther Furth","Magdeburg",2025-03-08
"155","D2","Ulm","FC Koln",2025-03-08
"156","D2","Regensburg","Paderborn",2025-03-08
"157","D2","Preußen Münster","Nurnberg",2025-03-08
"158","D2","Hertha","Schalke 04",2025-03-08
"159","D2","Hannover","Braunschweig",2025-03-08
"160","D2","Hamburg","Fortuna Dusseldorf",2025-03-08
"161","D2","Darmstadt","Karlsruher",2025-03-08
"162","D2","Kaiserslautern","Elversberg",2025-03-08
"163","D2","Fortuna Dusseldorf","Regensburg",2025-03-15
"164","D2","Nurnberg","Greuther Furth",2025-03-15
"165","D2","Karlsruher","Ulm",2025-03-15
"166","D2","Elversberg","Preußen Münster",2025-03-15
"167","D2","Magdeburg","Hamburg",2025-03-15
"168","D2","Paderborn","Kaiserslautern",2025-03-15
"169","D2","Schalke 04","Hannover",2025-03-15
"170","D2","FC Koln","Darmstadt",2025-03-15
"171","D2","Braunschweig","Hertha",2025-03-15
"172","D2","Hamburg","Elversberg",2025-03-29
"173","D2","Paderborn","FC Koln",2025-03-29
"174","D2","Hannover","Magdeburg",2025-03-29
"175","D2","Ulm","Darmstadt",2025-03-29
"176","D2","Greuther Furth","Schalke 04",2025-03-29
"177","D2","Preußen Münster","Braunschweig",2025-03-29
"178","D2","Regensburg","Nurnberg",2025-03-29
"179","D2","Kaiserslautern","Fortuna Dusseldorf",2025-03-29
"180","D2","Hertha","Karlsruher",2025-03-29
"181","D2","Magdeburg","Kaiserslautern",2025-04-05
"182","D2","Darmstadt","Greuther Furth",2025-04-05
"183","D2","Karlsruher","Hannover",2025-04-05
"184","D2","Elversberg","Regensburg",2025-04-05
"185","D2","Braunschweig","Paderborn",2025-04-05
"186","D2","Schalke 04","Ulm",2025-04-05
"187","D2","Nurnberg","Hamburg",2025-04-05
"188","D2","FC Koln","Hertha",2025-04-05
"189","D2","Fortuna Dusseldorf","Preußen Münster",2025-04-05
"190","D2","Hamburg","Braunschweig",2025-04-12
"191","D2","Kaiserslautern","Nurnberg",2025-04-12
"192","D2","Paderborn","Fortuna Dusseldorf",2025-04-12
"193","D2","Preußen Münster","Karlsruher",2025-04-12
"194","D2","Greuther Furth","FC Koln",2025-04-12
"195","D2","Hannover","Elversberg",2025-04-12
"196","D2","Hertha","Darmstadt",2025-04-12
"197","D2","Ulm","Magdeburg",2025-04-12
"198","D2","Regensburg","Schalke 04",2025-04-12
"199","D2","Karlsruher","Elversberg",2024-08-23
"200","D2","Hannover","Hamburg",2024-08-23
"201","D2","Hertha","Regensburg",2024-08-24
"202","D2","Preußen Münster","Kaiserslautern",2024-08-24
"203","D2","Greuther Furth","Paderborn",2024-08-24
"204","D2","FC Koln","Braunschweig",2024-08-24
"205","D2","Darmstadt","Nurnberg",2024-08-25
"206","D2","Magdeburg","Schalke 04",2024-08-25
"207","D2","Ulm","Fortuna Dusseldorf",2024-08-25
"208","D2","Nurnberg","Paderborn",2025-04-19
"209","D2","Elversberg","Fortuna Dusseldorf",2025-04-19
"210","D2","FC Koln","Preußen Münster",2025-04-19
"211","D2","Schalke 04","Hamburg",2025-04-19
"212","D2","Magdeburg","Regensburg",2025-04-19
"213","D2","Darmstadt","Hannover",2025-04-19
"214","D2","Karlsruher","Greuther Furth",2025-04-19
"215","D2","Ulm","Hertha",2025-04-19
"216","D2","Braunschweig","Kaiserslautern",2025-04-19
"217","D2","Fortuna Dusseldorf","Nurnberg",2025-04-26
"218","D2","Kaiserslautern","Schalke 04",2025-04-26
"219","D2","Hamburg","Karlsruher",2025-04-26
"220","D2","Greuther Furth","Ulm",2025-04-26
"221","D2","Hannover","FC Koln",2025-04-26
"222","D2","Regensburg","Braunschweig",2025-04-26
"223","D2","Paderborn","Elversberg",2025-04-26
"224","D2","Hertha","Magdeburg",2025-04-26
"225","D2","Preußen Münster","Darmstadt",2025-04-26
"226","D2","Ulm","Hannover",2025-05-03
"227","D2","Nurnberg","Elversberg",2025-05-03
"228","D2","Darmstadt","Hamburg",2025-05-03
"229","D2","Schalke 04","Paderborn",2025-05-03
"230","D2","FC Koln","Regensburg",2025-05-03
"231","D2","Magdeburg","Preußen Münster",2025-05-03
"232","D2","Karlsruher","Kaiserslautern",2025-05-03
"233","D2","Hertha","Greuther Furth",2025-05-03
"234","D2","Braunschweig","Fortuna Dusseldorf",2025-05-03
"235","D2","Fortuna Dusseldorf","Schalke 04",2025-05-10
"236","D2","Elversberg","Braunschweig",2025-05-10
"237","D2","Paderborn","Magdeburg",2025-05-10
"238","D2","Hamburg","Ulm",2025-05-10
"239","D2","Hannover","Greuther Furth",2025-05-10
"240","D2","Regensburg","Karlsruher",2025-05-10
"241","D2","Preußen Münster","Hertha",2025-05-10
"242","D2","Kaiserslautern","Darmstadt",2025-05-10
"243","D2","Nurnberg","FC Koln",2025-05-10
"244","D2","Karlsruher","Paderborn",2025-05-18
"245","D2","Hertha","Hannover",2025-05-18
"246","D2","Darmstadt","Regensburg",2025-05-18
"247","D2","Braunschweig","Nurnberg",2025-05-18
"248","D2","Schalke 04","Elversberg",2025-05-18
"249","D2","Ulm","Preußen Münster",2025-05-18
"250","D2","FC Koln","Kaiserslautern",2025-05-18
"251","D2","Greuther Furth","Hamburg",2025-05-18
"252","D2","Magdeburg","Fortuna Dusseldorf",2025-05-18
"253","D2","Fortuna Dusseldorf","Hannover",2024-08-30
"254","D2","Regensburg","Greuther Furth",2024-08-30
"255","D2","Elversberg","Darmstadt",2024-08-31
"256","D2","Nurnberg","Magdeburg",2024-08-31
"257","D2","Hamburg","Preußen Münster",2024-08-31
"258","D2","Kaiserslautern","Hertha",2024-08-31
"259","D2","Schalke 04","FC Koln",2024-09-01
"260","D2","Braunschweig","Karlsruher",2024-09-01
"261","D2","Paderborn","Ulm",2024-09-01
"262","D2","Preußen Münster","Paderborn",2024-09-13
"263","D2","Karlsruher","Schalke 04",2024-09-13
"264","D2","Hannover","Kaiserslautern",2024-09-14
"265","D2","Darmstadt","Braunschweig",2024-09-14
"266","D2","Ulm","Nurnberg",2024-09-14
"267","D2","FC Koln","Magdeburg",2024-09-14
"268","D2","Greuther Furth","Elversberg",2024-09-15
"269","D2","Hertha","Fortuna Dusseldorf",2024-09-15
"270","D2","Hamburg","Regensburg",2024-09-15
"271","D2","Paderborn","Hannover",2024-09-20
"272","D2","Schalke 04","Darmstadt",2024-09-20
"273","D2","Fortuna Dusseldorf","FC Koln",2024-09-21
"274","D2","Nurnberg","Hertha",2024-09-21
"275","D2","Braunschweig","Greuther Furth",2024-09-21
"276","D2","Kaiserslautern","Hamburg",2024-09-21
"277","D2","Magdeburg","Karlsruher",2024-09-22
"278","D2","Elversberg","Ulm",2024-09-22
"279","D2","Regensburg","Preußen Münster",2024-09-22
"280","D2","Greuther Furth","Fortuna Dusseldorf",2024-09-27
"281","D2","Ulm","Braunschweig",2024-09-27
"282","D2","Hamburg","Paderborn",2024-09-28
"283","D2","Regensburg","Kaiserslautern",2024-09-28
"284","D2","Darmstadt","Magdeburg",2024-09-28
"285","D2","Preußen Münster","Schalke 04",2024-09-28
"286","D2","Hertha","Elversberg",2024-09-29
"287","D2","Hannover","Nurnberg",2024-09-29
"288","D2","FC Koln","Karlsruher",2024-09-29
"289","D2","Magdeburg","Greuther Furth",2024-10-05
"290","D2","Elversberg","Kaiserslautern",2024-10-05
"291","D2","Braunschweig","Hannover",2024-10-05
"292","D2","Fortuna Dusseldorf","Hamburg",2024-10-05
"293","D2","FC Koln","Ulm",2024-10-05
"294","D2","Nurnberg","Preußen Münster",2024-10-05
"295","D2","Paderborn","Regensburg",2024-10-05
"296","D2","Schalke 04","Hertha",2024-10-05
"297","D2","Karlsruher","Darmstadt",2024-10-05
"298","D2","Hannover","Schalke 04",2024-10-19
"299","D2","Regensburg","Fortuna Dusseldorf",2024-10-19
"300","D2","Ulm","Karlsruher",2024-10-19
"301","D2","Preußen Münster","Elversberg",2024-10-19
"302","D2","Hertha","Braunschweig",2024-10-19
"303","D2","Kaiserslautern","Paderborn",2024-10-19
"304","D2","Greuther Furth","Nurnberg",2024-10-19
"305","D2","Darmstadt","FC Koln",2024-10-19
"306","D2","Hamburg","Magdeburg",2024-10-19
