Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,PSH,PSD,PSA,HTCS,CS,HS,HST,AS,AST,HY,AY,HR,AR
D2,25/09/2021,Paderborn,Holstein Kiel,1,2,A,1,0,H,2.06,3.78,3.59,1-0,1-2,12,5,22,6,5,2,1,0
D2,25/09/2021,Hansa Rostock,Schalke 04,0,2,A,0,1,A,4.06,3.69,1.95,0-1,0-2,14,3,14,6,3,2,0,0
D2,26/09/2021,Dresden,Werder Bremen,3,0,H,1,0,H,3.65,3.65,2.08,1-0,3-0,12,5,14,3,1,3,0,0
D2,26/09/2021,Hamburg,Nurnberg,2,2,D,1,1,D,2.02,3.68,3.81,1-1,2-2,16,6,8,3,3,2,0,0
D2,26/09/2021,Hannover,Sandhausen,1,2,A,0,0,D,1.66,4.05,5.52,0-0,1-2,18,7,10,4,3,2,0,0
D2,01/10/2021,Erzgebirge Aue,Hamburg,1,1,D,1,0,H,5.59,4.53,1.58,1-0,1-1,10,3,9,2,2,3,1,0
D2,01/10/2021,Werder Bremen,Heidenheim,3,0,H,0,0,D,2.01,3.63,3.91,0-0,3-0,11,4,9,3,0,0,0,0
D2,02/10/2021,Fortuna Dusseldorf,Paderborn,2,3,A,1,1,D,2.45,3.57,2.96,1-1,2-3,22,12,22,7,3,1,0,0
D2,02/10/2021,Holstein Kiel,Hansa Rostock,0,2,A,0,2,A,1.97,3.62,4.09,0-2,0-2,12,5,7,3,4,4,0,0
D2,02/10/2021,Regensburg,Karlsruhe,2,2,D,0,1,A,2.34,3.43,3.23,0-1,2-2,15,6,14,4,1,3,0,0
D2,02/10/2021,Nurnberg,Hannover,0,0,D,0,0,D,2.08,3.61,3.68,0-0,0-0,18,4,12,1,2,1,1,0
D2,03/10/2021,Sandhausen,Darmstadt,1,6,A,1,2,A,3.4,3.82,2.12,1-2,1-6,6,3,17,9,3,1,0,0
D2,03/10/2021,Schalke 04,Ingolstadt,3,0,H,1,0,H,1.56,4.18,6.61,1-0,3-0,11,5,9,0,1,1,0,0
D2,03/10/2021,St Pauli,Dresden,3,0,H,1,0,H,1.74,4.13,4.7,1-0,3-0,17,7,6,0,1,2,0,0
D2,15/10/2021,Hannover,Schalke 04,0,1,A,0,0,D,2.76,3.52,2.62,0-0,0-1,1,0,22,6,2,2,0,0
D2,15/10/2021,Paderborn,Regensburg,1,1,D,0,1,A,2.04,3.77,3.66,0-1,1-1,16,6,15,5,1,3,0,0
D2,16/10/2021,Heidenheim,St Pauli,2,4,A,1,0,H,2.7,3.35,2.79,1-0,2-4,10,4,11,7,3,2,0,0
D2,16/10/2021,Ingolstadt,Holstein Kiel,1,1,D,0,1,A,3.26,3.48,2.31,0-1,1-1,15,3,6,1,4,2,0,0
D2,16/10/2021,Karlsruhe,Erzgebirge Aue,2,1,H,0,0,D,1.71,4.02,5.05,0-0,2-1,11,3,13,4,1,4,1,0
D2,16/10/2021,Hamburg,Fortuna Dusseldorf,1,1,D,1,0,H,1.91,3.79,4.15,1-0,1-1,21,7,7,2,2,1,0,1
D2,17/10/2021,Darmstadt,Werder Bremen,3,0,H,1,0,H,2.95,3.59,2.44,1-0,3-0,10,5,14,3,4,3,0,0
D2,17/10/2021,Dresden,Nurnberg,0,1,A,0,1,A,2.93,3.25,2.64,0-1,0-1,15,5,9,3,2,4,0,0
D2,17/10/2021,Hansa Rostock,Sandhausen,1,1,D,0,1,A,2.1,3.4,3.88,0-1,1-1,17,3,4,3,2,4,0,0
D2,22/10/2021,Erzgebirge Aue,Ingolstadt,1,0,H,0,0,D,2.46,3.51,2.97,0-0,1-0,19,5,9,2,3,2,1,0
D2,22/10/2021,Paderborn,Hamburg,1,2,A,1,1,D,2.35,3.8,2.94,1-1,1-2,13,9,24,9,2,5,0,0
D2,23/10/2021,Fortuna Dusseldorf,Karlsruhe,3,1,H,1,1,D,2.1,3.62,3.62,1-1,3-1,22,7,10,2,0,1,0,0
D2,23/10/2021,Holstein Kiel,Darmstadt,1,1,D,1,1,D,2.35,3.71,3,1-1,1-1,18,6,15,6,4,3,0,0
D2,23/10/2021,Nurnberg,Heidenheim,4,0,H,1,0,H,2.38,3.32,3.27,1-0,4-0,10,4,10,3,0,3,0,0
D2,23/10/2021,Schalke 04,Dresden,3,0,H,1,0,H,1.56,4.19,6.49,1-0,3-0,12,8,18,5,2,2,0,0
D2,24/10/2021,Regensburg,Hannover,3,1,H,2,0,H,2.38,3.56,3.06,2-0,3-1,13,5,16,4,0,2,0,0
D2,24/10/2021,Sandhausen,Werder Bremen,2,2,D,1,1,D,4.72,4.07,1.75,1-1,2-2,12,4,18,7,5,4,0,0
D2,24/10/2021,St Pauli,Hansa Rostock,4,0,H,2,0,H,1.57,4.6,5.68,2-0,4-0,17,10,5,1,0,2,0,0
F1,06/08/2021,Monaco,Nantes,1,1,D,1,1,D,1.51,4.62,6.82,1-1,1-1,15,3,5,1,0,0,0,0
F1,07/08/2021,Lyon,Brest,1,1,D,0,1,A,1.35,5.95,8.71,0-1,1-1,17,4,13,8,1,1,0,0
F1,07/08/2021,Troyes,Paris SG,1,2,A,1,2,A,11.77,6.04,1.28,1-2,1-2,15,7,12,3,1,4,0,0
F1,08/08/2021,Rennes,Lens,1,1,D,1,1,D,2.06,3.61,3.85,1-1,1-1,10,2,11,6,0,2,0,0
F1,08/08/2021,Bordeaux,Clermont,0,2,A,0,0,D,2.13,3.47,3.79,0-0,0-2,10,6,19,10,1,0,0,0
F1,08/08/2021,Nice,Reims,0,0,D,0,0,D,1.88,3.78,4.38,0-0,0-0,12,2,5,0,1,1,0,0
F1,08/08/2021,St Etienne,Lorient,1,1,D,0,0,D,2.27,3.64,3.26,0-0,1-1,20,3,12,3,2,3,0,0
F1,08/08/2021,Strasbourg,Angers,0,2,A,0,0,D,2.01,3.55,4.1,0-0,0-2,7,1,9,2,2,3,0,0
F1,08/08/2021,Metz,Lille,3,3,D,2,1,H,5.8,3.44,1.78,2-1,3-3,12,5,18,7,1,2,1,0
F1,08/08/2021,Montpellier,Marseille,2,3,A,2,0,H,3.12,3.58,2.37,2-0,2-3,8,1,21,7,0,1,0,0
F1,13/08/2021,Lorient,Monaco,1,0,H,1,0,H,4.31,3.59,1.95,1-0,1-0,2,2,12,3,3,2,0,0
F1,14/08/2021,Lille,Nice,0,4,A,0,3,A,1.85,3.61,4.86,0-3,0-4,11,2,11,7,3,1,0,0
F1,14/08/2021,Paris SG,Strasbourg,4,2,H,3,0,H,1.21,7.74,13.76,3-0,4-2,11,6,8,2,1,4,0,1
F1,15/08/2021,Angers,Lyon,3,0,H,1,0,H,4.38,3.81,1.88,1-0,3-0,13,6,8,3,1,5,0,1
F1,15/08/2021,Brest,Rennes,1,1,D,0,0,D,3.14,3.43,2.42,0-0,1-1,10,5,6,2,2,3,0,0
F1,15/08/2021,Clermont,Troyes,2,0,H,0,0,D,2.09,3.59,3.77,0-0,2-0,18,8,6,1,1,3,0,1
F1,15/08/2021,Nantes,Metz,2,0,H,1,0,H,2.36,3.27,3.43,1-0,2-0,11,7,10,5,2,0,0,0
F1,15/08/2021,Reims,Montpellier,3,3,D,2,3,A,2.75,3.22,2.87,2-3,3-3,19,9,15,5,2,1,0,0
F1,15/08/2021,Lens,St Etienne,2,2,D,1,1,D,2.1,3.61,3.72,1-1,2-2,22,7,12,7,1,6,0,0
F1,15/08/2021,Marseille,Bordeaux,2,2,D,2,0,H,1.55,4.47,6.39,2-0,2-2,10,2,8,2,2,2,1,0
F1,20/08/2021,Brest,Paris SG,2,4,A,1,2,A,11.18,6.21,1.28,1-2,2-4,11,3,16,8,1,2,0,0
F1,21/08/2021,Monaco,Lens,0,2,A,0,0,D,1.79,3.77,4.99,0-0,0-2,9,2,4,2,1,1,1,1
F1,21/08/2021,St Etienne,Lille,1,1,D,0,1,A,3.09,3.29,2.53,0-1,1-1,10,2,8,6,1,3,0,0
F1,22/08/2021,Lyon,Clermont,3,3,D,3,1,H,1.61,4.29,5.8,3-1,3-3,21,9,17,5,2,2,0,0
F1,22/08/2021,Bordeaux,Angers,1,1,D,1,1,D,2.89,3.32,2.67,1-1,1-1,14,5,6,3,2,0,0,0
F1,22/08/2021,Metz,Reims,1,1,D,1,1,D,2.39,3,3.68,1-1,1-1,10,4,12,3,4,2,1,1
F1,22/08/2021,Montpellier,Lorient,3,1,H,0,1,A,2.26,3.35,3.56,0-1,3-1,32,11,5,4,0,6,0,2
F1,22/08/2021,Strasbourg,Troyes,1,1,D,0,1,A,2.12,3.4,3.87,0-1,1-1,14,4,10,6,3,1,0,0
F1,22/08/2021,Rennes,Nantes,1,0,H,0,0,D,1.88,3.71,4.5,0-0,1-0,14,5,4,1,2,2,0,0
F1,27/08/2021,Nantes,Lyon,0,1,A,0,1,A,4.84,4.1,1.74,0-1,0-1,18,5,12,5,2,2,0,1
F1,28/08/2021,Nice,Bordeaux,4,0,H,3,0,H,1.68,4,5.54,3-0,4-0,11,5,13,4,3,2,0,0
F1,28/08/2021,Marseille,St Etienne,3,1,H,1,1,D,1.74,3.97,5.1,1-1,3-1,19,5,11,7,1,3,0,0
F1,29/08/2021,Troyes,Monaco,1,2,A,0,1,A,4.44,3.76,1.88,0-1,1-2,12,3,7,4,1,2,0,0
F1,29/08/2021,Angers,Rennes,2,0,H,0,0,D,2.99,3.29,2.61,0-0,2-0,16,4,7,2,1,2,0,1
F1,29/08/2021,Clermont,Metz,2,2,D,1,2,A,1.81,3.82,4.74,1-2,2-2,16,4,12,4,1,2,0,0
F1,29/08/2021,Lens,Lorient,2,2,D,1,2,A,1.77,3.77,5.17,1-2,2-2,19,9,15,7,2,4,0,0
F1,29/08/2021,Strasbourg,Brest,3,1,H,2,1,H,2.06,3.4,4.09,2-1,3-1,11,5,11,5,1,1,0,0
F1,29/08/2021,Lille,Montpellier,2,1,H,1,1,D,1.72,3.9,5.35,1-1,2-1,15,4,6,3,3,7,0,1
F1,29/08/2021,Reims,Paris SG,0,2,A,0,1,A,15.58,7.92,1.19,0-1,0-2,11,4,12,3,1,3,0,0
F1,10/09/2021,Lorient,Lille,2,1,H,1,1,D,3.52,3.3,2.3,1-1,2-1,14,7,9,3,2,2,0,0
F1,11/09/2021,Paris SG,Clermont,4,0,H,2,0,H,1.26,6.37,12.02,2-0,4-0,13,7,14,2,0,1,0,0
F1,11/09/2021,Monaco,Marseille,0,2,A,0,1,A,2.08,3.76,3.63,0-1,0-2,7,0,13,5,4,1,0,0
F1,12/09/2021,Montpellier,St Etienne,2,0,H,1,0,H,2.66,3.59,2.72,1-0,2-0,11,4,14,2,1,4,0,0
F1,12/09/2021,Bordeaux,Lens,2,3,A,0,2,A,3.32,3.61,2.25,0-2,2-3,11,3,12,5,3,2,0,0
F1,12/09/2021,Brest,Angers,1,1,D,0,0,D,2.68,3.49,2.76,0-0,1-1,12,6,8,2,3,2,1,0
F1,12/09/2021,Metz,Troyes,0,2,A,0,0,D,2.35,3.41,3.31,0-0,0-2,16,2,10,5,2,1,0,0
F1,12/09/2021,Rennes,Reims,0,2,A,0,1,A,1.71,3.67,5.98,0-1,0-2,9,1,7,3,1,2,0,0
F1,12/09/2021,Nantes,Nice,0,2,A,0,0,D,3.48,3.39,2.27,0-0,0-2,19,7,9,3,2,3,0,0
F1,12/09/2021,Lyon,Strasbourg,3,1,H,1,0,H,1.53,4.58,6.42,1-0,3-1,14,7,12,4,2,1,0,0
F1,17/09/2021,Strasbourg,Metz,3,0,H,3,0,H,1.9,3.58,4.6,3-0,3-0,10,6,15,5,2,4,0,0
F1,18/09/2021,Lens,Lille,1,0,H,0,0,D,2.56,3.41,2.96,0-0,1-0,13,4,6,2,2,2,0,0
F1,18/09/2021,St Etienne,Bordeaux,1,2,A,0,1,A,1.97,3.53,4.32,0-1,1-2,12,5,13,3,1,4,0,0
F1,19/09/2021,Nice,Monaco,2,2,D,0,1,A,2.78,3.41,2.72,0-1,2-2,12,3,8,3,2,3,0,0
F1,19/09/2021,Angers,Nantes,1,4,A,1,3,A,2.17,3.36,3.78,1-3,1-4,10,5,8,4,2,2,0,0
F1,19/09/2021,Clermont,Brest,1,1,D,0,0,D,1.87,3.97,4.21,0-0,1-1,7,4,5,1,1,1,1,0
F1,19/09/2021,Reims,Lorient,0,0,D,0,0,D,2.27,3.47,3.42,0-0,0-0,10,2,6,3,2,3,0,0
F1,19/09/2021,Troyes,Montpellier,1,1,D,1,0,H,2.58,3.56,2.83,1-0,1-1,8,3,6,2,4,4,0,1
F1,19/09/2021,Marseille,Rennes,2,0,H,0,0,D,1.97,3.63,4.15,0-0,2-0,17,6,13,2,0,2,0,0
F1,19/09/2021,Paris SG,Lyon,2,1,H,0,0,D,1.37,5.62,8.51,0-0,2-1,14,5,12,5,3,1,0,0
F1,22/09/2021,Lille,Reims,2,1,H,2,0,H,1.73,3.77,5.54,2-0,2-1,7,4,11,5,2,1,0,0
F1,22/09/2021,Monaco,St Etienne,3,1,H,1,1,D,1.53,4.45,6.85,1-1,3-1,14,6,9,3,1,1,0,1
F1,22/09/2021,Montpellier,Bordeaux,3,3,D,1,2,A,2.02,3.82,3.77,1-2,3-3,15,6,15,7,0,2,0,0
F1,22/09/2021,Nantes,Brest,3,1,H,1,0,H,2.18,3.45,3.65,1-0,3-1,14,6,10,2,1,2,0,0
F1,22/09/2021,Rennes,Clermont,6,0,H,2,0,H,2.04,3.63,3.9,2-0,6-0,21,10,4,1,2,1,0,0
F1,22/09/2021,Angers,Marseille,0,0,D,0,0,D,3.62,3.52,2.16,0-0,0-0,9,1,6,1,1,3,0,0
F1,22/09/2021,Lens,Strasbourg,0,1,A,0,0,D,2.04,3.68,3.84,0-0,0-1,17,4,6,1,2,3,1,0
F1,22/09/2021,Lorient,Nice,1,0,H,1,0,H,3.31,3.54,2.28,1-0,1-0,8,1,13,1,2,4,1,0
F1,22/09/2021,Lyon,Troyes,3,1,H,0,1,A,1.42,5.26,7.59,0-1,3-1,15,8,12,7,1,3,0,0
F1,22/09/2021,Metz,Paris SG,1,2,A,1,1,D,10.51,6.63,1.27,1-1,1-2,6,2,15,5,6,2,1,0
F1,25/09/2021,St Etienne,Nice,0,3,A,0,1,A,3.35,3.5,2.29,0-1,0-3,11,6,14,9,0,2,0,0
F1,25/09/2021,Strasbourg,Lille,1,2,A,0,1,A,2.84,3.33,2.71,0-1,1-2,10,3,16,7,4,4,1,0
F1,25/09/2021,Lyon,Lorient,1,1,D,0,1,A,1.38,5.29,8.98,0-1,1-1,12,2,12,5,1,2,1,0
F1,25/09/2021,Paris SG,Montpellier,2,0,H,1,0,H,1.23,7.11,13.15,1-0,2-0,16,5,10,4,0,1,0,0
F1,26/09/2021,Bordeaux,Rennes,1,1,D,0,0,D,3.45,3.67,2.17,0-0,1-1,10,3,18,8,1,4,0,0
F1,26/09/2021,Brest,Metz,1,2,A,0,1,A,2.07,3.53,3.89,0-1,1-2,11,2,6,4,3,2,0,0
F1,26/09/2021,Reims,Nantes,3,1,H,0,0,D,2.66,3.25,2.96,0-0,3-1,9,5,11,2,1,1,0,0
F1,26/09/2021,Troyes,Angers,1,1,D,1,0,H,2.85,3.27,2.73,1-0,1-1,6,3,17,6,4,2,1,0
F1,26/09/2021,Clermont,Monaco,1,3,A,1,1,D,3.75,3.67,2.07,1-1,1-3,12,4,6,3,2,4,0,0
F1,26/09/2021,Marseille,Lens,2,3,A,2,2,D,1.79,3.84,4.85,2-2,2-3,14,4,14,5,2,1,0,0
F1,01/10/2021,Lens,Reims,2,0,H,1,0,H,1.81,3.56,5.2,1-0,2-0,13,7,3,0,3,1,0,1
F1,02/10/2021,Montpellier,Strasbourg,1,1,D,1,1,D,2.46,3.59,2.97,1-1,1-1,12,4,6,3,2,0,0,0
F1,02/10/2021,Nice,Brest,2,1,H,1,0,H,1.58,4.57,5.78,1-0,2-1,20,9,6,2,1,1,0,0
F1,03/10/2021,Rennes,Paris SG,2,0,H,1,0,H,5.67,4.85,1.56,1-0,2-0,12,4,13,0,2,3,0,0
F1,03/10/2021,Angers,Metz,3,2,H,0,1,A,2,3.39,4.38,0-1,3-2,18,5,2,2,1,3,0,0
F1,03/10/2021,Lorient,Clermont,1,1,D,0,1,A,2.54,3.41,2.99,0-1,1-1,6,1,8,4,2,1,0,0
F1,03/10/2021,Monaco,Bordeaux,3,0,H,1,0,H,1.4,5.2,8.58,1-0,3-0,12,4,4,1,2,1,0,0
F1,03/10/2021,Nantes,Troyes,2,0,H,0,0,D,1.79,3.76,5.05,0-0,2-0,8,4,15,4,2,2,0,0
F1,03/10/2021,Lille,Marseille,2,0,H,1,0,H,2.52,3.34,3.07,1-0,2-0,12,5,10,3,2,3,0,1
F1,03/10/2021,St Etienne,Lyon,1,1,D,0,1,A,4.7,4.04,1.78,0-1,1-1,18,6,15,5,2,3,0,1
F1,15/10/2021,Paris SG,Angers,2,1,H,0,1,A,1.37,5.44,8.74,0-1,2-1,13,2,7,2,1,2,0,0
F1,16/10/2021,Clermont,Lille,1,0,H,1,0,H,3.26,3.47,2.34,1-0,1-0,9,3,9,2,1,2,0,0
F1,16/10/2021,Lyon,Monaco,2,0,H,0,0,D,2.26,3.73,3.2,0-0,2-0,14,8,9,3,1,2,0,0
F1,17/10/2021,Troyes,Nice,1,0,H,1,0,H,4.4,3.7,1.9,1-0,1-0,8,3,11,3,2,1,0,0
F1,17/10/2021,Bordeaux,Nantes,1,1,D,0,0,D,2.9,3.17,2.76,0-0,1-1,8,1,13,7,2,3,0,0
F1,17/10/2021,Brest,Reims,1,1,D,0,1,A,2.41,3.23,3.36,0-1,1-1,9,4,13,2,3,4,0,0
F1,17/10/2021,Metz,Rennes,0,3,A,0,3,A,4.76,3.6,1.87,0-3,0-3,9,2,21,8,3,1,0,0
F1,17/10/2021,Strasbourg,St Etienne,5,1,H,2,1,H,2.18,3.36,3.75,2-1,5-1,12,6,4,2,3,2,0,1
F1,17/10/2021,Montpellier,Lens,1,0,H,0,0,D,3.11,3.53,2.39,0-0,1-0,15,6,19,5,4,4,1,0
F1,17/10/2021,Marseille,Lorient,4,1,H,1,1,D,1.54,4.33,6.87,1-1,4-1,16,6,15,7,0,1,0,0
F1,22/10/2021,St Etienne,Angers,2,2,D,0,1,A,2.96,3.36,2.59,0-1,2-2,17,6,4,2,0,3,0,0
F1,23/10/2021,Nantes,Clermont,2,1,H,1,0,H,2.28,3.47,3.38,1-0,2-1,8,4,4,1,1,0,1,1
F1,23/10/2021,Lille,Brest,1,1,D,1,1,D,1.55,4.36,6.61,1-1,1-1,13,3,13,5,1,2,0,0
F1,24/10/2021,Nice,Lyon,3,2,H,0,1,A,2.62,3.56,2.78,0-1,3-2,17,7,13,8,1,0,0,1
F1,24/10/2021,Lens,Metz,4,1,H,2,1,H,1.65,3.92,6.08,2-1,4-1,11,5,9,4,2,3,0,0
F1,24/10/2021,Lorient,Bordeaux,1,1,D,0,0,D,2.08,3.5,3.89,0-0,1-1,14,4,11,5,4,2,0,1
F1,24/10/2021,Reims,Troyes,1,2,A,1,1,D,2.3,3.15,3.71,1-1,1-2,18,5,7,4,4,2,1,0
F1,24/10/2021,Rennes,Strasbourg,1,0,H,0,0,D,1.84,3.85,4.54,0-0,1-0,17,3,8,2,1,2,0,0
F1,24/10/2021,Monaco,Montpellier,3,1,H,2,0,H,1.5,4.71,6.91,2-0,3-1,14,4,12,3,1,4,0,0
F1,24/10/2021,Marseille,Paris SG,0,0,D,0,0,D,5.36,4.44,1.63,0-0,0-0,15,1,10,4,1,2,0,1
F1,27/10/2021,Nice,Marseille,1,1,D,1,1,D,2.52,3.48,2.97,1-1,1-1,11,3,7,1,2,2,0,0
F2,24/07/2021,Bastia,Nimes,1,1,D,0,1,A,3.01,3.13,2.59,0-1,1-1,10,4,9,6,2,2,0,0
F2,24/07/2021,Amiens,Auxerre,1,2,A,1,0,H,2.87,2.98,2.82,1-0,1-2,10,4,12,5,2,3,0,0
F2,24/07/2021,Caen,Rodez,4,0,H,3,0,H,2.43,3.1,3.29,3-0,4-0,13,5,15,7,1,2,0,0
F2,24/07/2021,Dunkerque,Quevilly Rouen,1,1,D,1,1,D,2.21,3.07,3.84,1-1,1-1,7,3,5,3,3,1,0,0
F2,24/07/2021,Grenoble,Paris FC,0,4,A,0,1,A,2.69,3.03,2.97,0-1,0-4,2,0,19,11,2,0,0,0
F2,24/07/2021,Le Havre,Guingamp,0,0,D,0,0,D,2.52,3.01,3.23,0-0,0-0,15,4,15,3,1,2,0,0
F2,24/07/2021,Pau FC,Nancy,2,1,H,1,0,H,2.68,2.87,3.15,1-0,2-1,14,8,11,2,2,3,0,1
F2,24/07/2021,Toulouse,Ajaccio,2,2,D,1,1,D,1.95,3.3,4.43,1-1,2-2,17,5,11,6,1,6,1,1
F2,24/07/2021,Valenciennes,Niort,0,0,D,0,0,D,2.19,3.24,3.66,0-0,0-0,12,1,12,3,2,3,0,0
F2,26/07/2021,Dijon,Sochaux,1,3,A,0,0,D,2.26,3.39,3.32,0-0,1-3,9,1,13,5,2,2,0,0
F2,31/07/2021,Nimes,Dijon,2,1,H,1,0,H,2.05,3.22,4.12,1-0,2-1,15,7,11,3,2,2,0,1
F2,31/07/2021,Ajaccio,Amiens,3,1,H,2,0,H,2.01,3.22,4.31,2-0,3-1,16,3,6,1,2,4,0,0
F2,31/07/2021,Guingamp,Valenciennes,1,1,D,0,0,D,1.89,3.41,4.56,0-0,1-1,11,2,7,2,4,2,0,0
F2,31/07/2021,Nancy,Toulouse,0,4,A,0,3,A,3.73,3.21,2.17,0-3,0-4,13,3,12,8,0,2,0,0
F2,31/07/2021,Niort,Caen,0,1,A,0,0,D,2.78,3.21,2.73,0-0,0-1,6,3,9,3,2,2,1,0
F2,31/07/2021,Paris FC,Dunkerque,2,1,H,1,1,D,1.64,3.54,6.68,1-1,2-1,12,7,8,2,0,1,0,0
F2,31/07/2021,Rodez,Pau FC,1,0,H,1,0,H,2.61,3.1,3.01,1-0,1-0,7,5,6,2,2,2,1,1
F2,31/07/2021,Sochaux,Le Havre,0,2,A,0,2,A,2.35,3.04,3.51,0-2,0-2,12,3,10,4,3,0,0,0
F2,02/08/2021,Auxerre,Grenoble,3,0,H,2,0,H,2.02,3.27,4.18,2-0,3-0,15,5,7,1,0,1,0,0
F2,07/08/2021,Caen,Sochaux,1,2,A,0,0,D,2.68,3.06,2.95,0-0,1-2,15,5,17,7,0,1,1,0
F2,07/08/2021,Amiens,Quevilly Rouen,1,3,A,1,2,A,2.02,3.2,4.31,1-2,1-3,11,3,11,5,0,2,0,1
F2,07/08/2021,Auxerre,Ajaccio,0,0,D,0,0,D,2.24,3.27,3.49,0-0,0-0,8,2,5,1,3,4,0,0
F2,07/08/2021,Dijon,Rodez,1,1,D,0,0,D,2.37,3.1,3.4,0-0,1-1,7,4,13,2,3,1,0,0
F2,07/08/2021,Dunkerque,Niort,1,2,A,1,1,D,2.4,2.94,3.55,1-1,1-2,9,2,4,3,1,0,0,0
F2,07/08/2021,Grenoble,Guingamp,0,0,D,0,0,D,2.71,3.31,2.72,0-0,0-0,9,4,8,1,2,4,0,1
F2,07/08/2021,Le Havre,Paris FC,1,2,A,0,1,A,3.13,3.19,2.46,0-1,1-2,11,3,9,2,0,1,1,0
F2,07/08/2021,Pau FC,Toulouse,0,1,A,0,1,A,4.14,3.13,2.09,0-1,0-1,14,4,4,2,1,1,0,0
F2,07/08/2021,Valenciennes,Nimes,0,3,A,0,0,D,2.86,3.13,2.7,0-0,0-3,14,2,7,3,2,2,0,0
F2,11/08/2021,Bastia,Nancy,1,1,D,1,0,H,2.17,3.15,3.84,1-0,1-1,4,1,5,4,2,1,0,0
F2,14/08/2021,Toulouse,Bastia,1,0,H,1,0,H,1.53,3.73,8.11,1-0,1-0,14,3,7,3,0,2,0,0
F2,14/08/2021,Guingamp,Amiens,0,2,A,0,1,A,1.94,3.25,4.57,0-1,0-2,13,5,9,2,3,2,0,0
F2,14/08/2021,Nancy,Valenciennes,0,1,A,0,0,D,2.23,3.36,3.41,0-0,0-1,11,2,15,5,3,3,1,0
F2,14/08/2021,Nimes,Pau FC,0,0,D,0,0,D,1.93,3.42,4.34,0-0,0-0,13,3,11,1,0,0,0,0
F2,14/08/2021,Niort,Grenoble,1,0,H,1,0,H,2.47,3.21,3.1,1-0,1-0,11,4,12,1,3,3,0,1
F2,14/08/2021,Quevilly Rouen,Dijon,2,1,H,1,0,H,2.99,3.05,2.66,1-0,2-1,18,5,11,5,1,3,0,0
F2,14/08/2021,Rodez,Le Havre,0,0,D,0,0,D,3.05,3.09,2.59,0-0,0-0,10,2,4,0,1,1,0,0
F2,14/08/2021,Sochaux,Dunkerque,1,0,H,1,0,H,1.67,3.6,5.99,1-0,1-0,11,3,13,2,2,3,0,0
F2,16/08/2021,Paris FC,Auxerre,1,1,D,0,0,D,2.4,2.91,3.58,0-0,1-1,16,5,9,5,3,2,0,0
F2,18/08/2021,Quevilly Rouen,Bastia,1,2,A,0,1,A,2.86,3.28,2.61,0-1,1-2,14,3,9,6,2,2,0,0
F2,21/08/2021,Dijon,Toulouse,2,4,A,1,1,D,4.09,3.6,1.93,1-1,2-4,16,4,15,7,3,3,0,0
F2,21/08/2021,Amiens,Sochaux,0,0,D,0,0,D,3.05,3.12,2.56,0-0,0-0,8,2,13,3,2,5,1,1
F2,21/08/2021,Caen,Nancy,1,0,H,1,0,H,2.22,3.1,3.76,1-0,1-0,11,4,11,3,0,1,0,0
F2,21/08/2021,Dunkerque,Nimes,0,2,A,0,0,D,3.55,2.92,2.41,0-0,0-2,8,2,9,7,1,2,0,0
F2,21/08/2021,Grenoble,Quevilly Rouen,2,0,H,1,0,H,2.1,3.09,4.15,1-0,2-0,13,4,7,1,0,1,0,0
F2,21/08/2021,Le Havre,Niort,2,1,H,1,0,H,2.06,3.23,4.08,1-0,2-1,14,5,8,3,3,3,0,0
F2,21/08/2021,Pau FC,Bastia,2,0,H,1,0,H,2.4,3.08,3.36,1-0,2-0,16,5,11,1,2,2,0,1
F2,21/08/2021,Valenciennes,Rodez,1,4,A,1,1,D,2.54,3.13,3.08,1-1,1-4,10,3,13,9,2,3,1,0
F2,23/08/2021,Auxerre,Guingamp,1,2,A,0,1,A,2.05,3.3,4.01,0-1,1-2,14,4,7,2,2,1,0,0
F2,25/08/2021,Ajaccio,Caen,2,0,H,1,0,H,2.46,3.1,3.17,1-0,2-0,11,5,7,1,2,2,0,1
F2,28/08/2021,Nimes,Caen,0,0,D,0,0,D,2.06,3.19,4.16,0-0,0-0,9,2,9,1,2,2,0,0
F2,28/08/2021,Toulouse,Valenciennes,1,0,H,1,0,H,1.49,4.25,7.25,1-0,1-0,15,4,12,4,3,0,0,0
F2,28/08/2021,Bastia,Le Havre,0,0,D,0,0,D,2.35,3.19,3.33,0-0,0-0,17,4,6,2,2,2,0,0
F2,28/08/2021,Guingamp,Ajaccio,1,1,D,0,1,A,2.45,3.03,3.33,0-1,1-1,8,3,8,4,0,0,0,0
F2,28/08/2021,Nancy,Auxerre,1,4,A,0,2,A,3.37,3.27,2.29,0-2,1-4,17,3,17,8,1,2,0,0
F2,28/08/2021,Niort,Amiens,0,0,D,0,0,D,2.7,3.01,2.98,0-0,0-0,17,6,7,0,2,1,0,0
F2,28/08/2021,Pau FC,Dijon,2,0,H,1,0,H,2.15,3.32,3.67,1-0,2-0,6,5,13,6,1,1,0,0
F2,28/08/2021,Quevilly Rouen,Paris FC,0,1,A,0,0,D,4.17,3.55,1.93,0-0,0-1,10,2,24,7,3,2,1,0
F2,28/08/2021,Rodez,Dunkerque,2,2,D,0,1,A,1.97,3.36,4.23,0-1,2-2,11,4,8,2,2,3,0,0
